,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
6413,25,juwara m,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9354,25,dzeko e,roma,A,10.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
11077,25,de zerbi,sassuolo,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7356,25,ndoj e,brescia,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8826,25,zmrhal j,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6562,25,kulusevski d,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5467,25,cigarini l,cagliari,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
10109,25,muriel l,atalanta,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11381,25,liverani,lecce,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8203,25,strefezza g,spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8103,25,skrabb s,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1812,25,de ligt,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10745,25,skov olsen a,bologna,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2066,25,dimarco f,verona,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
122,25,cragno a,cagliari,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
9736,25,insigne l,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
199,25,dragowski b,fiorentina,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
5060,25,bisoli d,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4299,25,toljan j,sassuolo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1156,25,biraghi c,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5035,25,birsa v,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3444,25,n koulou n,torino,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5070,25,bjarnason b,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5921,25,elmas e,napoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2632,25,igor j,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6676,25,lazovic d,verona,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2876,25,larsen s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
738,25,szczesny w,juventus,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
6679,25,lazzari m,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7503,25,pellegrini lo,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2316,25,gabbia m,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11608,25,ranieri,sampdoria,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
66,25,berisha e,spal,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
4756,25,barak a,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1497,25,chiellini g,juventus,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
