,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-3.0,,,,,,,3.0,Atalanta,22,2014-15
1,22,Zappacosta D.,Dif,D,7.0,1.0,1.0,,,,,,11.0,Atalanta,22,2014-15
2,2,Stendardo G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,22,2014-15
3,13,Masiello A.,Dif,D,5.0,,,,,,,,5.0,Atalanta,22,2014-15
4,29,Benalouane Y.,Dif,D,5.5,,,,,,,,5.5,Atalanta,22,2014-15
5,6,Bellini G.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,22,2014-15
6,10,Gomez A.,Cen,C,6.5,,1.0,,,,,,7.5,Atalanta,22,2014-15
7,17,Carmona C.,Cen,C,6.0,,,,,,,,6.0,Atalanta,22,2014-15
8,11,Moralez M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,22,2014-15
9,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,22,2014-15
10,19,Denis G.,Att,A,5.0,,,,,,,,5.0,Atalanta,22,2014-15
11,3,Del G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,22,2014-15
12,99,Boakye R.,Att,A,6.5,1.0,,,,,,,9.5,Atalanta,22,2014-15
13,51,Pinilla M.,Att,A,5.5,,,,,,,,5.5,Atalanta,22,2014-15
0,1,Brkic Z.,Por,P,5.0,-2.0,,,,,,,3.0,Cagliari,22,2014-15
1,15,Rossettini L.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,22,2014-15
2,2,Gonzalez A.,Dif,D,5.0,,,,,,,,5.0,Cagliari,22,2014-15
3,33,Capuano M.,Dif,D,6.0,,,,,,,,6.0,Cagliari,22,2014-15
4,8,Avelar D.,Dif,D,5.5,,1.0,,,,,,6.5,Cagliari,22,2014-15
5,10,Joao Pedro G.,Cen,C,5.0,,,,,,,,5.0,Cagliari,22,2014-15
6,30,Donsah G.,Cen,C,6.5,,,,,,,,6.5,Cagliari,22,2014-15
