,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
3055,30,parisi alessandro,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8517,30,flachi francesco,sampdoria,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6499,30,nocerino antonio,messina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4249,30,barone simone,palermo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7754,30,amauri carvalho,chievo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
3397,30,saidi,lecce,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
2099,30,ferri michele,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7710,30,adriano leite ribeiro,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1107,30,bovo cesare,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1230,30,cannavaro fabio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4091,30,abeijon nelson,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3151,30,pfertzel marc,livorno,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
8951,30,mutu adrian,juventus,A,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
2509,30,lanzaro maurizio,reggina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5553,30,franceschini daniele,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
749,30,toldo francesco,inter,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
8397,30,di natale antonio,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
629,30,peruzzi angelo,lazio,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,2005-06
5390,30,filippini antonio,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3424,30,sala luigi,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
