,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,,,,,,,,5.5,Atalanta,29,2017-18
1,21,Castagne T.,Dif,D,7.0,,,,,,,,7.0,Atalanta,29,2017-18
2,6,Palomino J.,Dif,D,6.5,,,,,,,,6.5,Atalanta,29,2017-18
3,3,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,29,2017-18
4,5,Masiello A.,Dif,D,7.0,,,,,,,,7.0,Atalanta,29,2017-18
5,4,Cristante B.,Cen,C,7.0,1.0,,,,,1.0,,10.5,Atalanta,29,2017-18
6,37,Spinazzola L.,Cen,C,6.5,,,,,,,,6.5,Atalanta,29,2017-18
7,11,Freuler R.,Cen,C,7.0,,,,,,,,7.0,Atalanta,29,2017-18
8,72,Ilicic J.,Tre,T,9.0,3.0,,1.0,,,1.0,,19.0,Atalanta,29,2017-18
9,10,Gomez A.,Tre,T,7.0,1.0,1.0,,,,,,11.5,Atalanta,29,2017-18
10,29,Petagna A.,Att,A,7.0,,,,,,,,7.0,Atalanta,29,2017-18
11,8,Gosens R.,Dif,D,,,,,,,,,,Atalanta,29,2017-18
12,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,29,2017-18
13,32,Haas N.,Cen,C,,,,,,,,,,Atalanta,29,2017-18
0,1,Puggioni C.,Por,P,5.5,-2.0,,,,,,,3.5,Benevento,29,2017-18
1,6,Djimsiti B.,Dif,D,5.5,,,,,,,,5.5,Benevento,29,2017-18
2,0,Tosca A.,Dif,D,6.0,,,,,,,,6.0,Benevento,29,2017-18
3,3,Letizia G.,Dif,D,6.5,,,,,,,,6.5,Benevento,29,2017-18
4,0,Sagna B.,Dif,D,6.0,,,,,,,,6.0,Benevento,29,2017-18
5,0,Sandro R.,Cen,C,7.0,,,,,,,,7.0,Benevento,29,2017-18
6,14,Viola N.,Cen,C,6.0,,,,,,,,6.0,Benevento,29,2017-18
7,10,Djuricic F.,Tre,T,5.5,,,,,,,,5.5,Benevento,29,2017-18
8,99,Brignola E.,Tre,T,7.0,1.0,,,,,1.0,,10.0,Benevento,29,2017-18
9,66,Guilherme C.,Tre,T,6.0,,,,,,,,6.0,Benevento,29,2017-18
10,11,Coda M.,Att,A,5.0,,,,,,,,5.0,Benevento,29,2017-18
11,29,Billong J.,Dif,D,5.5,,,,,,,,5.5,Benevento,29,2017-18
12,23,Venuti L.,Dif,D,6.0,,,,,,,,6.0,Benevento,29,2017-18
13,8,Cataldi D.,Cen,C,5.0,,,,,,1.0,,4.5,Benevento,29,2017-18
0,83,Mirante A.,Por,P,5.5,-1.0,,,,,1.0,,4.0,Bologna,29,2017-18
1,3,Gonzalez G.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2017-18
2,18,Helander F.,Dif,D,5.5,,,,,,,,5.5,Bologna,29,2017-18
3,35,Torosidis V.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2017-18
4,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2017-18
5,6,De Maio S.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,29,2017-18
6,77,Donsah G.,Cen,C,6.5,,,,,,,,6.5,Bologna,29,2017-18
7,15,Dzemaili B.,Cen,C,6.5,,,,,,,,6.5,Bologna,29,2017-18
8,5,Pulgar E.,Cen,C,6.0,,,,,,,,6.0,Bologna,29,2017-18
9,24,Palacio R.,Tre,T,6.0,,,,,,,,6.0,Bologna,29,2017-18
10,9,Verdi S.,Tre,T,6.5,1.0,,,,,,,10.0,Bologna,29,2017-18
11,0,Romagnoli S.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2017-18
12,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2017-18
13,11,Krejci L.,Tre,T,,,,,,,,,,Bologna,29,2017-18
0,28,Cragno A.,Por,P,7.0,-1.0,,,,,,,6.0,Cagliari,29,2017-18
