,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
3266,38,pratali francesco,empoli,D,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
905,38,balleri david,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5760,38,gobbi massimo,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4555,38,busce' antonio,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2429,38,kovac robert,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8249,38,cruz julio ricardo,inter,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
19,38,acerbis paolo,livorno,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
926,38,balzaretti federico,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6864,38,pinzi giampiero,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2812,38,molinaro cristian,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9583,38,vucinic mirko,lecce,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
889,38,ascoli nicola,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6734,38,passoni dario,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3795,38,vargas jorge,livorno,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
4530,38,budel alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4467,38,brighi matteo,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6926,38,rinaudo leandro,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9457,38,toni luca,fiorentina,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
6808,38,pieri mirko,udinese,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6910,38,pizarro david,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5118,38,delvecchio gennaro,lecce,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
113,38,balli daniele,empoli,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
6796,38,perrulli giampietro,ascoli,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
6781,38,perrotta simone,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1741,38,cufre' leandro damian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3720,38,ujfalusi tomas,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5489,38,fiore stefano,fiorentina,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
2797,38,modesto francesco,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3682,38,tudor igor,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5699,38,giannichedda giuliano,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9543,38,trezeguet david,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
2846,38,moro fabio,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8314,38,di canio paolo,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8329,38,di michele david,palermo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1771,38,dainelli dario,fiorentina,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
5220,38,donadel marco,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5252,38,donati massimo,messina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3824,38,wome pierre nlend,inter,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6950,38,rui costa manuel,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4497,38,brocchi cristian,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
979,38,bega francesco,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8288,38,del piero alessandro,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6894,38,pirlo andrea,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9499,38,totti francesco,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2122,38,ferronetti damiano,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5789,38,gonzalez mariano nicolas,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1713,38,cudini mirko,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3818,38,viali william,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1862,38,del grosso cristiano,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2412,38,kaladze kakha,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3750,38,valdez,treviso,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
877,38,aronica salvatore,messina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
28,38,agliardi,palermo,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8183,38,corradi bernardo,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8130,38,chiesa enrico,siena,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
6413,38,muntari sulley ali,udinese,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
5274,38,emerson ferreira,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4078,38,zoro kpolo,messina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6503,38,nocerino antonio,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5975,38,kaka' ricardo,milan,C,8.5,5.5,3.0,0.0,0.0,0.0,0.0,2005-06
702,38,squizzi lorenzo,chievo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
7446,38,vergassola simone,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1419,38,cichero,lecce,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
2237,38,gamberini alessandro,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4676,38,carobbio filippo,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7464,38,veron juan sebastian,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3039,38,panucci christian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4284,38,baseggio walter,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6489,38,nedved pavel,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6109,38,luciano siqueira,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4099,38,abeijon nelson,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4679,38,castiglia ivan,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3168,38,pfertzel marc,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1196,38,canini michele,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4819,38,conticchio alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8649,38,ibrahimovic zlatan,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7773,38,amoruso nicola,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2514,38,lanzaro maurizio,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4868,38,corini eugenio,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6387,38,morrone stefano,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8609,38,iaquinta vincenzo,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8604,38,iadaresta pasquale,siena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8555,38,germinale domenico,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2497,38,lanna salvatore,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4036,38,zenoni cristian,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4914,38,cristiano domenico,ascoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5542,38,foti salvatore,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4301,38,behrami valon,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
376,38,dida nelson,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
4662,38,cariello alfredo,ascoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2314,38,grandoni alessandro,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9028,38,paulinho paulo sergio bet,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8577,38,gilardino alberto,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9021,38,paponi daniele,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3406,38,sala luigi,sampdoria,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
4893,38,cozza francesco,reggina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9008,38,palladino raffaele,livorno,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7387,38,vannucchi ighli,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
