,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
3816,16,romero c,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7789,16,soddimo d,frosinone,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1016,16,antonelli l,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7664,16,sandro,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7782,16,sensi s,sassuolo,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7697,16,saponara r,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7738,16,scozzarella m,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7718,16,schiattarella p,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3313,16,murru n,sampdoria,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2962,16,magnani g,sassuolo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2586,16,iacoponi s,parma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1003,16,ansaldi c,torino,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1029,16,ariaudo l,frosinone,D,3.0,5.0,0.0,0.0,0.0,0.0,-2.0,0.0,2018-19
7008,16,nagy a,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7608,16,rolon e,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1067,16,asamoah k,inter,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1267,16,biraschi d,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7285,16,perisic i,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1250,16,biraghi c,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5075,16,brozovic m,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3880,16,rossettini l,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7335,16,pjanic m,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4312,16,zapata c,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2532,16,hugo v,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
