,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.5,,,,,,,,6.5,Atalanta,32,2017-18
1,8,Gosens R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,32,2017-18
2,33,Hateboer H.,Dif,D,6.5,,,,,,,,6.5,Atalanta,32,2017-18
3,3,Toloi R.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,32,2017-18
4,5,Masiello A.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,32,2017-18
5,13,Caldara M.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,32,2017-18
6,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,32,2017-18
7,4,Cristante B.,Cen,C,6.0,,,,,,,,6.0,Atalanta,32,2017-18
8,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,32,2017-18
9,10,Gomez A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,32,2017-18
10,0,Barrow M.,Att,A,7.0,,,,,,,,7.0,Atalanta,32,2017-18
11,28,Mancini G.,Dif,D,,,,,,,1.0,,,Atalanta,32,2017-18
12,21,Castagne T.,Dif,D,,,,,,,,,,Atalanta,32,2017-18
13,9,Cornelius A.,Att,A,5.5,,,,,,,,5.5,Atalanta,32,2017-18
0,1,Puggioni C.,Por,P,5.5,-2.0,,,,,,,3.5,Benevento,32,2017-18
1,0,Tosca A.,Dif,D,6.5,,,,,,,,6.5,Benevento,32,2017-18
2,0,Sagna B.,Dif,D,6.0,,,,,,,,6.0,Benevento,32,2017-18
3,3,Letizia G.,Dif,D,5.5,,,,,,,,5.5,Benevento,32,2017-18
4,6,Djimsiti B.,Dif,D,7.0,,,,,,,,7.0,Benevento,32,2017-18
5,0,Sandro R.,Cen,C,7.0,,,,,,1.0,,6.5,Benevento,32,2017-18
6,8,Cataldi D.,Cen,C,6.5,,1.0,,,,1.0,,7.0,Benevento,32,2017-18
7,10,Djuricic F.,Tre,T,7.5,,1.0,,,,,,8.5,Benevento,32,2017-18
8,66,Guilherme C.,Tre,T,6.0,,,,,,,,6.0,Benevento,32,2017-18
9,9,Iemmello P.,Att,A,5.5,,,,,,,,5.5,Benevento,32,2017-18
10,0,Diabate C.,Att,A,7.5,2.0,,,,,,,13.5,Benevento,32,2017-18
11,23,Venuti L.,Dif,D,,,,,,,,,,Benevento,32,2017-18
12,99,Brignola E.,Tre,T,5.5,,,,,,,,5.5,Benevento,32,2017-18
13,27,Parigini V.,Tre,T,6.0,,,,,,,,6.0,Benevento,32,2017-18
0,83,Mirante A.,Por,P,6.0,,,,,,,,6.0,Bologna,32,2017-18
1,6,De Maio S.,Dif,D,6.0,,,,,,,,6.0,Bologna,32,2017-18
2,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,32,2017-18
3,25,Masina A.,Dif,D,6.5,,,,,,,,6.5,Bologna,32,2017-18
4,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,32,2017-18
5,5,Pulgar E.,Cen,C,7.0,,,,,,1.0,,6.5,Bologna,32,2017-18
6,15,Dzemaili B.,Cen,C,6.0,,,,,,,,6.0,Bologna,32,2017-18
7,16,Poli A.,Cen,C,7.0,,,,,,,,7.0,Bologna,32,2017-18
8,24,Palacio R.,Tre,T,6.0,,,,,,1.0,,5.5,Bologna,32,2017-18
9,9,Verdi S.,Tre,T,7.0,1.0,1.0,,,,,,11.5,Bologna,32,2017-18
10,10,Destro M.,Att,A,6.0,,,,,,,,6.0,Bologna,32,2017-18
11,2,Nagy A.,Cen,C,6.5,1.0,,,,,,,10.5,Bologna,32,2017-18
12,12,Crisetig L.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,32,2017-18
