,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
4816,3,bentancur r,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7028,3,mora l,spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7247,3,pellegrini l,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7199,3,parolo m,lazio,C,-1.0,7.5,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
3760,3,rugani d,juventus,D,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7019,3,montolivo r,milan,C,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
9462,3,leris m,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3570,3,rodriguez r,milan,D,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9301,3,kalinic n,milan,A,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9291,3,insigne l,napoli,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1747,3,dainelli d,chievo,D,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5725,3,duncan a,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10305,3,simeone g,fiorentina,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
11250,3,semplici,spal,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5826,3,fares m,verona,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1718,3,costa f,spal,D,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10351,3,suso j,milan,A,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10732,3,delneri,udinese,0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7074,3,nainggolan r,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3746,3,rossettini l,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9391,3,lapadula g,genoa,A,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1678,3,chiriches v,napoli,D,-0.5,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
11118,3,pecchia,verona,0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
897,3,albiol r,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9363,3,kean m,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5801,3,farago p,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7140,3,obi j,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7143,3,omeonga s,genoa,C,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9419,3,lasagna k,udinese,A,-0.5,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
4798,3,benassi m,fiorentina,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
186,3,cordaz a,crotone,P,-1.0,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
3724,3,rosi a,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7162,3,padoin s,cagliari,C,-0.5,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
3691,3,romulo,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3543,3,radu s,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
863,3,adnan a,udinese,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7413,3,praet d,sampdoria,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7418,3,pulgar e,bologna,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
1900,3,de silvestri l,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9119,3,higuain g,juventus,A,3.0,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
419,3,nicolas a,verona,P,-5.0,4.5,-5.0,0.0,0.0,0.0,0.0,0.0,2017-18
7459,3,radovanovic i,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10423,3,thereau c,fiorentina,A,9.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2017-18
5615,3,del pinto l,benevento,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
803,3,acerbi f,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5625,3,dessena d,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10840,3,gasperini,atalanta,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9072,3,gomez a,atalanta,A,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4911,3,bessa d,verona,C,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9044,3,galabinov a,genoa,A,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7529,3,ramirez g,sampdoria,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3299,3,nuytinck b,udinese,D,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11278,3,spalletti,inter,0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
244,3,cragno a,cagliari,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
4928,3,biglia l,milan,C,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7573,3,rigoni n,chievo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1945,3,de vrij s,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1772,3,dalbert h,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11081,3,nicola,crotone,0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
46,3,belec v,benevento,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
7258,3,perisic i,inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
4825,3,berenguer a,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1781,3,dambrosio d,inter,D,-0.5,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
6963,3,milinkovic s,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9240,3,inglese r,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3513,3,pisacane f,cagliari,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10386,3,taarabt a,genoa,A,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7320,3,pjanic m,juventus,C,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1829,3,danilo l,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3440,3,pezzella g,fiorentina,D,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9206,3,immobile c,lazio,A,17.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,2017-18
10058,3,pucciarelli m,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7351,3,poli a,bologna,C,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1846,3,de maio s,bologna,D,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5649,3,diawara a,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9181,3,iemmello p,benevento,A,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
832,3,adjapong c,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9175,3,icardi m,inter,A,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2017-18
4867,3,bertolacci a,genoa,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
3447,3,pezzella g,udinese,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
4859,3,bernardeschi f,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4738,3,behrami v,udinese,C,-0.5,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
8381,3,belotti a,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9502,3,lopez m,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
