,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,ass,yyss
758,37,terraciano p,fiorentina,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7133,37,meite s,torino,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3047,37,lykogiannis c,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5157,37,borini f,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2353,37,gastaldello d,brescia,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1623,37,criscito d,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7055,37,manzari g,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2158,37,ekong t,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
764,37,ujkani s,torino,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6858,37,lukic s,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
528,37,radunovic b,verona,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8430,37,valdifiori m,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8780,37,zaniolo n,roma,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6781,37,linetty k,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6578,37,kurtic j,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11591,37,pioli,milan,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
452,37,pau lopez,roma,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
5028,37,biglia l,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9962,37,lukaku r,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7106,37,medel g,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10186,37,olivieri g,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11432,37,lopez,brescia,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8474,37,valoti m,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7567,37,perotti d,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1216,37,bonini f,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2728,37,klavan r,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4853,37,behrami v,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
972,37,augello t,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3088,37,malcuit k,napoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1688,37,dambrosio d,inter,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
8458,37,valero b,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2487,37,gunter k,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11220,37,gattuso,napoli,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4710,37,askildsen k,sampdoria,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
902,37,alves b,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7071,37,matuidi b,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7532,37,pereiro g,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3100,37,mancini g,roma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5132,37,bonaventura g,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1757,37,darmian m,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2419,37,goldaniga e,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11626,37,sarri,juventus,0,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6521,37,kucka j,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2792,37,koulibaly k,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2346,37,gagliolo r,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2762,37,kolarov a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3077,37,maksimovic n,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11248,37,gotti,udinese,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2290,37,ferrari g,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10202,37,orsolini r,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2519,37,hateboer h,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7058,37,maroni g,sampdoria,C,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
8396,37,traore j,sassuolo,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1058,37,bastoni a,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4537,37,young a,inter,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11596,37,ranieri,sampdoria,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4741,37,badu e,verona,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
842,37,aina o,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1722,37,danilo l,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8353,37,tonali s,brescia,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5009,37,bertolacci a,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8615,37,veretout j,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6538,37,kulusevski d,parma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1311,37,caceres m,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8810,37,zielinski p,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6842,37,locatelli m,sassuolo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4743,37,baldursson af,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2553,37,hernandez t,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3017,37,lyanco,torino,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
990,37,b peres,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2195,37,faraoni d,verona,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
8703,37,walace s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2406,37,godin d,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2441,37,gosens r,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11404,37,liverani,lecce,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5171,37,bourabia m,sassuolo,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2616,37,iacoponi s,parma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2925,37,lirola p,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5203,37,brozovic m,inter,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11542,37,nicola,genoa,0,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
1222,37,bonucci l,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8656,37,vieira r,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6681,37,lazzari m,lazio,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7242,37,mkhitaryan h,roma,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
1272,37,bremer g,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6675,37,lazovic d,verona,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6938,37,majer z,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10134,37,nestorovski i,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10114,37,muriel l,atalanta,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4776,37,barella n,inter,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
76,37,buffon g,juventus,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
9772,37,kouame c,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6735,37,lerager l,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4649,37,allan m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9847,37,lasagna k,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2653,37,iskra j,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4981,37,bernardeschi f,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4765,37,barak a,lecce,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
8401,37,tunjov g,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8689,37,viviani m,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9,37,andrenacci l,brescia,P,6.0,8.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
74,37,brancolini f,fiorentina,P,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8545,37,veloso m,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2390,37,ghoulam f,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9762,37,karamoh y,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2625,37,ibanez r,roma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7902,37,rog m,cagliari,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11364,37,juric,verona,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4920,37,bentancur r,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4611,37,alberto l,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8569,37,verdi s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5041,37,birsa v,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11307,37,inzaghi s,lazio,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9726,37,insigne l,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10051,37,milik a,napoli,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3000,37,lukaku j,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2319,37,gabbia m,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8754,37,zaccagni m,verona,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9826,37,lapadula g,lecce,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
795,37,acerbi f,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11418,37,longo,torino,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4820,37,barilla a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7176,37,milinkovic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4568,37,zeegelaar m,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4904,37,bennacer i,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11289,37,iachini,fiorentina,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9917,37,lozano h,napoli,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4563,37,zappacosta d,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1176,37,biraschi d,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5236,37,calhanoglu h,milan,C,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
11491,37,mihajlovic,bologna,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7011,37,mancosu m,lecce,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10007,37,martinez l,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4584,37,adopo n,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4967,37,berenguer a,torino,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
7496,37,peeters d,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2847,37,kyriakopoulos g,sassuolo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2698,37,kjaer s,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2959,37,lucioni f,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8151,37,spalek n,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
854,37,alex sandro,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7539,37,perez c,roma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2567,37,hysaj e,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1163,37,biraghi c,inter,D,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
6756,37,leris m,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1668,37,dalbert h,fiorentina,D,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
7251,37,muratore s,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2983,37,luiz felipe,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10160,37,okaka s,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4680,37,amrabat s,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9865,37,leao r,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
487,37,perin m,genoa,P,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,2019-20
6977,37,malinovskyi r,atalanta,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1205,37,bonifazi k,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11163,37,fonseca,roma,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6053,37,freuler r,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10707,37,siligardi l,parma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8035,37,schouten j,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
203,37,falcone w,sampdoria,P,2.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
11061,37,d aversa,parma,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
