,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
2,12,audero e,sampdoria,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2018-19
5109,12,calhanoglu h,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
959,12,andersen j,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9628,12,mirallas k,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4233,12,vicari f,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11022,12,juric,genoa,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4039,12,simic l,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3968,12,samir,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1049,12,asamoah k,inter,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11171,12,pioli,fiorentina,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11085,12,mazzarri,torino,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11319,12,velazquez,udinese,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4218,12,veseli f,empoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9570,12,mertens d,napoli,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
11071,12,maran,cagliari,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11268,12,spalletti,inter,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5067,12,brozovic m,inter,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
4127,12,ter avest,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
103,12,cragno a,cagliari,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
4111,12,srna d,cagliari,D,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
5063,12,brighi m,empoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
78,12,consigli a,sassuolo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
1024,12,antonelli l,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4017,12,silvestre m,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
44,12,berisha e,atalanta,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
134,12,donnarumma g,milan,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
11250,12,semplici,spal,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9587,12,milik a,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11040,12,longo,frosinone,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9537,12,meggiorini r,chievo,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1034,12,ariaudo l,frosinone,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4048,12,skriniar m,inter,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4143,12,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10738,12,d aversa,parma,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10999,12,inzaghi s,lazio,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10345,12,simeone g,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
520,12,sepe l,parma,P,4.5,6.0,-1.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10397,12,stepinski m,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4568,12,barilla a,parma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3759,12,rogerio o,sassuolo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4840,12,bessa d,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10428,12,suso j,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9947,12,piatek k,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3765,12,romagna f,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
780,12,abate i,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10499,12,vlahovic d,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
457,12,radu i,genoa,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
3585,12,pezzella ger,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3788,12,romagnoli a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4877,12,biabiany j,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4528,12,barella n,cagliari,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
446,12,provedel i,empoli,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
10528,12,zapata d,atalanta,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9904,12,petagna a,spal,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
9979,12,pinamonti a,frosinone,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
9893,12,pellissier s,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
550,12,sirigu s,torino,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
10292,12,schick p,roma,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
10100,12,pussetto i,udinese,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4718,12,bennacer i,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
669,12,sportiello m,frosinone,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
4761,12,bentancur r,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
697,12,strakosha t,lazio,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
10156,12,rodriguez a,empoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4771,12,berenguer a,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10159,12,ronaldo c,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
633,12,sorrentino s,chievo,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
4670,12,benassi m,fiorentina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
10036,12,politano m,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3692,12,rodriguez r,milan,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10221,12,santander f,bologna,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
716,12,szczesny w,juventus,P,10.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2018-19
593,12,skorupski l,bologna,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
10259,12,sau m,cagliari,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4639,12,beghetto a,frosinone,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4801,12,berisha v,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
