,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,7.0,-3.0,,,,,,,4.0,Atalanta,4,2016-17
1,25,Konko A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,4,2016-17
2,5,Masiello A.,Dif,D,5.0,,,,,,,,5.0,Atalanta,4,2016-17
3,24,Conti A.,Dif,D,5.0,,,,,,,,5.0,Atalanta,4,2016-17
4,3,Toloi R.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,4,2016-17
5,6,Zukanovic E.,Dif,D,5.5,,,,,,,,5.5,Atalanta,4,2016-17
6,27,Kurtic J.,Cen,C,5.0,,,,,,,,5.0,Atalanta,4,2016-17
7,17,Carmona C.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,4,2016-17
8,19,Kessie F.,Cen,C,6.5,,,,,,,,6.5,Atalanta,4,2016-17
9,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,4,2016-17
10,43,Paloschi A.,Att,A,5.0,,,,1.0,,,,2.0,Atalanta,4,2016-17
11,4,Gagliardini R.,Cen,C,5.5,,,,,,,,5.5,Atalanta,4,2016-17
12,88,Grassi A.,Cen,C,5.5,,,,,,,,5.5,Atalanta,4,2016-17
13,7,Dalessandro M.,Tre,T,6.0,,,,,,,,6.0,Atalanta,4,2016-17
0,1,Da Costa A.,Por,P,5.5,-3.0,,,,,,,2.5,Bologna,4,2016-17
1,35,Torosidis V.,Dif,D,4.5,,,,,,,,4.5,Bologna,4,2016-17
2,4,Krafth E.,Dif,D,5.0,,,,,,,1.0,4.0,Bologna,4,2016-17
3,28,Gastaldello D.,Dif,D,5.0,,,,,,,,5.0,Bologna,4,2016-17
4,2,Oikonomou M.,Dif,D,5.5,,,,,,,,5.5,Bologna,4,2016-17
5,16,Nagy A.,Cen,C,5.5,,,,,,,,5.5,Bologna,4,2016-17
6,31,Dzemaili B.,Cen,C,5.5,,,,,,,,5.5,Bologna,4,2016-17
7,8,Taider S.,Cen,C,5.0,,,,,,1.0,,4.5,Bologna,4,2016-17
8,11,Krejci L.,Tre,T,5.5,,,,,,,,5.5,Bologna,4,2016-17
9,9,Verdi S.,Tre,T,7.0,1.0,,,,,,,10.0,Bologna,4,2016-17
10,14,Di Francesco F.,Tre,T,5.5,,,,,,,,5.5,Bologna,4,2016-17
11,25,Masina A.,Dif,D,,,,,,,,,,Bologna,4,2016-17
12,17,Donsah G.,Cen,C,5.0,,,,,,,,5.0,Bologna,4,2016-17
13,22,Rizzo L.,Tre,T,6.0,,,,,,,,6.0,Bologna,4,2016-17
0,1,Rafael A.,Por,P,7.0,,,1.0,,,,,10.0,Cagliari,4,2016-17
1,3,Isla M.,Dif,D,6.5,,1.0,,,,,,7.5,Cagliari,4,2016-17
2,29,Murru N.,Dif,D,5.5,,,,,,,,5.5,Cagliari,4,2016-17
3,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,4,2016-17
4,19,Pisacane F.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,4,2016-17
5,2,Alves B.,Dif,D,6.5,,,,,,,,6.5,Cagliari,4,2016-17
6,20,Padoin S.,Cen,C,6.0,,,,,,,,6.0,Cagliari,4,2016-17
7,77,Tachtsidis P.,Cen,C,6.5,,,,,,,,6.5,Cagliari,4,2016-17
8,10,Joao Pedro,Tre,T,7.5,,1.0,,,,,,8.5,Cagliari,4,2016-17
9,22,Borriello M.,Att,A,7.5,2.0,,,,,,,13.5,Cagliari,4,2016-17
10,25,Sau M.,Att,A,7.0,1.0,,,,,,,10.0,Cagliari,4,2016-17
11,26,Bittante L.,Dif,D,,,,,,,,,,Cagliari,4,2016-17
12,18,Barella N.,Cen,C,6.0,,,,,,,,6.0,Cagliari,4,2016-17
13,16,Munari G.,Cen,C,,,,,,,1.0,,,Cagliari,4,2016-17
0,70,Sorrentino S.,Por,P,6.0,-1.0,,,,,,,5.0,Chievo,4,2016-17
1,29,Cacciatore F.,Dif,D,7.0,1.0,,,,,1.0,,9.5,Chievo,4,2016-17
2,3,Dainelli D.,Dif,D,6.5,,,,,,1.0,,6.0,Chievo,4,2016-17
3,18,Gobbi M.,Dif,D,6.5,,,,,,,,6.5,Chievo,4,2016-17
4,12,Cesar B.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,4,2016-17
5,8,Radovanovic I.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,4,2016-17
6,19,Castro L.,Cen,C,7.0,1.0,1.0,,,,,,11.0,Chievo,4,2016-17
7,56,Hetemaj P.,Cen,C,6.5,,,,,,,,6.5,Chievo,4,2016-17
8,23,Birsa V.,Tre,T,6.5,,,,,,,,6.5,Chievo,4,2016-17
9,69,Meggiorini R.,Att,A,5.5,,,,,,,,5.5,Chievo,4,2016-17
10,45,Inglese R.,Att,A,5.0,,,,,,,,5.0,Chievo,4,2016-17
11,15,De Guzman J.,Tre,T,,,,,,,,,,Chievo,4,2016-17
12,31,Pellissier S.,Att,A,6.0,,1.0,,,,,,7.0,Chievo,4,2016-17
13,83,Floro Flores A.,Att,A,6.0,,,,,,,,6.0,Chievo,4,2016-17
0,1,Cordaz A.,Por,P,7.0,-1.0,,,,,,,6.0,Crotone,4,2016-17
1,87,Martella B.,Dif,D,6.0,,,,,,,,6.0,Crotone,4,2016-17
2,13,Ferrari G.,Dif,D,6.0,,,,,,,,6.0,Crotone,4,2016-17
3,3,Dos Santos C.,Dif,D,5.0,,,,,,1.0,,4.5,Crotone,4,2016-17
4,17,Ceccherini F.,Dif,D,5.0,,,,,,,,5.0,Crotone,4,2016-17
5,28,Capezzi L.,Cen,C,6.0,,,,,,1.0,,5.5,Crotone,4,2016-17
6,8,Crisetig L.,Cen,C,6.0,,,,,,1.0,,5.5,Crotone,4,2016-17
7,6,Rohden M.,Cen,C,5.5,,,,,,,,5.5,Crotone,4,2016-17
8,7,Palladino R.,Tre,T,6.5,,,,,,,,6.5,Crotone,4,2016-17
9,29,Trotta M.,Att,A,6.5,1.0,,,,,,,9.5,Crotone,4,2016-17
10,11,Falcinelli D.,Att,A,6.0,,,,,,,,6.0,Crotone,4,2016-17
11,31,Sampirisi M.,Dif,D,6.0,,,,,,,,6.0,Crotone,4,2016-17
12,18,Barberis A.,Cen,C,5.5,,,,,,,,5.5,Crotone,4,2016-17
13,12,Stoian A.,Tre,T,,,,,,,,,,Crotone,4,2016-17
0,28,Skorupski L.,Por,P,7.0,,,,,,,,7.0,Empoli,4,2016-17
1,6,Bellusci G.,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,4,2016-17
2,2,Laurini V.,Dif,D,6.5,,,,,,,,6.5,Empoli,4,2016-17
3,21,Pasqual M.,Dif,D,6.0,,,,,,,,6.0,Empoli,4,2016-17
4,15,Costa A.,Dif,D,6.0,,,,,,,,6.0,Empoli,4,2016-17
5,5,Mauri J.,Cen,C,6.0,,,,,,,,6.0,Empoli,4,2016-17
6,88,Tello A.,Cen,C,5.5,,,,,,1.0,,5.0,Empoli,4,2016-17
7,11,Croce D.,Cen,C,5.5,,,,,,,,5.5,Empoli,4,2016-17
8,10,Saponara R.,Tre,T,5.5,,,,,,,,5.5,Empoli,4,2016-17
9,20,Pucciarelli M.,Att,A,5.0,,,,,,,,5.0,Empoli,4,2016-17
10,18,Gilardino A.,Att,A,5.0,,,,,,,,5.0,Empoli,4,2016-17
11,19,Barba F.,Dif,D,6.5,,,,,,,,6.5,Empoli,4,2016-17
12,8,Diousse A.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,4,2016-17
13,33,Krunic R.,Tre,T,6.0,,,,,,,,6.0,Empoli,4,2016-17
0,12,Tatarusanu C.,Por,P,6.5,,,,,,,,6.5,Fiorentina,4,2016-17
1,31,Milic H.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,4,2016-17
2,40,Tomovic N.,Dif,D,6.0,,1.0,,,,,,7.0,Fiorentina,4,2016-17
3,2,Rodriguez G.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,4,2016-17
4,13,Astori D.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,4,2016-17
5,20,Valero B.,Cen,C,7.0,,,,,,,,7.0,Fiorentina,4,2016-17
6,5,Badelj M.,Cen,C,6.0,1.0,,,,,,,9.0,Fiorentina,4,2016-17
7,6,Sanchez C.,Cen,C,7.0,,,,,,1.0,,6.5,Fiorentina,4,2016-17
8,32,Ilicic J.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,4,2016-17
9,16,Tello C.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,4,2016-17
10,9,Kalinic N.,Att,A,6.0,,,,,,,,6.0,Fiorentina,4,2016-17
11,19,Cristoforo S.,Cen,C,,,,,,,,,,Fiorentina,4,2016-17
12,10,Bernardeschi F.,Tre,T,6.0,,,,,,,,6.0,Fiorentina,4,2016-17
13,30,Babacar K.,Att,A,6.0,,,,,,,,6.0,Fiorentina,4,2016-17
0,1,Perin M.,Por,P,6.5,-2.0,,,,,,,4.5,Genoa,4,2016-17
1,21,Orban L.,Dif,D,6.0,,,,,,1.0,,5.5,Genoa,4,2016-17
2,5,Izzo A.,Dif,D,5.5,,,,,,,,5.5,Genoa,4,2016-17
3,8,Burdisso N.,Dif,D,6.5,,,,,,,,6.5,Genoa,4,2016-17
4,93,Laxalt D.,Cen,C,6.0,,,,,,,,6.0,Genoa,4,2016-17
5,30,Rigoni L.,Cen,C,6.0,,,,,,,,6.0,Genoa,4,2016-17
6,44,Veloso M.,Cen,C,5.5,,,,,,,1.0,4.5,Genoa,4,2016-17
7,88,Rincon T.,Cen,C,6.5,,,,,,,,6.5,Genoa,4,2016-17
8,13,Gakpe S.,Tre,T,5.5,,,,,,,,5.5,Genoa,4,2016-17
9,22,Lazovic D.,Tre,T,6.5,,,,,,,,6.5,Genoa,4,2016-17
10,19,Pavoletti L.,Att,A,4.5,,,,,,1.0,,4.0,Genoa,4,2016-17
11,11,Ocampos L.,Tre,T,,,,,,,,,5.5,Genoa,4,2016-17
12,27,Pandev G.,Att,A,5.5,,,,,,,,5.5,Genoa,4,2016-17
13,9,Simeone G.,Att,A,5.5,,,,,,,,5.5,Genoa,4,2016-17
0,1,Handanovic S.,Por,P,6.0,-1.0,,,,,1.0,,4.5,Inter,4,2016-17
1,21,Santon D.,Dif,D,5.0,,,,,,,,5.0,Inter,4,2016-17
2,33,Dambrosio D.,Dif,D,5.0,,,,,,,,5.0,Inter,4,2016-17
3,24,Murillo J.,Dif,D,6.5,,,,,,,,6.5,Inter,4,2016-17
4,25,Miranda J.,Dif,D,7.0,,,,,,,,7.0,Inter,4,2016-17
5,17,Medel G.,Cen,C,7.0,,,,,,1.0,,6.5,Inter,4,2016-17
6,6,Joao Mario,Tre,T,7.0,,,,,,,,7.0,Inter,4,2016-17
7,19,Banega E.,Tre,T,6.5,,1.0,,,,,1.0,6.5,Inter,4,2016-17
8,87,Candreva A.,Tre,T,6.0,,,,,,,,6.0,Inter,4,2016-17
