,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
11089,15,mazzarri,torino,0,5.5,6.5,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
783,15,abate i,milan,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
218,15,gomis a,spal,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
1342,15,bonucci l,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2800,15,larsen s,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7523,15,rigoni l,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7470,15,radovanovic i,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9534,15,meggiorini r,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6033,15,gomez a,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
46,15,berisha e,atalanta,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
1629,15,colley o,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8281,15,zielinski p,napoli,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
11066,15,maran,cagliari,0,6.0,7.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
2773,15,koulibaly k,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7504,15,ramirez g,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10176,15,ronaldo c,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8342,15,babacar k,sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
2259,15,florenzi a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10150,15,rigoni e,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6010,15,giaccherini e,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4473,15,bakayoko t,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6645,15,linetty k,sampdoria,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
8288,15,antenucci m,spal,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5014,15,bourabia m,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4056,15,skriniar m,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9502,15,matri a,sassuolo,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4444,15,badelj m,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
160,15,donnarumma g,milan,P,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
1974,15,di lorenzo g,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11236,15,semplici,spal,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10260,15,sau m,cagliari,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9387,15,lasagna k,udinese,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8436,15,berardi d,sassuolo,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6735,15,lulic s,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8460,15,caicedo f,lazio,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
855,15,aina o,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10277,15,schick p,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4377,15,acquah a,empoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10847,15,gasperini,atalanta,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5888,15,fofana s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2712,15,klavan r,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
444,15,provedel i,empoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
2327,15,gazzola m,parma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7382,15,poli a,bologna,C,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9329,15,la gumina a,empoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
9318,15,kownacki d,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5170,15,cassata f,frosinone,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
107,15,cragno a,cagliari,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
5108,15,calhanoglu h,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5928,15,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4395,15,alberto l,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7416,15,praet d,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5041,15,bradaric f,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3056,15,manolas k,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
470,15,radu i,genoa,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
8360,15,barrow m,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4428,15,allan m,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10229,15,santander f,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3432,15,pajac m,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5969,15,gerson,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6703,15,lukic s,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9479,15,martinez l,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8400,15,belotti a,torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1671,15,criscito d,genoa,D,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
2743,15,kolarov a,roma,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
1299,15,bonifazi k,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10632,15,ancelotti,napoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2291,15,gagliolo r,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3711,15,rodriguez r,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
826,15,acerbi f,lazio,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
5946,15,gagliardini r,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5095,15,brozovic m,inter,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9432,15,mandzukic m,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
