,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
15013,38,perisic i,inter,C,3.5,6.5,0.0,0.0,0.0,0.0,-3.0,0.0,2017-18
11453,38,costa d,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14348,38,melara f,benevento,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10891,38,brozovic m,inter,C,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
183,38,bizzarri a,udinese,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
13271,38,ingelsson s,udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
582,38,crosta l,cagliari,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11317,38,cofie i,genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14032,38,lulic s,lazio,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
10402,38,bellemo a,spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14422,38,memushaj l,benevento,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14634,38,murgia a,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13176,38,hiljemark o,genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10433,38,benali a,crotone,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
298,38,buffon g,juventus,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
12703,38,gaudino g,chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12095,38,djuricic f,benevento,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13804,38,lazovic d,genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11783,38,de paul r,udinese,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14271,38,mauri j,milan,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14682,38,nainggolan r,roma,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21905,38,sarri,napoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12269,38,eysseric v,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13791,38,laxalt d,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12928,38,grassi a,spal,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
