,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
252,37,gollini p.,atalanta,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
158,37,cordaz a.,crotone,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
505,37,puggioni c.,sampdoria,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
10534,37,simeone g.,genoa,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10622,37,totti f.,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
241,37,fulignati a.,palermo,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
290,37,handanovic s.,inter,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
10221,37,pinamonti a.,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10538,37,simy,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
236,37,fiorillo v.,pescara,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
324,37,hart j.,torino,P,2.5,4.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
10465,37,sau m.,cagliari,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
644,37,sorrentino s.,chievo,P,1.5,6.5,-5.0,0.0,0.0,0.0,0.0,0.0,2016-17
10498,37,schick p.,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
87,37,buffon g.,juventus,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
10700,37,zapata d.,udinese,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
612,37,skorupski l.,empoli,P,3.5,4.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
10602,37,thiam m.,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10280,37,pucciarelli m.,empoli,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10432,37,sallai r.,palermo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
574,37,scuffet s.,udinese,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
382,37,lamanna e.,genoa,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
10407,37,salah m.,roma,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
10199,37,petagna a.,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
124,37,consigli a.,sassuolo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
563,37,reina p.,napoli,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
10588,37,thereau c.,udinese,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10634,37,trajkovski a.,palermo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
