,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
11727,6,DALESSANDRO M,Benevento,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13288,6,INGELSSON S,Udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16001,6,STROOTMAN K,Roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
3776,6,CALABRIA d,Milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11199,6,CHIBSAH R,Benevento,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12925,6,GRASSI A,Spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5184,6,FERRARI A,Verona,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18642,6,INGLESE R,Chievo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
16029,6,STURARO S,Juventus,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5153,6,FELIPE ,Spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14073,6,MAGNANELLI F,Sassuolo,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
15403,6,RIGONI L,Genoa,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19513,6,NANI L,Lazio,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8920,6,SIMIC S,Crotone,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21652,6,INZAGHI,Lazio,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
545,6,CRAGNO A,Cagliari,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
8873,6,SILVESTRE M,Sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3833,6,CALDARA M,Atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14255,6,MATUIDI B,Juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19976,6,PELLEGRI P,Genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2783,6,ANSALDI C,Torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16613,6,VITALE M,Spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13861,6,LAZZARI M,Spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10097,6,BARAK A,Udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2322,6,VIVIANO E,Sampdoria,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12183,6,DUNCAN A,Sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12016,6,DI GENNARO d,Lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10765,6,BIRSA V,Chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6870,6,MAIETTA D,Bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18039,6,DYBALA P,Juventus,A,14.5,8.5,6.0,0.0,0.0,0.0,0.0,0.0,2017-18
16775,6,ZANELLATO N,Milan,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8089,6,PISACANE F,Cagliari,D,5.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
6340,6,KRAFTH E,Bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1667,6,RAFAEL C,Napoli,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2311,6,VISCOVO A,Crotone,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19997,6,PELLISSIER S,Chievo,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14791,6,NETO P,Lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20147,6,PETKOVIC B,Bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13672,6,KREJCI L,Bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17849,6,CUTRONE P,Milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16900,6,ZUCULINI F,Verona,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10348,6,BEARZOTTI E,Verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6105,6,JESUS J,Roma,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18024,6,DJORDJEVIC F,Lazio,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7399,6,MIRANDA J,Inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10854,6,BRLEK P,Genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17583,6,CAPRARI G,Sampdoria,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1849,6,SCUFFET S,Udinese,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7591,6,N KOULOU N,Torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17406,6,BOYE L,Torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12263,6,EWANDRO ,Udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2988,6,BANI M,Chievo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20757,6,SIMY ,Crotone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6842,6,MAGGIO C,Napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14850,6,OIKONOMIDIS C,Lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6624,6,LIROLA P,Sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13435,6,JOAO MARIO ,Inter,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
