,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.5,-1.0,,,,,,,5.5,Atalanta,27,2015-16
1,6,Bellini G.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,27,2015-16
2,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,27,2015-16
3,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,27,2015-16
4,29,Paletta G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,27,2015-16
5,21,Cigarini L.,Cen,C,5.5,,,,,,,,5.5,Atalanta,27,2015-16
6,15,De Roon M.,Cen,C,5.5,,,,,,,,5.5,Atalanta,27,2015-16
7,27,Kurtic J.,Cen,C,6.0,1.0,,,,,,,9.0,Atalanta,27,2015-16
8,7,Dalessandro M.,Tre,T,6.5,,1.0,,,,,,7.5,Atalanta,27,2015-16
9,23,Diamanti A.,Tre,T,6.0,,,,,,1.0,,5.5,Atalanta,27,2015-16
10,51,Pinilla M.,Att,A,5.0,,,,,,,,5.0,Atalanta,27,2015-16
11,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,27,2015-16
12,13,Gakpe S.,Tre,T,,,,,,,,,,Atalanta,27,2015-16
13,22,Borriello M.,Att,A,5.0,,,,,,1.0,,4.5,Atalanta,27,2015-16
0,83,Mirante A.,Por,P,6.5,,,,,,,,6.5,Bologna,27,2015-16
1,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,27,2015-16
2,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,27,2015-16
3,28,Gastaldello D.,Dif,D,6.5,,,,,,,,6.5,Bologna,27,2015-16
4,15,Mbaye I.,Dif,D,6.5,,,,,,,,6.5,Bologna,27,2015-16
5,21,Diawara A.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,27,2015-16
6,8,Taider S.,Cen,C,5.5,,,,,,,,5.5,Bologna,27,2015-16
7,30,Donsah G.,Cen,C,6.5,,,,,,,,6.5,Bologna,27,2015-16
8,17,Giaccherini E.,Tre,T,6.5,,,,,,,,6.5,Bologna,27,2015-16
9,99,Floccari S.,Att,A,5.5,,,,,,,,5.5,Bologna,27,2015-16
10,10,Destro M.,Att,A,5.5,,,,,,,,5.5,Bologna,27,2015-16
11,19,Constant K.,Dif,D,6.0,,,,,,,,6.0,Bologna,27,2015-16
12,33,Brighi M.,Cen,C,,,,,,,,,,Bologna,27,2015-16
13,23,Brienza F.,Tre,T,6.0,,,,,,,,6.0,Bologna,27,2015-16
0,27,Belec V.,Por,P,6.0,-1.0,,,,,,,5.0,Carpi,27,2015-16
1,3,Letizia G.,Dif,D,5.0,,,,,,,,5.0,Carpi,27,2015-16
2,13,Poli F.,Dif,D,5.5,,,,,,1.0,,5.0,Carpi,27,2015-16
3,21,Romagnoli S.,Dif,D,6.0,,,,,,,,6.0,Carpi,27,2015-16
4,6,Gagliolo R.,Dif,D,6.0,,,,,,1.0,,5.5,Carpi,27,2015-16
5,29,Martinho R.,Cen,C,6.0,,,,,,,,6.0,Carpi,27,2015-16
6,8,Bianco R.,Cen,C,6.5,,,,,,,,6.5,Carpi,27,2015-16
7,20,Lollo L.,Cen,C,5.0,,,,,,1.0,,4.5,Carpi,27,2015-16
8,11,Di Gaudio A.,Tre,T,5.0,,,,,,,,5.0,Carpi,27,2015-16
9,99,Mbakogu J.,Att,A,5.5,,,,,,,,5.5,Carpi,27,2015-16
10,15,Lasagna K.,Att,A,5.0,,,,,,,,5.0,Carpi,27,2015-16
11,19,Pasciuti L.,Cen,C,6.0,,,,,,,,6.0,Carpi,27,2015-16
12,10,Verdi S.,Tre,T,6.5,1.0,,1.0,,,,,9.5,Carpi,27,2015-16
13,25,Mancosu M.,Att,A,5.0,,,,,,,,5.0,Carpi,27,2015-16
0,1,Bizzarri A.,Por,P,6.0,,,,,,,,6.0,Chievo,27,2015-16
1,29,Cacciatore F.,Dif,D,6.0,,1.0,,,,,,7.0,Chievo,27,2015-16
2,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,27,2015-16
3,3,Dainelli D.,Dif,D,6.5,,,,,,,,6.5,Chievo,27,2015-16
4,18,Gobbi M.,Dif,D,6.5,,,,,,1.0,,6.0,Chievo,27,2015-16
5,19,Castro L.,Cen,C,6.5,1.0,,,,,,,9.5,Chievo,27,2015-16
6,4,Rigoni N.,Cen,C,6.0,,,,,,,,6.0,Chievo,27,2015-16
7,8,Radovanovic I.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,27,2015-16
8,40,Mpoku P.,Tre,T,5.5,,,,,,,,5.5,Chievo,27,2015-16
9,23,Birsa V.,Tre,T,6.0,,,,,,,,6.0,Chievo,27,2015-16
10,31,Pellissier S.,Att,A,6.0,,,,,,,,6.0,Chievo,27,2015-16
