,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
5169,18,carmona,atalanta,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
5127,18,candreva,cesena,C,3.5,6.5,0.0,0.0,0.0,-3.0,0.0,0.0,2011-12
8896,18,zuniga,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9424,18,denis,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6514,18,isla,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8255,18,salifu,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5869,18,fabbrini,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1148,18,barzagli,juventus,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
3874,18,rosi,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1993,18,del grosso,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8232,18,rossi m,genoa,C,5.5,6.5,0.0,0.0,-1.0,0.0,0.0,0.0,2011-12
4288,18,von bergen,cesena,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
3580,18,peluso,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10917,18,totti,roma,A,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
2843,18,lucarelli a,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6395,18,ibarbo,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7478,18,musacci,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8198,18,rigoni m,novara,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
4231,18,tomovic,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
4653,18,barreto e,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9910,18,ibrahimovic,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
825,18,abate,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8949,18,acquafresca,bologna,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
1127,18,balzaretti,palermo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
10728,18,robinho,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10980,18,vucinic,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
886,18,agostini,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
4247,18,vitiello,siena,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6442,18,inler,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
602,18,marchetti,lazio,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9531,18,di natale,udinese,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
9987,18,klose,lazio,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
6476,18,inler g,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10708,18,rennella,cesena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7428,18,mudingayi,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
3889,18,rossettini,siena,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
3120,18,mesto,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8876,18,zanetti,inter,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
7388,18,morrone,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
869,18,acerbi,chievo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7901,18,pinzi,udinese,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
7345,18,moralez,atalanta,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2031,18,diakite',lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
5036,18,bradley,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
4375,18,zauri,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
