,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
1234,35,bastoni a.,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7192,35,nainggolan r.,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9910,35,nalini a.,crotone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3707,35,rossettini l.,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
647,35,sorrentino s.,chievo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
4532,35,banega e.,inter,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3831,35,sampirisi m.,crotone,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1342,35,biraghi c.,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6150,35,iago f.,torino,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7125,35,murgia a.,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6328,35,jorginho f.,napoli,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10604,35,thiam m.,empoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4585,35,barella n.,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9707,35,mandzukic m.,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
289,35,handanovic s.,inter,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
4261,35,zappacosta d.,torino,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1248,35,beghetto a.,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5343,35,de guzman j.,chievo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7624,35,pulgar e.,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6039,35,henrique b.,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8903,35,destro m.,bologna,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4229,35,zapata c.,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9861,35,milik a.,napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7092,35,mounier a.,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3846,35,sardo g.,chievo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6164,35,ionita a.,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
502,35,puggioni c.,sampdoria,P,-3.0,4.0,-7.0,0.0,0.0,0.0,0.0,0.0,2016-17
7707,35,rigoni l.,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1386,35,bonucci l.,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
