,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Avramov V.,Por,P,5.0,-1.0,,,,,,1.0,3.0,Atalanta,35,2014-15
1,22,Zappacosta D.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,35,2014-15
2,13,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,35,2014-15
3,20,Biava G.,Dif,D,7.0,,,,,,1.0,,6.5,Atalanta,35,2014-15
4,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,35,2014-15
5,7,Dalessandro M.,Cen,C,6.5,,1.0,,,,,,7.5,Atalanta,35,2014-15
6,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,35,2014-15
7,10,Gomez A.,Cen,C,7.5,1.0,,,,,,,10.5,Atalanta,35,2014-15
8,17,Carmona C.,Cen,C,6.0,,,,,,,,6.0,Atalanta,35,2014-15
9,16,Baselli D.,Cen,C,5.5,1.0,,,,,,,8.5,Atalanta,35,2014-15
10,51,Pinilla M.,Att,A,6.0,,1.0,,,,,,7.0,Atalanta,35,2014-15
11,78,Frezzolini G.,Por,P,6.5,-1.0,,,,,,,5.5,Atalanta,35,2014-15
12,29,Benalouane Y.,Dif,D,6.0,,,,,,,,6.0,Atalanta,35,2014-15
13,21,Cigarini L.,Cen,C,5.5,,,,,,,,5.5,Atalanta,35,2014-15
0,1,Brkic Z.,Por,P,6.5,-1.0,,,,,,,5.5,Cagliari,35,2014-15
1,8,Avelar D.,Dif,D,5.5,,,,,,1.0,,5.0,Cagliari,35,2014-15
2,21,Balzano A.,Dif,D,5.5,,,,,,,,5.5,Cagliari,35,2014-15
3,32,Ceppitelli L.,Dif,D,6.5,,,,,,,,6.5,Cagliari,35,2014-15
4,15,Rossettini L.,Dif,D,7.0,1.0,,,,,,,10.0,Cagliari,35,2014-15
5,10,Joao Pedro G.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,35,2014-15
6,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Cagliari,35,2014-15
7,20,Ekdal A.,Cen,C,6.0,,,,,,,,6.0,Cagliari,35,2014-15
8,4,Crisetig L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,35,2014-15
9,90,Cop D.,Att,A,5.0,,,,,,,,5.0,Cagliari,35,2014-15
10,17,Farias D.,Att,A,5.0,,,,,,,,5.0,Cagliari,35,2014-15
11,0,Diakite M.,Dif,D,6.0,,,,,,,,6.0,Cagliari,35,2014-15
12,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,35,2014-15
13,9,Longo S.,Att,A,,,,,,,,,,Cagliari,35,2014-15
0,30,Agliardi F.,Por,P,6.0,-3.0,,,,,,,3.0,Cesena,35,2014-15
1,33,Renzetti F.,Dif,D,5.0,,,,,,,,5.0,Cesena,35,2014-15
2,15,Krajnc L.,Dif,D,5.5,,,,,,,,5.5,Cesena,35,2014-15
3,25,Capelli D.,Dif,D,5.5,,,,,,,,5.5,Cesena,35,2014-15
4,24,Perico G.,Dif,D,6.0,,,,,,,,6.0,Cesena,35,2014-15
5,11,Brienza F.,Cen,C,6.5,1.0,,,,,1.0,,9.0,Cesena,35,2014-15
6,7,Carbonero C.,Cen,C,6.0,,,,,,1.0,,5.5,Cesena,35,2014-15
7,8,De Feudis G.,Cen,C,5.0,,,,,,,,5.0,Cesena,35,2014-15
8,34,Cascione E.,Cen,C,6.0,,1.0,,,,,,7.0,Cesena,35,2014-15
9,9,Rodriguez A.,Att,A,5.0,,,,,,,,5.0,Cesena,35,2014-15
10,92,Defrel G.,Att,A,6.5,1.0,,,,,,,9.5,Cesena,35,2014-15
11,44,Cazzola R.,Cen,C,,,,,,,,,,Cesena,35,2014-15
12,23,Tabanelli A.,Cen,C,5.0,,,,,,,,5.0,Cesena,35,2014-15
13,18,Djuric M.,Att,A,5.5,,,,,,,,5.5,Cesena,35,2014-15
0,1,Bizzarri A.,Por,P,6.0,-2.0,,,,,,,4.0,Chievo,35,2014-15
1,34,Biraghi C.,Dif,D,6.0,,,,,,,,6.0,Chievo,35,2014-15
2,12,Cesar B.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,35,2014-15
3,3,Dainelli D.,Dif,D,6.0,,,,,,,,6.0,Chievo,35,2014-15
4,8,Radovanovic I.,Cen,C,6.5,,,,,,,,6.5,Chievo,35,2014-15
5,56,Hetemaj P.,Cen,C,,,,,,,1.0,,,Chievo,35,2014-15
6,24,Schelotto E.,Cen,C,6.5,,,,,,1.0,,6.0,Chievo,35,2014-15
7,23,Birsa V.,Cen,C,6.0,,,,,,,,6.0,Chievo,35,2014-15
8,13,Izco M.,Cen,C,6.0,,,,,,,,6.0,Chievo,35,2014-15
9,43,Paloschi A.,Att,A,7.0,1.0,,,,,,,10.0,Chievo,35,2014-15
10,31,Pellissier S.,Att,A,7.0,1.0,1.0,1.0,,,,,11.0,Chievo,35,2014-15
11,20,Sardo G.,Dif,D,,,,,,,,,,Chievo,35,2014-15
12,14,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Chievo,35,2014-15
13,19,Botta R.,Att,A,6.0,,,,,,,,6.0,Chievo,35,2014-15
0,33,Sepe L.,Por,P,6.0,-3.0,,,,,,,3.0,Empoli,35,2014-15
1,24,Rugani D.,Dif,D,6.0,,,,,,,,6.0,Empoli,35,2014-15
2,26,Tonelli L.,Dif,D,5.5,,,,,,,,5.5,Empoli,35,2014-15
