,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.5,,,,,,,,7.5,Atalanta,15,2015-16
1,28,Brivio D.,Dif,D,6.5,,,,,,,,6.5,Atalanta,15,2015-16
2,33,Cherubin N.,Dif,D,7.5,1.0,,,,,,,10.5,Atalanta,15,2015-16
3,29,Paletta G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,15,2015-16
4,77,Raimondi C.,Dif,D,6.5,,,,,,,,6.5,Atalanta,15,2015-16
5,21,Cigarini L.,Cen,C,7.0,,,,,,,,7.0,Atalanta,15,2015-16
6,15,De Roon M.,Cen,C,7.5,1.0,,,,,,,10.5,Atalanta,15,2015-16
7,27,Kurtic J.,Cen,C,7.0,,,,,,1.0,,6.5,Atalanta,15,2015-16
8,11,Moralez M.,Tre,T,5.0,,,,,,,,5.0,Atalanta,15,2015-16
9,10,Gomez A.,Tre,T,7.0,,1.0,,,,,,8.0,Atalanta,15,2015-16
10,19,Denis G.,Att,A,7.5,1.0,,,,,,,10.5,Atalanta,15,2015-16
11,8,Migliaccio G.,Cen,C,5.0,,,,,,,1.0,4.0,Atalanta,15,2015-16
12,20,Estigarribia M.,Cen,C,,,,,,,,,,Atalanta,15,2015-16
13,7,Dalessandro M.,Tre,T,6.0,,,,,,,,6.0,Atalanta,15,2015-16
0,83,Mirante A.,Por,P,7.0,-2.0,,,,,,,5.0,Bologna,15,2015-16
1,28,Gastaldello D.,Dif,D,6.5,,,,,,,,6.5,Bologna,15,2015-16
2,25,Masina A.,Dif,D,6.5,,,,,,1.0,,6.0,Bologna,15,2015-16
3,13,Rossettini L.,Dif,D,7.0,1.0,,,,,,,10.0,Bologna,15,2015-16
4,2,Oikonomou M.,Dif,D,6.5,,,,,,,,6.5,Bologna,15,2015-16
5,21,Diawara A.,Cen,C,7.0,,1.0,,,,,,8.0,Bologna,15,2015-16
