,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
8496,3,BABACAR Khouma,Fiorentina,A,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6605,3,LAXALT Diego,Genoa,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3163,3,MURILLO Jeison,Inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
170,3,DA COSTA Angelo,Bologna,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
9560,3,LAPADULA Gianluca,Milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
881,3,ALBIOL Raul,Napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8514,3,BACCA Carlos,Milan,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6643,3,LAZOVIC Darko,Genoa,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3196,3,MURRU Nicola,Cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6657,3,LEMINA Mario,Juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6685,3,LINETTY Karol,Sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1714,3,CISSOKHO Issa,Genoa,D,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9527,3,KISHNA Ricardo,Lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6995,3,MILINKOVIC Sergej,Lazio,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2901,3,MARTELLA Bruno,Crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6967,3,MERTENS Dries,Napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2923,3,MASIELLO Andrea,Atalanta,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6941,3,MEMUSHAJ Ledian,Pescara,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
194,3,DONNARUMMA Gianluigi,Milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
9481,3,KALINIC Nikola,Fiorentina,A,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
352,3,KARNEZIS Orestis,Udinese,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2972,3,MASINA Adam,Bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8418,3,ZANIMACCHIA Luca,Genoa,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3145,3,MUNOZ Ezequiel,Genoa,D,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6889,3,MEDEL Gary,Inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3037,3,MILIC Hrvoje,Fiorentina,D,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10410,3,SAU Marco,Cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3055,3,MIRANDA Joao,Inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6814,3,MAGNANELLI Francesco,Sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8448,3,ZIELINSKI Piotr,Napoli,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
3077,3,MOLINARO Cristian,Torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6783,3,LULIC Senad,Lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
902,3,ALEESAMI Haitam,Palermo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9520,3,KEITA Balde,Lazio,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
9117,3,FARIAS Diego,Cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6864,3,MAURI JosE',Empoli,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3232,3,OIKONOMOU Marios,Bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10321,3,RICCI Federico,Sassuolo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8539,3,BAHEBECK Jean-christophe,Pescara,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1596,3,CECCHERINI Federico,Crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6182,3,JAJALO Mato,Palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
790,3,ABATE Ignazio,Milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3549,3,REGINI Vasco,Sampdoria,D,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
787,3,ZIMA Lukas,Genoa,P,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10495,3,SIMEONE Giovanni,Genoa,A,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3558,3,RISPOLI Andrea,Palermo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6137,3,IONITA Artur,Cagliari,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9994,3,PALLADINO Raffaele,Crotone,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6132,3,IAGO Falque,Torino,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3513,3,RAJKOVIC Slobodan,Palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8644,3,BORRIELLO Marco,Cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6093,3,HONDA Keisuke,Milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9079,3,FALCINELLI Diego,Crotone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9667,3,MANDZUKIC Mario,Juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3608,3,RODRIGUEZ Gonzalo,Fiorentina,D,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6083,3,HILJEMARK Oscar,Palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
