,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
14294,8,mauri j,milan,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14917,8,padoin s,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14958,8,parolo m,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10690,8,biglia l,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20633,8,schick p,roma,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6996,8,martella b,crotone,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
17612,8,caprari g,sampdoria,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
17777,8,cornelius a,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1212,8,marson l,sassuolo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4377,8,costa a,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7443,8,molinaro c,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7208,8,mauricio,lazio,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13135,8,hetemaj p,chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19191,8,lopez m,udinese,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10368,8,behrami v,udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11301,8,cigarini l,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17484,8,budimir a,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10500,8,bentancur r,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1850,8,scuffet s,udinese,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14313,8,mazzitelli l,sassuolo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4473,8,cuomo g,crotone,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1100,8,lobont b,roma,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2104,8,sportiello m,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
4834,8,della giovanna f,spal,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21322,8,baroni,benevento,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7274,8,miangue s,cagliari,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10425,8,bellemo a,spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10740,8,biondini d,sassuolo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14810,8,obi j,torino,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1174,8,marchetti f,lazio,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1894,8,seculin a,chievo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
910,8,handanovic s,inter,P,1.5,6.5,-2.0,0.0,0.0,0.0,-3.0,0.0,2017-18
21229,8,zapata d,sampdoria,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
7241,8,mbaye i,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19033,8,leandrinho,napoli,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18786,8,karamoh y,inter,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6680,8,lucioni f,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4448,8,cremonesi m,spal,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2076,8,sorrentino s,chievo,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
1137,8,marchegiani g,spal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6963,8,manolas k,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15028,8,perisic i,inter,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
17149,8,balde i,sampdoria,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12724,8,gaudino g,chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7344,8,milenkovic n,fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4854,8,depaoli f,chievo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21186,8,verdi s,bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18977,8,lasagna k,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10667,8,bessa d,verona,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7464,8,moreno h,roma,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4537,8,dalbert h,inter,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6575,8,lichtsteiner s,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4882,8,di chiara g,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21337,8,bucchi,sassuolo,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7122,8,masina a,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
17344,8,borini f,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4658,8,de maio s,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14982,8,pellegrini l,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17170,8,belotti a,torino,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6871,8,maietta d,bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10620,8,bertolacci a,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11528,8,crisetig l,bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
909,8,guerrieri g,lazio,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4292,8,chiriches v,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17267,8,bonazzoli f,spal,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20757,8,simy,crotone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17381,8,borriello m,spal,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
20685,8,silva a,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1061,8,lamanna e,genoa,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17413,8,boye l,torino,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12682,8,garritano l,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11334,8,cofie i,genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12435,8,fares m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14409,8,melegoni f,atalanta,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6733,8,lukaku j,lazio,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19103,8,leris m,chievo,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4806,8,dell orco c,sassuolo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10578,8,bernardeschi f,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7060,8,marusic a,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4586,8,dambrosio d,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13389,8,jankto j,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7386,8,miranda j,inter,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
6546,8,letschert t,sassuolo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7160,8,mattiello f,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20725,8,simeone g,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10478,8,benassi m,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1024,8,krapikas t,sampdoria,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20617,8,scamacca g,sassuolo,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18829,8,kean m,verona,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
12393,8,farago p,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6797,8,lyanco,torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4593,8,danilo l,udinese,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1984,8,sirigu s,torino,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
18929,8,lapadula g,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17036,8,armenteros s,benevento,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10535,8,berenguer a,torino,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4353,8,conti a,milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14371,8,melara f,benevento,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6451,8,lazaar a,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12762,8,gerson,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7073,8,masiello a,atalanta,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12349,8,falletti c,bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11268,8,ciciretti a,benevento,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12798,8,giaccherini e,napoli,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4914,8,djimsiti b,benevento,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14748,8,nalini a,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4689,8,de sciglio m,juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19141,8,lo faso s,fiorentina,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19055,8,lee s,verona,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6624,8,lirola p,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1287,8,milinkovic v,torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4958,8,dodo,sampdoria,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
984,8,ichazo s,torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4506,8,dainelli d,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18902,8,kownacki d,sampdoria,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2045,8,skorupski l,roma,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21409,8,delneri,udinese,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6843,8,maggio c,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14851,8,oikonomidis c,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17549,8,callejon j,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13421,8,joao mario,inter,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21211,8,vido l,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21254,8,allegri,juventus,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11411,8,cossu a,cagliari,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6418,8,laurini v,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17316,8,borello g,crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21156,8,verde d,verona,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11457,8,costa d,juventus,C,8.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
19169,8,lombardi c,benevento,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1968,8,silvestri m,verona,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17428,8,brignola e,benevento,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4427,8,costa f,spal,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
14228,8,matuidi b,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1931,8,sepe l,napoli,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16996,8,antenucci m,spal,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
5057,8,faraoni d,crotone,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4738,8,de silvestri l,torino,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
5016,8,emerson p,roma,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6898,8,maksimovic n,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7316,8,migliore l,genoa,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17652,8,centurion r,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18864,8,kotnik a,crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4769,8,de vrij s,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1237,8,meret a,spal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11498,8,crecco l,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17106,8,bajic r,udinese,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
