,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
8117,32,chiesa enrico,siena,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
892,32,balleri david,livorno,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6311,32,morfeo domenico,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1082,32,bonera daniele,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8014,32,budan igor,ascoli,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8296,32,di canio paolo,lazio,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
4481,32,brocchi cristian,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5503,32,foggia pasquale,ascoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
8203,32,cossu andrea,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3395,32,rullo erminio,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2593,32,lucarelli alessandro,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2197,32,galante fabio,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1055,32,bizera emerson j. b.,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6238,32,mauri stefano,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4527,32,budel alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4647,32,camorani alfonso,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8452,32,esposito mauro,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5446,32,fini michele,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3282,32,pratali francesco,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
780,32,zancope' adriano,treviso,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
3246,32,portanova daniele,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1027,32,bertotto valerio,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4462,32,brighi matteo,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8424,32,di natale antonio,udinese,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,2005-06
2155,32,franceschini ivan,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7919,32,bogdani erjon,siena,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8335,32,di michele david,palermo,A,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
7930,32,bojinov valeri,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4425,32,bresciano mark,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2113,32,ferronetti damiano,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2644,32,maggio christian,treviso,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8080,32,caracciolo andrea,palermo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
3308,32,raggi andrea,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2634,32,lucchini stefano,empoli,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
7977,32,borriello marco,treviso,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3208,32,pisano marco,sampdoria,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4561,32,busce' antonio,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6181,32,marchionni marco,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
857,32,aronica salvatore,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4610,32,camoranesi mauro,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
989,32,bega francesco,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8493,32,ferrante marco,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
957,32,barzagli andrea,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6145,32,mancini amantino,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8004,32,brienza franco,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
919,32,balzaretti federico,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1117,32,burdisso nicolas andres,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6265,32,mesto giandomenico,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6335,32,moro davide,empoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6301,32,montolivo riccardo,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8362,32,di napoli arturo,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8246,32,cruz julio ricardo,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1043,32,biava giuseppe,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3191,32,pisano francesco,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
849,32,argilli,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6161,32,manfredini christian,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5474,32,fiore stefano,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1129,32,cafu marcos,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4739,32,codrea paul costantin,palermo,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
4321,32,biondini davide,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6560,32,palombo angelo,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1961,32,domizzi maurizio,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1522,32,comotto gianluca,ascoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7229,32,taddei rodrigo,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1528,32,conteh kewullay,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3589,32,stovini lorenzo,lecce,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5905,32,jimenez luis,fiorentina,C,6.5,6.0,0.0,-0.5,0.0,0.0,1.0,2005-06
2934,32,oddo massimo,lazio,D,3.0,5.0,0.0,0.0,0.0,-2.0,0.0,2005-06
3970,32,zapata cristian eduardo,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7200,32,sullo salvatore,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
254,32,chimenti antonio,cagliari,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
2732,32,materazzi marco,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
4962,32,d'aversa roberto,siena,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5000,32,dabo ousmane,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1557,32,contini matteo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5314,32,ficini fabrizio,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7162,32,solari santiago hernan,inter,C,13.5,7.5,6.0,0.0,0.0,0.0,0.0,2005-06
9241,32,rocchi tommaso,lazio,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5881,32,jankulovski marek,milan,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
5875,32,guigou gianni,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5020,32,dacourt olivier,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6605,32,paredes carlos,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7128,32,simplicio fabio,parma,C,2.0,5.0,0.0,0.0,-3.0,0.0,0.0,2005-06
9268,32,ruopolo francesco,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3621,32,terlizzi christian,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9280,32,sculli giuseppe,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6592,32,pandev goran,lazio,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
1936,32,diamoutene souleymane,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
293,32,coppola ferdinando,ascoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
9143,32,quagliarella fabio,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6502,32,nocerino antonio,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5615,32,gasbarroni andrea,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1425,32,coco francesco,livorno,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4867,32,corini eugenio,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2700,32,mandelli davide,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7421,32,vaskak blazey,treviso,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3526,32,siviglia sebastiano,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
404,32,doni alexander marangao,roma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
8995,32,obinna victor nsofor,chievo,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
9002,32,okaka chuka stefano,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7386,32,vannucchi ighli,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4890,32,cozza francesco,reggina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5920,32,jorgensen martin,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4063,32,zoro kpolo,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6526,32,obodo chris,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4056,32,zenoni cristian,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1985,32,dossena andrea,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
375,32,dida nelson,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
1473,32,coda andrea,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2990,32,paci massimo,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7349,32,tonetto max,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9082,32,pellissier sergio,chievo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9095,32,pisanu andrea,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
323,32,de sanctis morgan,udinese,P,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2005-06
4929,32,d'agostino gaetano,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4003,32,zauri luciano,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9016,32,palladino raffaele,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
204,32,buffon gianluigi,juventus,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5038,32,dalla bona samuele,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3901,32,zanchi marco,messina,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
6878,32,pirlo andrea,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3705,32,ujfalusi tomas,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5150,32,dessena daniele,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6705,32,parravicini francesco,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1863,32,del grosso cristiano,ascoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3770,32,vargas jorge,livorno,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9530,32,trezeguet david,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1792,32,dainelli dario,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2828,32,moro fabio,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2439,32,kroldrup per,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5179,32,diana aimo,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5748,32,gobbi massimo,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5135,32,delvecchio gennaro,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6816,32,pinardi alex,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2819,32,molinaro cristian,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3746,32,valdez,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5225,32,donati massimo,messina,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2418,32,kovac robert,juventus,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6792,32,perrotta simone,roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
1820,32,de rosa gaetano,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5195,32,donadel marco,fiorentina,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6732,32,passoni dario,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9584,32,vucinic mirko,lecce,A,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
2806,32,modesto francesco,reggina,D,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
9595,32,zalayeta marcelo,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
23,32,agliardi,palermo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
41,32,amelia marco,livorno,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,2005-06
