,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.5,-1.0,,,,,,,5.5,Atalanta,21,2014-15
1,3,Del G.,Dif,D,6.0,,1.0,,,,,,7.0,Atalanta,21,2014-15
2,20,Biava G.,Dif,D,6.5,1.0,,,,,,,9.5,Atalanta,21,2014-15
3,22,Zappacosta D.,Dif,D,6.5,,,,,,,,6.5,Atalanta,21,2014-15
4,2,Stendardo G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,21,2014-15
5,6,Bellini G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,21,2014-15
6,17,Carmona C.,Cen,C,6.5,,,,,,,,6.5,Atalanta,21,2014-15
7,21,Cigarini L.,Cen,C,5.5,,1.0,,,,1.0,,6.0,Atalanta,21,2014-15
8,11,Moralez M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,21,2014-15
9,51,Pinilla M.,Att,A,8.0,1.0,,,,,1.0,,10.5,Atalanta,21,2014-15
10,19,Denis G.,Att,A,5.0,,,,,,,,5.0,Atalanta,21,2014-15
11,82,Emanuelson U.,Dif,D,6.5,,,,,,,,6.5,Atalanta,21,2014-15
12,10,Gomez A.,Cen,C,6.0,,,,,,,,6.0,Atalanta,21,2014-15
13,99,Boakye R.,Att,A,,,,,,,,,,Atalanta,21,2014-15
0,1,Brkic Z.,Por,P,7.0,-2.0,,,,,,,5.0,Cagliari,21,2014-15
1,8,Avelar D.,Dif,D,5.5,,,,,,,,5.5,Cagliari,21,2014-15
2,24,Benedetti S.,Dif,D,5.5,,,,,,,,5.5,Cagliari,21,2014-15
3,33,Capuano M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,21,2014-15
4,2,Gonzalez A.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,21,2014-15
5,16,Dessena D.,Cen,C,5.5,1.0,,,,,,,8.5,Cagliari,21,2014-15
6,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Cagliari,21,2014-15
7,10,Joao Pedro G.,Cen,C,5.0,,,,,,,,5.0,Cagliari,21,2014-15
8,4,Crisetig L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,21,2014-15
9,25,Sau M.,Att,A,6.0,,,,,,,,6.0,Cagliari,21,2014-15
10,9,Longo S.,Att,A,5.0,,,,,,1.0,,4.5,Cagliari,21,2014-15
11,32,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,21,2014-15
12,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Cagliari,21,2014-15
13,90,Cop D.,Att,A,5.5,,,,,,,,5.5,Cagliari,21,2014-15
0,1,Leali N.,Por,P,6.0,-1.0,,,,,,,5.0,Cesena,21,2014-15
1,15,Krajnc L.,Dif,D,6.5,,,,,,,,6.5,Cesena,21,2014-15
2,25,Capelli D.,Dif,D,6.0,,,,,,1.0,,5.5,Cesena,21,2014-15
3,24,Perico G.,Dif,D,6.5,,,,,,,,6.5,Cesena,21,2014-15
4,33,Renzetti F.,Dif,D,6.5,,,,,,,,6.5,Cesena,21,2014-15
5,11,Brienza F.,Cen,C,7.0,,,,,,,,7.0,Cesena,21,2014-15
6,56,Pulzetti N.,Cen,C,7.0,,,,,,,,7.0,Cesena,21,2014-15
7,8,De Feudis G.,Cen,C,7.0,,,,,,,,7.0,Cesena,21,2014-15
8,5,Giorgi L.,Cen,C,6.0,,,,,,,,6.0,Cesena,21,2014-15
9,18,Djuric M.,Att,A,6.0,,,,,,,,6.0,Cesena,21,2014-15
10,92,Defrel G.,Att,A,7.5,1.0,,,,,,,10.5,Cesena,21,2014-15
11,44,Cazzola R.,Cen,C,,,,,,,,,,Cesena,21,2014-15
12,34,Cascione E.,Cen,C,,,,,,,,,,Cesena,21,2014-15
13,9,Rodriguez A.,Att,A,6.0,,,,,,,,6.0,Cesena,21,2014-15
0,1,Bizzarri A.,Por,P,6.0,-2.0,,,,,,,4.0,Chievo,21,2014-15
1,87,Zukanovic E.,Dif,D,6.0,,,,,,,,6.0,Chievo,21,2014-15
2,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,21,2014-15
3,12,Cesar B.,Dif,D,4.5,,,,,1.0,,,2.5,Chievo,21,2014-15
4,24,Schelotto E.,Cen,C,5.5,,,,,,,,5.5,Chievo,21,2014-15
5,8,Radovanovic I.,Cen,C,6.5,,,,,,,,6.5,Chievo,21,2014-15
6,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,21,2014-15
7,13,Izco M.,Cen,C,5.0,,,,,,,,5.0,Chievo,21,2014-15
8,23,Birsa V.,Cen,C,5.5,,,,,,,,5.5,Chievo,21,2014-15
9,43,Paloschi A.,Att,A,5.5,,,,,,,,5.5,Chievo,21,2014-15
10,31,Pellissier S.,Att,A,6.5,,,,,,,,6.5,Chievo,21,2014-15
11,10,Christiansen A.,Cen,C,,,,,,,,,,Chievo,21,2014-15
12,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,21,2014-15
