,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
5074,11,de martino raffaele,treviso,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5009,11,dacourt olivier,roma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3029,11,panucci christian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5229,11,donati massimo,messina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8631,11,ibrahimovic zlatan,juventus,A,11.0,7.0,3.0,0.0,0.0,0.0,1.0,2005-06
2675,11,maldini paolo,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
714,11,storari marco,messina,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,2005-06
8867,11,martins obafemi akinwunmi,inter,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
2770,11,mihajlovic sinisa,inter,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
472,11,frey sebastian,fiorentina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8848,11,makinwa stephen,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8622,11,iaquinta vincenzo,udinese,A,8.5,5.5,3.0,0.0,0.0,0.0,0.0,2005-06
4869,11,corini eugenio,palermo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5044,11,de ascentis diego,livorno,C,3.5,4.5,0.0,-1.0,0.0,0.0,0.0,2005-06
2780,11,modesto francesco,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8747,11,langella antonio,cagliari,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
513,11,julio cesar soares,inter,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2694,11,mandelli davide,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2926,11,nesta alessandro,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4941,11,d'agostino gaetano,messina,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5353,11,figo luis,inter,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8887,11,missiroli simone,reggina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
575,11,mirante antonio,siena,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
2740,11,mexes philippe,roma,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
2950,11,oddo massimo,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8923,11,muslimovic zlatan,messina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4977,11,dabo ousmane,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5395,11,filippini emanuele,treviso,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2735,11,melara matteo,livorno,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5432,11,fini michele,ascoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4848,11,cordova nicolas andres,ascoli,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
8912,11,montella vincenzo,roma,A,6.5,5.5,0.0,0.0,0.0,0.0,1.0,2005-06
2847,11,moro fabio,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2727,11,materazzi marco,inter,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8964,11,nanni roberto antonio,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2850,11,motta marco,udinese,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
4950,11,d'aversa roberto,siena,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5328,11,ficini fabrizio,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
583,11,paoletti gabriele,udinese,P,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,2005-06
8686,11,inzaghi filippo,milan,A,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
687,11,sicignano vincenzo,lecce,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
8810,11,lucarelli cristiano,livorno,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5382,11,filippini antonio,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4884,11,cozza francesco,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
648,11,peruzzi angelo,lazio,P,6.0,,0.0,0.0,0.0,0.0,0.0,2005-06
5276,11,emerson ferreira,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8935,11,mutu adrian,juventus,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
590,11,pavarini nicola,reggina,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,2005-06
