,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
6422,20,kondogbia g,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9277,20,icardi m,inter,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1182,20,barzagli a,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3959,20,strinic i,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2197,20,ferrari g,crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9266,20,higuain g,juventus,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5597,20,duncan a,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1164,20,barreca a,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4861,20,bonaventura g,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8029,20,sturaro s,juventus,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4143,20,wallace,lazio,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2240,20,fornasier m,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4754,20,bernardeschi f,fiorentina,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
624,20,sorrentino s,chievo,P,4.0,7.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5063,20,cataldi d,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
2153,20,felipe d,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5699,20,fernandes b,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2556,20,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9874,20,muriel l,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
35,20,bizzarri a,pescara,P,2.5,6.0,-3.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
10233,20,pinilla m,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10240,20,pjaca m,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7867,20,sanchez c,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2109,20,faraoni d,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6845,20,marchisio c,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4840,20,birsa v,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
7883,20,saponara r,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9896,20,nalini a,crotone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10570,20,thereau c,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5977,20,hamsik m,napoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9028,20,eder c,inter,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2143,20,fazio f,roma,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4726,20,benassi m,torino,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10045,20,paloschi a,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4106,20,vitiello r,palermo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9935,20,nestorovski i,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2264,20,frey n,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4053,20,torosidis v,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10267,20,pucciarelli m,empoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2420,20,goldaniga e,palermo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
10022,20,palladino r,crotone,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
9146,20,farias d,cagliari,A,7.5,6.0,2.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
7295,20,palombo a,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4036,20,tonelli l,napoli,D,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
1078,20,ansaldi c,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9093,20,ewandro,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9967,20,niang m,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4789,20,biglia l,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
2462,20,gonzalez g,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4,20,berisha e,atalanta,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,1.0,2016-17,,,,
9113,20,falcinelli d,crotone,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
9972,20,ocampos l,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6137,20,iago f,torino,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
599,20,skorupski l,empoli,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17,,,,
9075,20,el shaarawy s,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2380,20,gobbi m,chievo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6603,20,laxalt d,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10608,20,totti f,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5122,20,cofie i,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1134,20,astori d,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2277,20,gamberini a,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7948,20,spinazzola l,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8021,20,strootman k,roma,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4763,20,bertolacci a,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6886,20,mazzitelli l,sassuolo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5604,20,dzemaili b,bologna,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7310,20,paredes l,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2086,20,emerson p,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4074,20,vangioni l,milan,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6024,20,henrique b,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6299,20,joao pedro,cagliari,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
6539,20,kums s,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2303,20,gastaldello d,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5657,20,embalo c,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4938,20,bruno a,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2069,20,edenilson a,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4467,20,badelj m,fiorentina,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6570,20,kurtic j,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5919,20,grassi a,atalanta,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
59,20,buffon g,juventus,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1717,20,coda a,pescara,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
886,20,albiol r,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1741,20,conti a,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4985,20,candreva a,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
