,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
2745,38,kolarov a,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1689,38,criscito d,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5871,38,fares m,spal,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8890,38,dzeko e,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10561,38,zaza s,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4464,38,badu e,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11307,38,tudor,udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10483,38,trotta m,frosinone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7842,38,stulac l,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4481,38,bakayoko t,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6078,38,hallfredsson e,udinese,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4135,38,ter avest,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10688,38,baroni,frosinone,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1895,38,dell orco c,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8128,38,veretout j,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4036,38,silvestre m,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
991,38,andreolli m,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
772,38,abate i,milan,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5981,38,gerson,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5815,38,emre can,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8301,38,antenucci m,spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8158,38,vieira r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4577,38,barreto e,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9721,38,orsolini r,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
473,38,radu i,genoa,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8681,38,ciano c,frosinone,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10459,38,teodorczyk l,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
