,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,10,2015-16
1,2,Stendardo G.,Dif,D,6.5,,,,,,,,6.5,Atalanta,10,2015-16
2,29,Paletta G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,10,2015-16
3,13,Masiello A.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,10,2015-16
4,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,10,2015-16
5,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,10,2015-16
6,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,10,2015-16
7,17,Carmona C.,Cen,C,6.5,,,,,,,,6.5,Atalanta,10,2015-16
8,11,Moralez M.,Tre,T,6.5,,,,,,,,6.5,Atalanta,10,2015-16
9,10,Gomez A.,Tre,T,7.0,1.0,,,,,,,10.0,Atalanta,10,2015-16
10,51,Pinilla M.,Att,A,6.5,,,,,,,,6.5,Atalanta,10,2015-16
11,33,Cherubin N.,Dif,D,,,,,,,,,5.5,Atalanta,10,2015-16
12,77,Raimondi C.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,10,2015-16
13,7,Dalessandro M.,Tre,T,7.0,,1.0,,,,,,8.0,Atalanta,10,2015-16
0,1,Da Costa A.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,10,2015-16
1,24,Ferrari A.,Dif,D,5.0,,,,,,,,5.0,Bologna,10,2015-16
2,28,Gastaldello D.,Dif,D,5.0,,,,,,,,5.0,Bologna,10,2015-16
3,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,10,2015-16
4,13,Rossettini L.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,10,2015-16
5,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,10,2015-16
6,22,Rizzo L.,Cen,C,6.5,,,,,,,,6.5,Bologna,10,2015-16
7,19,Taider S.,Cen,C,5.5,,,,,,,,5.5,Bologna,10,2015-16
