,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
2651,2,jaroszynski p,chievo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10281,2,schick p,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10326,2,simeone g,fiorentina,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
7085,2,obi j,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2025,2,dimarco f,parma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10227,2,santander f,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8949,2,falcinelli d,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4336,2,zukanovic e,genoa,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1669,2,costa f,spal,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
494,2,scuffet s,udinese,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
9062,2,gervinho,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10255,2,sau m,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4241,2,vicari f,spal,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1059,2,asamoah k,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7077,2,nzonzi,roma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
8977,2,farias d,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10175,2,ronaldo c,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5215,2,chibsah r,frosinone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1016,2,antonelli l,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
496,2,seculin a,chievo,P,-1.0,5.0,-6.0,0.0,0.0,0.0,0.0,0.0,2018-19
4248,2,vrsaljko s,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3125,2,marusic a,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4282,2,zampano f,frosinone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1014,2,ansaldi c,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7434,2,pulgar e,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6578,2,lazzari m,spal,C,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4273,2,wallace o,lazio,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
920,2,alves b,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2707,2,klavan r,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2947,2,magnani g,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4647,2,beghetto a,frosinone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9425,2,machis d,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
677,2,sportiello m,frosinone,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
7295,2,perisic i,inter,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
832,2,adnan a,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7314,2,pessina m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4920,2,birsa v,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9819,2,pandev g,genoa,A,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1721,2,dambrosio d,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7328,2,pjanic m,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4942,2,boateng kp,sassuolo,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6487,2,kurtic j,spal,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4946,2,boga j,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2808,2,larsen s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
853,2,aina o,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4577,2,barreto e,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7210,2,pasalic m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9854,2,pavoletti l,cagliari,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2018-19
9362,2,lasagna k,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6500,2,laxalt d,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
691,2,strakosha t,lazio,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
9454,2,mandzukic m,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4888,2,biglia l,milan,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1758,2,danilo l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7239,2,pellegrini lo,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4767,2,bentancur r,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
746,2,terraciano p,empoli,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
9599,2,milik a,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
741,2,szczesny w,juventus,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
2910,2,luperto s,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9642,2,mraz s,empoli,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4718,2,bennacer i,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9539,2,mertens d,napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
9538,2,meggiorini r,chievo,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4563,2,barilla a,parma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
