,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
9243,1,rocchi tommaso,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
463,1,frey sebastian,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
3345,1,rezaei rahman,messina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4948,1,d'aversa roberto,siena,C,3.0,4.0,0.0,-1.0,0.0,0.0,0.0,2005-06
9283,1,sculli giuseppe,messina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2470,1,lanna salvatore,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3407,1,sala luigi,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2912,1,nesta alessandro,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4184,1,ambrosini massimo,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1463,1,coda andrea,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9359,1,suazo david,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2526,1,lauro maurizio,ascoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5589,1,gallo fabio,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
165,1,berti gianluca,empoli,P,6.5,7.5,-1.0,0.0,0.0,0.0,0.0,2005-06
6593,1,pandev goran,lazio,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8474,1,fava dino,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6600,1,paredes carlos,reggina,C,3.0,4.0,0.0,-1.0,0.0,0.0,0.0,2005-06
6638,1,paro matteo,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4145,1,almiron sergio,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2900,1,negro paolo,siena,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7854,1,bianchi rolando,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
521,1,julio cesar soares,inter,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1124,1,cafu marcos,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4443,1,bresciano mark,parma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
7234,1,taddei rodrigo,roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
1976,1,dossena andrea,treviso,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5681,1,giampa' domenico,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2010,1,falsini gianluca,siena,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7948,1,bonazzoli emiliano,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
485,1,guardalben matteo,palermo,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9310,1,serafini matteo,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2949,1,oddo massimo,lazio,D,6.5,6.0,0.0,-0.5,0.0,0.0,1.0,2005-06
4291,1,behrami valon,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
802,1,agostini alessandro,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
494,1,handanovic samir,treviso,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,2005-06
6529,1,obodo chris,udinese,C,7.0,6.5,0.0,-0.5,0.0,0.0,1.0,2005-06
9321,1,shevchenko andriy,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
7497,1,vidigal jose',udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4251,1,barone simone,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7932,1,bojinov valeri,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4983,1,dabo ousmane,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7908,1,bogdani erjon,siena,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4454,1,brighi matteo,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6389,1,morrone stefano,livorno,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3005,1,pancaro giuseppe,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7322,1,tonetto max,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6125,1,mancini amantino,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
4620,1,camoranesi mauro,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3115,1,pasquale giovanni,parma,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
9097,1,pisanu andrea,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2219,1,galeoto francesco,treviso,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3209,1,pisano marco,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9004,1,palladino raffaele,livorno,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
8171,1,corradi bernardo,parma,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1342,1,castellini marcello,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5960,1,kaka' ricardo,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
971,1,bega francesco,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9108,1,pozzi nicola,empoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2711,1,mantovani andrea,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
891,1,balestri jacopo,reggina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2297,1,grandoni alessandro,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4593,1,cambiasso esteban,inter,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4638,1,camorani alfonso,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8196,1,cossato federico,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9050,1,pelle' graziano,lecce,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2263,1,giallombardo andrea,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4684,1,centi luis fernando,livorno,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8216,1,cozzolino giuseppe,lecce,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6051,1,ledesma cristian,lecce,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
9045,1,pazzini giampaolo,fiorentina,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
3147,1,pessotto gianluca,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4713,1,cesar rodriguez,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3169,1,pfertzel marc,livorno,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9063,1,pellissier sergio,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6089,1,lodi francesco,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
351,1,de sanctis morgan,udinese,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
8205,1,cossu andrea,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6120,1,mamede jose',messina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7107,1,serginho dos santos,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
950,1,barzagli andrea,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2546,1,legrottaglie nicola,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8299,1,di canio paolo,lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
314,1,curci gianluca,roma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9156,1,recoba alvaro,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8091,1,cavalli simone,reggina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4855,1,corini eugenio,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4511,1,budel alessandro,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5802,1,grella vincenzo,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6261,1,mesto giandomenico,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8357,1,di napoli arturo,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2391,1,kaladze kakha,milan,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7067,1,semioli franco,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9173,1,reginaldo ferreira,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1021,1,bertotto valerio,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4498,1,brocchi cristian,fiorentina,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7131,1,simplicio fabio,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6321,1,morfeo domenico,parma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
443,1,fontana alberto,chievo,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2005-06
3041,1,panucci christian,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8148,1,colombo corrado,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6246,1,mauri stefano,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5866,1,guigou gianni,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6163,1,manfredini christian,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4786,1,conti daniele,cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7260,1,tedesco giacomo,reggina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8980,1,nonda shabani,roma,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
2187,1,galante fabio,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3231,1,polenghi tiziano,lecce,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
878,1,aronica salvatore,messina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9136,1,quagliarella fabio,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
303,1,coppola ferdinando,ascoli,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2005-06
5922,1,jorgensen martin,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6214,1,marianini francesco,lecce,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2343,1,grosso fabio,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3242,1,portanova daniele,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8102,1,chiesa enrico,siena,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,2005-06
2159,1,franceschini ivan,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4538,1,busce' antonio,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4127,1,alberto nieto,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
368,1,dida nelson,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
9513,1,trezeguet david,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
6917,1,rigoni luca,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3849,1,zaccardo cristian,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1222,1,cannavaro fabio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6835,1,pinga andre',treviso,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9508,1,totti francesco,roma,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
574,1,mirante antonio,siena,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
2680,1,mandelli davide,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2621,1,lucchini stefano,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2766,1,mignani michele,siena,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1798,1,de rosa gaetano,reggina,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
7736,1,amauri carvalho,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7189,1,stankovic dejan,inter,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
1787,1,dainelli dario,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4009,1,zauri luciano,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1718,1,cudini mirko,ascoli,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8563,1,gilardino alberto,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5495,1,fiore stefano,fiorentina,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
5156,1,dessena daniele,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5296,1,eremenko alexei,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3567,1,stendardo guglielmo,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5498,1,firmani fabio,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5368,1,filippini antonio,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1560,1,contini matteo,parma,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8662,1,iliev ivica,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4030,1,zenoni cristian,sampdoria,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5114,1,de rossi daniele,roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6830,1,pinardi alex,lecce,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
7434,1,vergassola simone,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3598,1,stovini lorenzo,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
78,1,antonioli francesco,sampdoria,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
5402,1,filippini emanuele,treviso,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2654,1,malago' marco,chievo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3642,1,thuram lilian ulien,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
689,1,sicignano vincenzo,lecce,P,4.0,6.5,-2.0,-0.5,0.0,0.0,0.0,2005-06
7526,1,vieira patrick,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7694,1,adriano leite ribeiro,inter,A,17.5,8.5,9.0,0.0,0.0,0.0,0.0,2005-06
3897,1,zambrotta gianluca,juventus,D,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
3904,1,zanchi marco,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5439,1,fini michele,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5258,1,edusei mark,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6885,1,pirlo andrea,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5205,1,donadel marco,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5263,1,emerson ferreira,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
607,1,pelizzoli ivan,reggina,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,2005-06
1743,1,cufre' leandro damian,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6912,1,pizarro david,inter,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
8614,1,iaquinta vincenzo,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
705,1,squizzi lorenzo,chievo,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8644,1,ibrahimovic zlatan,juventus,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
42,1,amelia marco,livorno,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
3945,1,zanetti javier aldemar,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5189,1,diana aimo,sampdoria,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
1158,1,candela vincent,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3605,1,terlizzi christian,palermo,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
7667,1,zenoni damiano,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3663,1,tosto vittorio,ascoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8742,1,kutuzov vitalii,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7645,1,zauli lamberto,sampdoria,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6784,1,perrotta simone,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8801,1,lucarelli cristiano,livorno,A,11.0,8.0,3.0,0.0,0.0,0.0,0.0,2005-06
3768,1,vargas jorge,livorno,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6970,1,ruotolo gennaro,livorno,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4070,1,zoro kpolo,messina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2570,1,lopez diego luis,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
555,1,lupatelli cristiano,parma,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
6976,1,sammarco paolo,chievo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
9,1,abbiati christian,juventus,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1897,1,di loreto marco,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9412,1,tavano francesco,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7535,1,vigiani luca,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3709,1,ujfalusi tomas,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7827,1,barreto paulo,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7002,1,santana mario alberto,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5532,1,foggia pasquale,ascoli,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
4086,1,abeijon nelson,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6677,1,parola andrea,ascoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5561,1,franceschini daniele,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1909,1,diamoutene souleymane,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7380,1,vannucchi ighli,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7846,1,beghetto luigi,treviso,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2722,1,materazzi marco,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9608,1,zampagna riccardo,messina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8489,1,ferrante marco,ascoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1671,1,cribari sanchez emilson,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1298,1,cardone giuseppe,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5057,1,de ascentis diego,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3758,1,vanigli richard,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8845,1,makinwa stephen,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3532,1,stam jaap,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5254,1,donati massimo,messina,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
1868,1,dellafiore hernan paolo,treviso,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
9453,1,toni luca,fiorentina,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
5354,1,figo luis,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2579,1,lorenzi stefano,treviso,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1283,1,carbone francesco,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1190,1,canini michele,cagliari,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8518,1,flachi francesco,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1843,1,del grosso cristiano,ascoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
654,1,peruzzi angelo,lazio,P,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2005-06
5309,1,ficini fabrizio,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2871,1,natali cesare,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
662,1,santoni nicola,palermo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
4060,1,zoppetti alessandro,reggina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
