,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
8306,17,armenteros samuel,benevento,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10323,17,simy,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
44,17,belec vid,benevento,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
5249,17,chibsah raman,benevento,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7286,17,perisic ivan,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7194,17,padoin simone,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
386,17,mirante antonio,bologna,P,1.5,4.5,-3.0,0.0,0.0,0.0,0.0,0.0,2017-18
1280,17,bonucci leonardo,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8259,17,zuculini bruno,verona,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9593,17,meggiorini riccardo,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8268,17,zuculini franco,verona,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10139,17,ragusa antonino,sassuolo,A,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2017-18
7240,17,parolo marco,lazio,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
1989,17,di chiara gianluca,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4604,17,barberis andrea,crotone,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
6815,17,magnanelli francesco,sassuolo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
52,17,berisha etrit,atalanta,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,2017-18
8729,17,cutrone patrik,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6511,17,krejci ladislav,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10519,17,verdi simone,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1997,17,djimsiti berat,benevento,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9780,17,paloschi alberto,spal,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
