,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.0,-2.0,,,,,,,3.0,Atalanta,20,2016-17
1,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,20,2016-17
2,13,Caldara M.,Dif,D,6.0,,,,,,,,6.0,Atalanta,20,2016-17
3,24,Conti A.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,20,2016-17
4,25,Konko A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,20,2016-17
5,6,Zukanovic E.,Dif,D,5.0,,,,,,,,5.0,Atalanta,20,2016-17
6,27,Kurtic J.,Cen,C,6.0,,,,,,,,6.0,Atalanta,20,2016-17
7,11,Freuler R.,Cen,C,6.5,,1.0,,,,,,7.5,Atalanta,20,2016-17
8,10,Gomez A.,Tre,T,7.0,,,,,,,,7.0,Atalanta,20,2016-17
9,37,Spinazzola L.,Tre,T,6.0,,,,,,,,6.0,Atalanta,20,2016-17
10,29,Petagna A.,Att,A,7.0,1.0,,,,,,,10.0,Atalanta,20,2016-17
11,88,Grassi A.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,20,2016-17
12,7,Dalessandro M.,Tre,T,5.5,,,,,,,,5.5,Atalanta,20,2016-17
13,43,Paloschi A.,Att,A,5.5,,,,,,,,5.5,Atalanta,20,2016-17
0,83,Mirante A.,Por,P,6.0,,,,,,,,6.0,Bologna,20,2016-17
1,20,Maietta D.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,20,2016-17
2,35,Torosidis V.,Dif,D,6.0,,,,,,,,6.0,Bologna,20,2016-17
3,25,Masina A.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,20,2016-17
4,28,Gastaldello D.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,20,2016-17
5,6,Viviani F.,Cen,C,6.0,,,,,,,,6.0,Bologna,20,2016-17
6,16,Nagy A.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,20,2016-17
7,31,Dzemaili B.,Cen,C,7.0,1.0,,,,,,,10.0,Bologna,20,2016-17
8,14,Di Francesco F.,Tre,T,6.0,,,,,,,,6.0,Bologna,20,2016-17
9,11,Krejci L.,Tre,T,6.5,,,,,,,,6.5,Bologna,20,2016-17
10,10,Destro M.,Att,A,6.0,,,,,,,,6.0,Bologna,20,2016-17
11,4,Krafth E.,Dif,D,6.0,,,,,,,,6.0,Bologna,20,2016-17
12,2,Oikonomou M.,Dif,D,6.0,,,,,,,,6.0,Bologna,20,2016-17
13,5,Pulgar E.,Cen,C,,,,,,,,,,Bologna,20,2016-17
0,1,Rafael A.,Por,P,7.0,-1.0,,,,,,,6.0,Cagliari,20,2016-17
1,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,20,2016-17
2,29,Murru N.,Dif,D,6.0,,,,,,,,6.0,Cagliari,20,2016-17
3,24,Capuano M.,Dif,D,5.5,,,,,,,1.0,4.5,Cagliari,20,2016-17
4,3,Isla M.,Dif,D,6.5,,,,,,,,6.5,Cagliari,20,2016-17
5,77,Tachtsidis P.,Cen,C,6.0,,,,,,,,6.0,Cagliari,20,2016-17
6,18,Barella N.,Cen,C,7.5,,,,,,,,7.5,Cagliari,20,2016-17
7,4,Dessena D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,20,2016-17
8,17,Farias D.,Tre,T,7.5,1.0,,1.0,,,1.0,,10.0,Cagliari,20,2016-17
9,10,Joao Pedro,Tre,T,7.0,1.0,,,,,1.0,,9.5,Cagliari,20,2016-17
10,22,Borriello M.,Att,A,8.0,2.0,,,,,,,14.0,Cagliari,20,2016-17
11,35,Salamon B.,Dif,D,,,,,,,,,,Cagliari,20,2016-17
12,16,Munari G.,Cen,C,,,,,,,,,,Cagliari,20,2016-17
13,25,Sau M.,Att,A,6.0,,,,,,,,6.0,Cagliari,20,2016-17
0,70,Sorrentino S.,Por,P,7.0,-3.0,,,,,,,4.0,Chievo,20,2016-17
1,18,Gobbi M.,Dif,D,5.5,,,,,,,,5.5,Chievo,20,2016-17
2,3,Dainelli D.,Dif,D,6.0,,,,,,,,6.0,Chievo,20,2016-17
3,21,Frey N.,Dif,D,6.0,,,,,,,,6.0,Chievo,20,2016-17
4,5,Gamberini A.,Dif,D,5.5,,,,,,,,5.5,Chievo,20,2016-17
5,28,Bastien S.,Cen,C,5.5,,,,,,,,5.5,Chievo,20,2016-17
6,8,Radovanovic I.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,20,2016-17
7,19,Castro L.,Cen,C,5.5,,,,,,,,5.5,Chievo,20,2016-17
8,23,Birsa V.,Tre,T,6.0,,1.0,,,,1.0,,6.5,Chievo,20,2016-17
9,31,Pellissier S.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,20,2016-17
10,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,20,2016-17
11,2,Spolli N.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,20,2016-17
12,13,Izco M.,Cen,C,5.5,,,,,,,,5.5,Chievo,20,2016-17
13,15,De Guzman J.,Tre,T,5.5,,,,,,,,5.5,Chievo,20,2016-17
0,1,Cordaz A.,Por,P,6.0,-1.0,,,,,,,5.0,Crotone,20,2016-17
1,13,Ferrari G.,Dif,D,5.5,,,,,,,,5.5,Crotone,20,2016-17
2,87,Martella B.,Dif,D,5.5,,,,,,,,5.5,Crotone,20,2016-17
3,17,Ceccherini F.,Dif,D,6.0,,,,,,,,6.0,Crotone,20,2016-17
4,28,Rosi A.,Dif,D,5.5,,,,,,,,5.5,Crotone,20,2016-17
5,8,Crisetig L.,Cen,C,5.0,,,,,,,,5.0,Crotone,20,2016-17
6,28,Capezzi L.,Cen,C,5.5,,,,,,,,5.5,Crotone,20,2016-17
7,6,Rohden M.,Cen,C,5.5,,,,,,,,5.5,Crotone,20,2016-17
8,7,Palladino R.,Tre,T,6.5,,,,,,1.0,,6.0,Crotone,20,2016-17
9,29,Trotta M.,Att,A,5.0,,,,,,,,5.0,Crotone,20,2016-17
10,11,Falcinelli D.,Att,A,5.5,,,,,,1.0,,5.0,Crotone,20,2016-17
11,14,Gnahore E.,Cen,C,5.5,,,,,,,,5.5,Crotone,20,2016-17
12,9,Nalini A.,Tre,T,5.5,,,,,,,,5.5,Crotone,20,2016-17
13,99,Simy,Att,A,5.0,,,,,,,,5.0,Crotone,20,2016-17
0,28,Skorupski L.,Por,P,6.5,,,,,,,,6.5,Empoli,20,2016-17
1,24,Cosic U.,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,20,2016-17
2,2,Laurini V.,Dif,D,6.5,,,,,,,,6.5,Empoli,20,2016-17
3,21,Pasqual M.,Dif,D,6.0,,,,,,,,6.0,Empoli,20,2016-17
4,6,Bellusci G.,Dif,D,6.5,,,,,,,,6.5,Empoli,20,2016-17
5,8,Diousse A.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,20,2016-17
6,11,Croce D.,Cen,C,6.5,,,,,,,,6.5,Empoli,20,2016-17
7,10,Saponara R.,Tre,T,5.5,,,,,,,,5.5,Empoli,20,2016-17
8,33,Krunic R.,Tre,T,5.5,,,,,,,,5.5,Empoli,20,2016-17
9,9,Mchedlidze L.,Att,A,5.0,,,,1.0,,1.0,,1.5,Empoli,20,2016-17
10,89,Marilungo G.,Att,A,5.5,,,,,,,,5.5,Empoli,20,2016-17
11,15,Costa A.,Dif,D,6.0,,,,,,,,6.0,Empoli,20,2016-17
12,88,Tello A.,Cen,C,,,,,,,,,,Empoli,20,2016-17
13,20,Pucciarelli M.,Att,A,5.5,,,,,,,,5.5,Empoli,20,2016-17
0,12,Tatarusanu C.,Por,P,6.5,-1.0,,,,,,,5.5,Fiorentina,20,2016-17
1,15,Olivera M.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,20,2016-17
2,13,Astori D.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,20,2016-17
3,2,Rodriguez G.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,20,2016-17
4,20,Valero B.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,20,2016-17
5,8,Vecino M.,Cen,C,7.0,,,,,,1.0,,6.5,Fiorentina,20,2016-17
6,5,Badelj M.,Cen,C,7.0,1.0,,,,,,,10.0,Fiorentina,20,2016-17
7,6,Sanchez C.,Cen,C,7.0,,,,,,,,7.0,Fiorentina,20,2016-17
8,25,Chiesa F.,Tre,T,7.5,,,,,,1.0,,7.0,Fiorentina,20,2016-17
9,10,Bernardeschi F.,Tre,T,6.5,,1.0,,,,,,7.5,Fiorentina,20,2016-17
10,9,Kalinic N.,Att,A,7.5,1.0,,,,,1.0,,10.0,Fiorentina,20,2016-17
11,19,Cristoforo S.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,20,2016-17
12,32,Ilicic J.,Tre,T,,,,,,,,,,Fiorentina,20,2016-17
13,16,Tello C.,Tre,T,,,,,,,,,,Fiorentina,20,2016-17
0,23,Lamanna E.,Por,P,5.5,-4.0,,,,,,,1.5,Genoa,20,2016-17
1,5,Izzo A.,Dif,D,5.5,,,,,,,,5.5,Genoa,20,2016-17
2,2,Edenilson A.,Dif,D,6.0,,1.0,,,,,,7.0,Genoa,20,2016-17
3,24,Munoz E.,Dif,D,5.0,,,,,,,,5.0,Genoa,20,2016-17
4,8,Burdisso N.,Dif,D,5.0,,,,,,,,5.0,Genoa,20,2016-17
5,93,Laxalt D.,Cen,C,5.5,,,,,,,,5.5,Genoa,20,2016-17
6,4,Cofie I.,Cen,C,4.5,,,,,,,,4.5,Genoa,20,2016-17
7,30,Rigoni L.,Cen,C,5.5,,,,,,1.0,,5.0,Genoa,20,2016-17
8,11,Ocampos L.,Tre,T,5.0,,,,,,,,5.0,Genoa,20,2016-17
9,9,Simeone G.,Att,A,6.5,1.0,,,,,,,9.5,Genoa,20,2016-17
10,5,Cataldi D.,Cen,C,6.0,,,,,,1.0,,5.5,Genoa,20,2016-17
11,99,Ninkovic N.,Tre,T,5.0,,,,,,,,5.0,Genoa,20,2016-17
12,22,Lazovic D.,Tre,T,5.5,,,,,,,,5.5,Genoa,20,2016-17
13,51,Pinilla M.,Att,A,6.0,,,,,,,,6.0,Genoa,20,2016-17
0,1,Handanovic S.,Por,P,6.5,-1.0,,,,,,,5.5,Inter,20,2016-17
1,33,Dambrosio D.,Dif,D,5.5,,,,,,,,5.5,Inter,20,2016-17
2,25,Miranda J.,Dif,D,6.5,,,,,,,,6.5,Inter,20,2016-17
3,15,Ansaldi C.,Dif,D,5.5,,,,,,,,5.5,Inter,20,2016-17
4,24,Murillo J.,Dif,D,6.0,,,,,,,,6.0,Inter,20,2016-17
5,4,Gagliardini R.,Cen,C,7.5,,,,,,,,7.5,Inter,20,2016-17
6,7,Kondogbia G.,Cen,C,7.0,,,,,,,,7.0,Inter,20,2016-17
7,6,Joao Mario,Tre,T,5.5,,,,,,,,5.5,Inter,20,2016-17
8,44,Perisic I.,Tre,T,6.5,1.0,,,,,,,9.5,Inter,20,2016-17
9,87,Candreva A.,Tre,T,6.0,,1.0,,,,,,7.0,Inter,20,2016-17
10,9,Icardi M.,Att,A,7.0,1.0,,,,,,,10.0,Inter,20,2016-17
11,19,Banega E.,Tre,T,6.5,,,,,,,,6.5,Inter,20,2016-17
12,8,Palacio R.,Att,A,,,1.0,,,,,,7.0,Inter,20,2016-17
13,23,Eder C.,Att,A,7.0,1.0,,,,,,,10.0,Inter,20,2016-17
0,1,Buffon G.,Por,P,5.5,-2.0,,,,,,,3.5,Juventus,20,2016-17
1,15,Barzagli A.,Dif,D,5.5,,,,,,,,5.5,Juventus,20,2016-17
2,3,Chiellini G.,Dif,D,4.5,,,,,,1.0,,4.0,Juventus,20,2016-17
