,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
5704,3,de roon m,atalanta,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
2784,3,koulibaly k,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1227,3,bonucci l,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8025,3,schone l,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10821,3,suso j,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1283,3,cacciatore f,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7950,3,ruiz f,napoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1857,3,de silvestri l,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
229,3,gabriel f,lecce,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5734,3,dessena d,brescia,C,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
5771,3,di francesco f,spal,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
10949,3,zaza s,torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6013,3,fofana s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1303,3,caceres m,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8178,3,sprocati m,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5544,3,costa do,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7770,3,radovanovic i,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
164,3,donnarumma g,milan,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10792,3,stepinski m,verona,A,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
8145,3,spalek n,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5569,3,cristante b,roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8091,3,shakhov y,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8127,3,soriano r,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8067,3,sensi s,inter,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
775,3,acerbi f,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7903,3,rog m,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1840,3,de maio s,udinese,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5874,3,dzemaili b,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
192,3,dragowski b,fiorentina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5864,3,duncan a,sassuolo,C,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
10870,3,tutino g,verona,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2852,3,larsen s,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5892,3,ekdal a,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5644,3,de paul r,udinese,C,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
5934,3,elmas e,napoli,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
818,3,aina o,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5629,3,dalessandro m,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2951,3,lucioni f,lecce,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7863,3,rincon t,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10740,3,simeone g,cagliari,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2927,3,lirola p,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10769,3,skov olsen a,bologna,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
2807,3,kumbulla m,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10905,3,zapata d,atalanta,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5583,3,cuadrado j,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7839,3,ribery f,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10685,3,santander f,bologna,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7929,3,romulo,brescia,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
7985,3,saponara r,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9679,3,immobile c,lazio,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
846,3,alex sandro,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2249,3,felipe,spal,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7117,3,medel g,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11471,3,mazzarri,torino,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7129,3,meite s,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6626,3,laxalt d,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1086,3,becao r,udinese,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
2261,3,ferrari a,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7172,3,milinkovic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2274,3,ferrari g,sassuolo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6663,3,lazovic d,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11456,3,maran,cagliari,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7211,3,missiroli s,spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
60,3,berisha e,spal,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6595,3,kurtic j,spal,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11397,3,liverani,lecce,0,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
960,3,asamoah k,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6557,3,kulusevski d,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7227,3,mkhitaryan h,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2301,3,florenzi a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11336,3,juric,verona,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1990,3,depaoli f,sampdoria,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2239,3,fazio f,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6681,3,lazzari m,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7084,3,matuidi b,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6885,3,lulic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11699,3,tudor,udinese,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2038,3,di lorenzo g,napoli,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
2073,3,djidji k,torino,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11682,3,semplici,spal,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1023,3,bani m,bologna,D,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
2047,3,dijks m,bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6932,3,majer z,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6814,3,locatelli m,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2091,3,djimsiti b,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6773,3,linetty k,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6769,3,leris m,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6982,3,mancosu m,lecce,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
19,3,audero e,sampdoria,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11632,3,sarri,juventus,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11539,3,montella,fiorentina,0,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
6740,3,lerager l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2203,3,faraoni d,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6730,3,leiva l,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7040,3,mandragora r,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11515,3,mihajlovic,bologna,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2323,3,gagliolo r,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7278,3,murgia a,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2367,3,ghiglione p,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6462,3,kluivert j,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
