,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.0,-2.0,,,,,,,5.0,Atalanta,36,2015-16
1,3,Toloi R.,Dif,D,5.5,,,,,,,,5.5,Atalanta,36,2015-16
2,55,Djimsiti B.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,36,2015-16
3,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,36,2015-16
4,5,Masiello A.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,36,2015-16
5,15,De Roon M.,Cen,C,5.5,,,,,,,,5.5,Atalanta,36,2015-16
6,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,36,2015-16
7,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,36,2015-16
8,23,Diamanti A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,36,2015-16
9,7,Dalessandro M.,Tre,T,5.5,,,,,,,,5.5,Atalanta,36,2015-16
10,22,Borriello M.,Att,A,5.5,,,,,,,,5.5,Atalanta,36,2015-16
11,24,Conti A.,Dif,D,,,1.0,,,,,,7.0,Atalanta,36,2015-16
12,11,Freuler R.,Cen,C,6.0,1.0,,,,,,,9.0,Atalanta,36,2015-16
13,45,Monachello G.,Att,A,5.5,,,,,,,,5.5,Atalanta,36,2015-16
0,83,Mirante A.,Por,P,6.5,,,,,,,,6.5,Bologna,36,2015-16
1,24,Ferrari A.,Dif,D,5.5,,,,,,,,5.5,Bologna,36,2015-16
2,28,Gastaldello D.,Dif,D,6.0,,,,,,,,6.0,Bologna,36,2015-16
3,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,36,2015-16
4,25,Masina A.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,36,2015-16
5,33,Brighi M.,Cen,C,6.5,,,,,,,,6.5,Bologna,36,2015-16
6,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,36,2015-16
7,23,Brienza F.,Tre,T,6.0,,,,,,,,6.0,Bologna,36,2015-16
8,17,Giaccherini E.,Tre,T,6.5,,,,,,,,6.5,Bologna,36,2015-16
9,26,Mounier A.,Tre,T,5.5,,,,,,,,5.5,Bologna,36,2015-16
10,99,Floccari S.,Att,A,6.5,,,,,,,,6.5,Bologna,36,2015-16
11,11,Zuniga J.,Dif,D,5.5,,,,,,,,5.5,Bologna,36,2015-16
12,2,Oikonomou M.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,36,2015-16
13,4,Krafth E.,Dif,D,,,,,,,,,,Bologna,36,2015-16
0,27,Belec V.,Por,P,5.5,-2.0,,,,,,,3.5,Carpi,36,2015-16
1,2,Sabelli S.,Dif,D,5.0,,,,,,,,5.0,Carpi,36,2015-16
2,23,Suagher E.,Dif,D,5.5,,,,,,,,5.5,Carpi,36,2015-16
3,5,Zaccardo C.,Dif,D,5.5,,,,,,,,5.5,Carpi,36,2015-16
4,6,Gagliolo R.,Dif,D,5.5,,,,,,,,5.5,Carpi,36,2015-16
5,21,Romagnoli S.,Dif,D,5.5,,,,,,,,5.5,Carpi,36,2015-16
6,4,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Carpi,36,2015-16
7,17,Crimi M.,Cen,C,5.5,,,,,,1.0,,5.0,Carpi,36,2015-16
8,29,Martinho R.,Cen,C,5.0,,,,,,1.0,,4.5,Carpi,36,2015-16
9,10,Verdi S.,Tre,T,6.5,,,,,,,,6.5,Carpi,36,2015-16
10,99,Mbakogu J.,Att,A,5.5,,,,,,,,5.5,Carpi,36,2015-16
11,7,Porcari F.,Cen,C,6.0,,,,,,,,6.0,Carpi,36,2015-16
12,16,De Guzman J.,Tre,T,,,,,,,,,,Carpi,36,2015-16
13,15,Lasagna K.,Att,A,5.5,,,,,,,,5.5,Carpi,36,2015-16
0,1,Bizzarri A.,Por,P,6.5,,,,,,,,6.5,Chievo,36,2015-16
1,29,Cacciatore F.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,36,2015-16
2,12,Cesar B.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,36,2015-16
3,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,36,2015-16
4,18,Gobbi M.,Dif,D,7.0,,,,,,1.0,,6.5,Chievo,36,2015-16
5,56,Hetemaj P.,Cen,C,7.0,,,,,,,,7.0,Chievo,36,2015-16
6,4,Rigoni N.,Cen,C,6.5,,,,,,,,6.5,Chievo,36,2015-16
7,8,Radovanovic I.,Cen,C,6.5,,,,,,,,6.5,Chievo,36,2015-16
8,7,Pepe S.,Cen,C,5.5,,,,,,,,5.5,Chievo,36,2015-16
9,31,Pellissier S.,Att,A,6.5,,,,,,1.0,,6.0,Chievo,36,2015-16
10,45,Inglese R.,Att,A,5.5,,,,,,,,5.5,Chievo,36,2015-16
11,19,Castro L.,Cen,C,,,,,,,,,,Chievo,36,2015-16
12,23,Birsa V.,Tre,T,6.5,,,,,,,,6.5,Chievo,36,2015-16
13,83,Floro Flores A.,Att,A,6.5,,,,,,,,6.5,Chievo,36,2015-16
0,23,Pelagotti A.,Por,P,6.0,,,,,,,,6.0,Empoli,36,2015-16
1,6,Bittante L.,Dif,D,6.0,,,,,,,,6.0,Empoli,36,2015-16
2,21,Mario Rui,Dif,D,6.0,,,,,,,,6.0,Empoli,36,2015-16
3,15,Costa A.,Dif,D,6.5,,,,,,,,6.5,Empoli,36,2015-16
4,24,Cosic U.,Dif,D,6.0,,,,,,,,6.0,Empoli,36,2015-16
5,11,Croce D.,Cen,C,6.5,,,,,,,,6.5,Empoli,36,2015-16
6,14,Diousse A.,Cen,C,6.0,,,,,,,,6.0,Empoli,36,2015-16
7,5,Saponara R.,Tre,T,6.0,,,,,,,,6.0,Empoli,36,2015-16
8,17,Zielinski P.,Tre,T,5.0,,,,,,,,5.0,Empoli,36,2015-16
9,7,Maccarone M.,Att,A,5.5,,,,,,,,5.5,Empoli,36,2015-16
10,20,Pucciarelli M.,Att,A,6.0,,,,,,,,6.0,Empoli,36,2015-16
11,3,Zambelli M.,Dif,D,,,,,,,,,5.5,Empoli,36,2015-16
12,13,Maiello R.,Cen,C,6.0,,,,,,,,6.0,Empoli,36,2015-16
13,77,Buchel M.,Cen,C,,,,,,,,,,Empoli,36,2015-16
0,12,Tatarusanu C.,Por,P,6.0,,,,,,,,6.0,Fiorentina,36,2015-16
1,28,Alonso M.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,36,2015-16
2,2,Rodriguez G.,Dif,D,5.0,,,,,,,,5.0,Fiorentina,36,2015-16
3,4,Tomovic N.,Dif,D,5.5,,,,,,1.0,,5.0,Fiorentina,36,2015-16
4,13,Astori D.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,36,2015-16
5,5,Badelj M.,Cen,C,5.5,,,,,,1.0,,5.0,Fiorentina,36,2015-16
6,14,Fernandez M.,Cen,C,5.5,,,,,,1.0,,5.0,Fiorentina,36,2015-16
7,20,Valero B.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,36,2015-16
8,7,Zarate M.,Tre,T,6.5,,,,,,1.0,,6.0,Fiorentina,36,2015-16
9,27,Tello C.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,36,2015-16
10,9,Kalinic N.,Att,A,6.0,,,,,,,,6.0,Fiorentina,36,2015-16
11,10,Bernardeschi F.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,36,2015-16
12,72,Ilicic J.,Tre,T,,,,,,,,,,Fiorentina,36,2015-16
0,25,Bardi F.,Por,P,7.5,-3.0,,1.0,,,1.0,,7.0,Frosinone,36,2015-16
1,93,Ajeti A.,Dif,D,6.0,,,,,,,,6.0,Frosinone,36,2015-16
2,3,Crivello R.,Dif,D,5.5,,,,,,,,5.5,Frosinone,36,2015-16
3,4,Russo A.,Dif,D,5.0,,,,,,1.0,,4.5,Frosinone,36,2015-16
4,13,Ciofani M.,Dif,D,5.0,,,,,,,,5.0,Frosinone,36,2015-16
