,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
5564,10,franceschini daniele,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4725,10,chiappara roberto,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5652,10,gattuso gennaro ivan,milan,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
2498,10,lanna salvatore,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
401,10,doni alexander marangao,roma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
9025,10,paulinho paulo sergio bet,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2617,10,lucchini stefano,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
867,10,aronica salvatore,messina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4727,10,cigarini luca,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9057,10,pellissier sergio,chievo,A,10.0,6.5,3.0,-0.5,0.0,0.0,1.0,2005-06
2548,10,legrottaglie nicola,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
765,10,zancope' adriano,treviso,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
5772,10,gonzalez mariano nicolas,palermo,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5488,10,fiore stefano,fiorentina,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
4832,10,coppola carmine,messina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8373,10,di napoli arturo,messina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
371,10,dida nelson,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
5407,10,filippini emanuele,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2600,10,lucarelli alessandro,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8352,10,di michele david,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8513,10,flachi francesco,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8983,10,obinna victor nsofor,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5587,10,gallo fabio,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9040,10,pazzini giampaolo,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5763,10,gobbi massimo,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
827,10,agostini alessandro,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5526,10,foggia pasquale,ascoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
743,10,storari marco,messina,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8400,10,di natale antonio,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
347,10,de sanctis morgan,udinese,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4703,10,cesar prates,livorno,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
5804,10,grella vincenzo,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3075,10,pasqual manuel,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3146,10,pessotto gianluca,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8476,10,fava dino,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4776,10,conti daniele,cagliari,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
3106,10,pasquale giovanni,parma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5848,10,guana roberto,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8432,10,esposito mauro,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5685,10,giampa' domenico,messina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4718,10,cesar rodriguez,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2464,10,kuffour samuel,roma,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
3137,10,pecorari marco,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8616,10,iaquinta vincenzo,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2370,10,gustavo lazzaretti de ara,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3176,10,pisano francesco,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
680,10,sicignano vincenzo,lecce,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,2005-06
8578,10,gilardino alberto,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5425,10,fini michele,ascoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5727,10,giunti federico,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5611,10,gasbarroni andrea,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
831,10,angelo mariano,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8490,10,ferrante marco,ascoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4745,10,codrea paul costantin,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
465,10,frey sebastian,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
2676,10,maldini paolo,milan,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2005-06
1207,10,cannarsa juriy,reggina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6820,10,pinardi alex,lecce,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
579,10,mirante antonio,siena,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7737,10,amauri carvalho,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
129,10,ballotta marco,lazio,P,6.5,7.5,-1.0,0.0,0.0,0.0,0.0,2005-06
4964,10,d'aversa roberto,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1226,10,cannavaro fabio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2826,10,moro fabio,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1776,10,dainelli dario,fiorentina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6860,10,pinzi giampiero,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6865,10,pirlo andrea,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
1814,10,de rosa gaetano,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4976,10,dabo ousmane,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5164,10,diana aimo,sampdoria,C,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,2005-06
9434,10,tavano francesco,empoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
4057,10,zenoni cristian,sampdoria,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
8789,10,locatelli tomas,siena,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7696,10,adriano leite ribeiro,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3547,10,stam jaap,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6900,10,pizarro david,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9459,10,toni luca,fiorentina,A,11.5,7.5,3.0,0.0,0.0,0.0,1.0,2005-06
6923,10,rinaudo leandro,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1731,10,cufre' leandro damian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3559,10,stendardo guglielmo,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1765,10,d'anna lorenzo,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6785,10,perrotta simone,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9386,10,tare igli,lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5202,10,donadel marco,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
599,10,pavarini nicola,reggina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7877,10,bjelanovic sasa,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6611,10,paredes carlos,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3433,10,samuel walter,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4227,10,barone simone,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2975,10,paci massimo,ascoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6641,10,paro matteo,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5236,10,donati massimo,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9348,10,suazo david,cagliari,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
1913,10,diamoutene souleymane,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7843,10,beghetto luigi,treviso,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
171,10,bucci luca,parma,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
6682,10,parola andrea,ascoli,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,2005-06
