,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,95,Gollini P.,Por,P,7.0,,,,,,1.0,,6.5,Atalanta,31,2018-19
1,21,Castagne T.,Dif,D,6.5,,,,,,,,6.5,Atalanta,31,2018-19
2,33,Hateboer H.,Dif,D,6.5,,,,,,,,6.5,Atalanta,31,2018-19
3,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,31,2018-19
4,23,Mancini G.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,31,2018-19
5,19,Djimsiti B.,Dif,D,6.5,,,,,,,,6.5,Atalanta,31,2018-19
6,88,Pasalic M.,Cen,C,5.0,,,,,,,,5.0,Atalanta,31,2018-19
7,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,31,2018-19
8,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,31,2018-19
9,72,Ilicic J.,Tre,T,7.0,,,,,,,,7.0,Atalanta,31,2018-19
10,10,Gomez A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,31,2018-19
11,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,31,2018-19
12,22,Pessina M.,Cen,C,,,,,,,,,,Atalanta,31,2018-19
13,99,Barrow M.,Att,A,5.0,,,,,,,,5.0,Atalanta,31,2018-19
0,28,Skorupski L.,Por,P,6.0,,,,,,,,6.0,Bologna,31,2018-19
1,35,Dijks M.,Dif,D,7.0,1.0,,,,,,,11.5,Bologna,31,2018-19
2,23,Danilo L.,Dif,D,6.5,,,,,,,,6.5,Bologna,31,2018-19
3,15,Mbaye I.,Dif,D,6.5,,,,,,,,6.5,Bologna,31,2018-19
4,4,Lyanco S.,Dif,D,6.5,,,,,,1.0,,6.0,Bologna,31,2018-19
5,21,Soriano R.,Cen,C,7.0,,,,,,,,7.0,Bologna,31,2018-19
6,31,Dzemaili B.,Cen,C,6.0,,,,,,,,6.0,Bologna,31,2018-19
7,5,Pulgar E.,Cen,C,7.5,2.0,,2.0,,,,,15.5,Bologna,31,2018-19
8,10,Sansone N.,Tre,T,7.0,,1.0,,,,,,8.0,Bologna,31,2018-19
9,7,Orsolini R.,Tre,T,6.5,,,,,,,,6.5,Bologna,31,2018-19
10,24,Palacio R.,Tre,T,6.0,,,,,,,,6.0,Bologna,31,2018-19
11,33,Calabresi A.,Dif,D,,,,,,,,,,Bologna,31,2018-19
12,3,Gonzalez G.,Dif,D,,,,,,,,,,Bologna,31,2018-19
13,16,Poli A.,Cen,C,,,,,,,,,,Bologna,31,2018-19
0,28,Cragno A.,Por,P,6.5,-1.0,,,,,,,5.5,Cagliari,31,2018-19
1,24,Farago P.,Dif,D,7.0,1.0,,,,,,,11.5,Cagliari,31,2018-19
2,3,Pellegrini L.,Dif,D,7.0,,,,,,,,7.0,Cagliari,31,2018-19
3,56,Romagna F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,31,2018-19
4,23,Ceppitelli L.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,31,2018-19
5,0,Cacciatore F.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,31,2018-19
6,18,Barella N.,Cen,C,6.5,,,,,,,,6.5,Cagliari,31,2018-19
7,21,Ionita A.,Cen,C,6.5,,,,,,,,6.5,Cagliari,31,2018-19
8,8,Cigarini L.,Cen,C,6.0,,,,,,1.0,,5.5,Cagliari,31,2018-19
9,10,Joao Pedro G.,Tre,T,6.5,,,,,,,,6.5,Cagliari,31,2018-19
10,30,Pavoletti L.,Att,A,7.0,1.0,,,,,1.0,,9.5,Cagliari,31,2018-19
11,20,Padoin S.,Cen,C,,,,,,,,,,Cagliari,31,2018-19
12,6,Bradaric F.,Cen,C,6.0,,,,,,,,6.0,Cagliari,31,2018-19
13,14,Birsa V.,Tre,T,6.0,,,,,,,,6.0,Cagliari,31,2018-19
0,70,Sorrentino S.,Por,P,6.0,-3.0,,,,,,,3.0,Chievo,31,2018-19
1,14,Bani M.,Dif,D,4.0,,,,,,,1.0,3.0,Chievo,31,2018-19
2,5,Barba F.,Dif,D,5.0,,,,,,,,5.0,Chievo,31,2018-19
3,33,Andreolli M.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,31,2018-19
4,4,Rigoni N.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,31,2018-19
5,27,Depaoli F.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,31,2018-19
6,8,Diousse A.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,31,2018-19
7,13,Kiyine S.,Tre,T,6.0,,,,,,,,6.0,Chievo,31,2018-19
8,11,Leris M.,Tre,T,5.5,,,,,,1.0,,5.0,Chievo,31,2018-19
9,55,Vignato E.,Tre,T,6.0,,,,,,,,6.0,Chievo,31,2018-19
10,9,Stepinski M.,Att,A,5.5,,,,,,1.0,,5.0,Chievo,31,2018-19
11,12,Cesar B.,Dif,D,,,,,,,,,,Chievo,31,2018-19
12,17,Giaccherini E.,Tre,T,5.5,,,,,,,,5.5,Chievo,31,2018-19
13,10,Pucciarelli M.,Att,A,5.5,,,,,,,,5.5,Chievo,31,2018-19
0,69,Dragowski B.,Por,P,6.5,-3.0,,,,,,,3.5,Empoli,31,2018-19
1,22,Maietta D.,Dif,D,5.0,,,,,,1.0,,4.5,Empoli,31,2018-19
2,5,Veseli F.,Dif,D,5.5,,,,,,,,5.5,Empoli,31,2018-19
3,26,Silvestre M.,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,31,2018-19
4,2,Di Lorenzo G.,Dif,D,5.5,,,,,,,,5.5,Empoli,31,2018-19
5,6,Pajac M.,Dif,D,5.5,,,,,,1.0,,5.0,Empoli,31,2018-19
6,10,Bennacer I.,Cen,C,6.5,,,,,,,,6.5,Empoli,31,2018-19
7,33,Krunic R.,Cen,C,6.5,1.0,1.0,,,,,,11.5,Empoli,31,2018-19
8,8,Traore H.,Tre,T,6.0,,,,,,,,6.0,Empoli,31,2018-19
9,17,Farias D.,Att,A,6.5,,1.0,,,,,,7.5,Empoli,31,2018-19
10,11,Caputo F.,Att,A,6.5,1.0,,,,,1.0,,9.0,Empoli,31,2018-19
11,13,Antonelli L.,Dif,D,6.0,,,,,,,,6.0,Empoli,31,2018-19
12,48,Ucan S.,Tre,T,,,,,,,,,,Empoli,31,2018-19
13,7,Mchedlidze L.,Att,A,5.5,,,,,,,,5.5,Empoli,31,2018-19
0,1,Lafont A.,Por,P,5.5,-1.0,,,,,,,4.5,Fiorentina,31,2018-19
1,3,Biraghi C.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,31,2018-19
2,2,Laurini V.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,31,2018-19
3,20,Pezzella G.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,31,2018-19
4,4,Milenkovic N.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,31,2018-19
5,17,Veretout J.,Cen,C,5.0,,,,,,,,5.0,Fiorentina,31,2018-19
6,24,Benassi M.,Cen,C,5.0,,,,,,,,5.0,Fiorentina,31,2018-19
7,11,Mirallas K.,Tre,T,4.5,,,,,,,,4.5,Fiorentina,31,2018-19
8,25,Chiesa F.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,31,2018-19
9,8,Gerson S.,Tre,T,4.5,,,,,,,,4.5,Fiorentina,31,2018-19
10,29,Muriel L.,Att,A,5.0,,,,,,,,5.0,Fiorentina,31,2018-19
11,14,Dabo B.,Cen,C,5.0,,,,,,1.0,,4.5,Fiorentina,31,2018-19
12,9,Simeone G.,Att,A,5.0,,,,,,,,5.0,Fiorentina,31,2018-19
13,28,Vlahovic D.,Att,A,,,,,,,,,,Fiorentina,31,2018-19
0,57,Sportiello M.,Por,P,6.5,,,,,,,,6.5,Frosinone,31,2018-19
1,25,Capuano M.,Dif,D,6.0,,,,,,1.0,,5.5,Frosinone,31,2018-19
2,6,Goldaniga E.,Dif,D,6.5,,,,,,1.0,,6.0,Frosinone,31,2018-19
3,27,Salamon B.,Dif,D,6.5,,,,,,,,6.5,Frosinone,31,2018-19
4,33,Beghetto A.,Cen,C,6.0,,,,,,1.0,,5.5,Frosinone,31,2018-19
5,66,Chibsah R.,Cen,C,6.5,,,,,,,,6.5,Frosinone,31,2018-19
6,16,Valzania L.,Cen,C,6.0,,,,,,,,6.0,Frosinone,31,2018-19
7,21,Sammarco P.,Cen,C,5.5,,,,,,,,5.5,Frosinone,31,2018-19
8,7,Paganini L.,Tre,T,7.0,,,,,,1.0,,6.5,Frosinone,31,2018-19
9,20,Trotta M.,Att,A,5.5,,,,,,,,5.5,Frosinone,31,2018-19
10,89,Pinamonti A.,Att,A,7.0,,1.0,,,,,,8.0,Frosinone,31,2018-19
11,17,Zampano F.,Dif,D,,,,,,,,,,Frosinone,31,2018-19
12,8,Maiello R.,Cen,C,6.0,,,,,,,,6.0,Frosinone,31,2018-19
13,9,Ciofani D.,Att,A,7.0,1.0,,,,,,,10.0,Frosinone,31,2018-19
0,97,Radu I.,Por,P,6.5,-1.0,,,,,,,5.5,Genoa,31,2018-19
1,32,Pereira P.,Dif,D,6.0,,,,,,,,6.0,Genoa,31,2018-19
2,4,Criscito D.,Dif,D,7.0,,,,,,,,7.0,Genoa,31,2018-19
3,14,Biraschi D.,Dif,D,6.0,,,,,,,,6.0,Genoa,31,2018-19
4,3,Gunter K.,Dif,D,7.0,,,,,,,,7.0,Genoa,31,2018-19
5,44,Veloso M.,Cen,C,6.0,,,,,,,,6.0,Genoa,31,2018-19
6,22,Lazovic D.,Cen,C,7.0,1.0,,,,,,,11.0,Genoa,31,2018-19
7,24,Bessa D.,Cen,C,6.0,,,,,,,,6.0,Genoa,31,2018-19
8,27,Sturaro S.,Cen,C,4.0,,,,,,,1.0,3.0,Genoa,31,2018-19
9,19,Pandev G.,Tre,T,7.0,,1.0,,,,,,8.0,Genoa,31,2018-19
10,11,Kouame C.,Att,A,6.0,,,,,,,,6.0,Genoa,31,2018-19
11,13,Pezzella G.,Dif,D,,,,,,,,,,Genoa,31,2018-19
12,18,Rolon E.,Cen,C,6.0,,,,,,,,6.0,Genoa,31,2018-19
13,21,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Genoa,31,2018-19
0,1,Handanovic S.,Por,P,6.0,,,,,,,,6.0,Inter,31,2018-19
1,37,Skriniar M.,Dif,D,5.5,,,,,,,,5.5,Inter,31,2018-19
2,18,Asamoah K.,Dif,D,6.5,,,,,,,,6.5,Inter,31,2018-19
3,33,Dambrosio D.,Dif,D,5.5,,,,,,,,5.5,Inter,31,2018-19
4,23,Miranda J.,Dif,D,7.0,,,,,,,,7.0,Inter,31,2018-19
5,77,Brozovic M.,Cen,C,6.0,,,,,,,,6.0,Inter,31,2018-19
6,8,Vecino M.,Cen,C,6.5,,,,,,,,6.5,Inter,31,2018-19
