,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,5.5,-2.0,,,,,,,3.5,Atalanta,29,2014-15
1,2,Stendardo G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,29,2014-15
2,6,Bellini G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,29,2014-15
3,20,Biava G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,29,2014-15
4,93,Drame B.,Dif,D,5.0,,,,,,,,5.0,Atalanta,29,2014-15
5,22,Zappacosta D.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2014-15
6,8,Migliaccio G.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,29,2014-15
7,11,Moralez M.,Cen,C,6.5,,1.0,,,,,,7.5,Atalanta,29,2014-15
8,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,29,2014-15
9,17,Carmona C.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,29,2014-15
10,51,Pinilla M.,Att,A,6.5,1.0,,,,,,1.0,8.5,Atalanta,29,2014-15
11,13,Masiello A.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,29,2014-15
12,7,Dalessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,29,2014-15
13,9,Bianchi R.,Att,A,5.0,,,,,,,,5.0,Atalanta,29,2014-15
0,1,Brkic Z.,Por,P,6.0,-3.0,,,,,,,3.0,Cagliari,29,2014-15
1,21,Balzano A.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,29,2014-15
2,8,Avelar D.,Dif,D,5.5,,,,,,,,5.5,Cagliari,29,2014-15
3,0,Diakite M.,Dif,D,5.0,,,,,,,1.0,4.0,Cagliari,29,2014-15
4,15,Rossettini L.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,29,2014-15
5,4,Crisetig L.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,29,2014-15
6,0,Mpoku P.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,29,2014-15
7,10,Joao Pedro G.,Cen,C,5.5,,,,,,,,5.5,Cagliari,29,2014-15
8,16,Dessena D.,Cen,C,6.0,,1.0,,,,,,7.0,Cagliari,29,2014-15
9,25,Sau M.,Att,A,6.5,1.0,,,,,,,9.5,Cagliari,29,2014-15
10,17,Farias D.,Att,A,5.5,,,,,,,,5.5,Cagliari,29,2014-15
11,33,Capuano M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,29,2014-15
12,20,Ekdal A.,Cen,C,6.0,,,,,,,,6.0,Cagliari,29,2014-15
13,90,Cop D.,Att,A,,,,,,,,,,Cagliari,29,2014-15
0,1,Leali N.,Por,P,5.5,-3.0,,,,,,,2.5,Cesena,29,2014-15
1,24,Perico G.,Dif,D,5.5,,,,,,,,5.5,Cesena,29,2014-15
2,25,Capelli D.,Dif,D,5.0,,,,,,,,5.0,Cesena,29,2014-15
3,15,Krajnc L.,Dif,D,5.0,,,,,,1.0,,4.5,Cesena,29,2014-15
4,6,Lucchini S.,Dif,D,5.0,,,,,,,,5.0,Cesena,29,2014-15
5,5,Giorgi L.,Cen,C,6.5,,,,,,,,6.5,Cesena,29,2014-15
6,8,De Feudis G.,Cen,C,5.5,,,,,,,,5.5,Cesena,29,2014-15
7,56,Pulzetti N.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,29,2014-15
8,11,Brienza F.,Cen,C,8.0,1.0,1.0,,,,,,12.0,Cesena,29,2014-15
9,18,Djuric M.,Att,A,5.0,,,,,,,,5.0,Cesena,29,2014-15
10,92,Defrel G.,Att,A,6.5,,,,,,,,6.5,Cesena,29,2014-15
11,34,Cascione E.,Cen,C,6.0,,,,,,,,6.0,Cesena,29,2014-15
12,7,Carbonero C.,Cen,C,7.0,1.0,,,,,,,10.0,Cesena,29,2014-15
13,19,Succi D.,Att,A,7.0,1.0,,,,,1.0,,9.5,Cesena,29,2014-15
0,1,Bizzarri A.,Por,P,6.0,-1.0,,,,,,,5.0,Chievo,29,2014-15
1,21,Frey N.,Dif,D,5.5,,,,,,,,5.5,Chievo,29,2014-15
2,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,29,2014-15
3,5,Gamberini A.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,29,2014-15
4,87,Zukanovic E.,Dif,D,5.5,,,,,,,,5.5,Chievo,29,2014-15
5,13,Izco M.,Cen,C,6.5,,,,,,,,6.5,Chievo,29,2014-15
6,23,Birsa V.,Cen,C,6.0,,,,,,,,6.0,Chievo,29,2014-15
7,8,Radovanovic I.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,29,2014-15
8,24,Schelotto E.,Cen,C,7.0,,,,,,,,7.0,Chievo,29,2014-15
9,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,29,2014-15
10,43,Paloschi A.,Att,A,5.5,,,,,,,,5.5,Chievo,29,2014-15
11,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,29,2014-15
12,31,Pellissier S.,Att,A,6.0,,,,,,,,6.0,Chievo,29,2014-15
13,19,Botta R.,Att,A,6.0,,,,,,,,6.0,Chievo,29,2014-15
0,33,Sepe L.,Por,P,6.0,-2.0,,,,,,,4.0,Empoli,29,2014-15
1,21,Mario Rui,Dif,D,5.0,,,,,,1.0,,4.5,Empoli,29,2014-15
2,24,Rugani D.,Dif,D,5.5,,,,,,,,5.5,Empoli,29,2014-15
3,23,Hysaj E.,Dif,D,5.0,,,,,,,,5.0,Empoli,29,2014-15
4,19,Barba F.,Dif,D,5.5,,,,,,,,5.5,Empoli,29,2014-15
5,88,Vecino M.,Cen,C,6.0,,,,,,,,6.0,Empoli,29,2014-15
6,5,Saponara R.,Cen,C,6.5,,,,,,1.0,,6.0,Empoli,29,2014-15
7,20,Pucciarelli M.,Cen,C,6.0,,,,,,,,6.0,Empoli,29,2014-15
8,11,Croce D.,Cen,C,6.5,,,,,,,,6.5,Empoli,29,2014-15
9,6,Valdifiori M.,Cen,C,6.5,,,,,,,,6.5,Empoli,29,2014-15
10,7,Maccarone M.,Att,A,5.5,,,,,,,,5.5,Empoli,29,2014-15
11,18,Verdi S.,Cen,C,,,,,,,,,,Empoli,29,2014-15
12,27,Zielinski P.,Cen,C,5.5,,,,,,,,5.5,Empoli,29,2014-15
13,9,Mchedlidze L.,Att,A,5.5,,,,,,,,5.5,Empoli,29,2014-15
0,1,Neto N.,Por,P,6.0,,,,,,,,6.0,Fiorentina,29,2014-15
1,2,Rodriguez G.,Dif,D,7.0,,,,,,1.0,,6.5,Fiorentina,29,2014-15
2,19,Basanta J.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,29,2014-15
3,4,Richards M.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,29,2014-15
4,28,Alonso M.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,29,2014-15
5,10,Aquilani A.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,29,2014-15
6,0,Salah M.,Cen,C,8.0,1.0,,,,,,,11.0,Fiorentina,29,2014-15
7,20,Borja Valero,Cen,C,6.5,,,,,,,,6.5,Fiorentina,29,2014-15
8,18,Diamanti A.,Cen,C,7.0,1.0,,,,,1.0,,9.5,Fiorentina,29,2014-15
9,5,Badelj M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,29,2014-15
10,33,Gomez M.,Att,A,6.5,,,,,,,,6.5,Fiorentina,29,2014-15
11,32,Lazzari A.,Cen,C,,,,,,,,,,Fiorentina,29,2014-15
12,14,Fernandez M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,29,2014-15
13,6,Vargas J.,Cen,C,,,,,,,,,,Fiorentina,29,2014-15
0,23,Lamanna E.,Por,P,6.5,-1.0,,,,,,,5.5,Genoa,29,2014-15
1,4,De Maio S.,Dif,D,6.0,1.0,,,,,,,9.0,Genoa,29,2014-15
2,8,Burdisso N.,Dif,D,5.5,,,,,,,,5.5,Genoa,29,2014-15
3,21,Edenilson A.,Dif,D,6.0,,,,,,,,6.0,Genoa,29,2014-15
4,14,Roncaglia F.,Dif,D,6.5,,,,,,,,6.5,Genoa,29,2014-15
5,24,Iago F.,Cen,C,6.0,,,,,,,,6.0,Genoa,29,2014-15
6,0,Bergdich Z.,Cen,C,5.0,,,,,,,,5.0,Genoa,29,2014-15
7,10,Perotti D.,Cen,C,6.0,,,,,,,,6.0,Genoa,29,2014-15
8,88,Rincon T.,Cen,C,7.0,,,,,,1.0,,6.5,Genoa,29,2014-15
9,20,Costa T.,Cen,C,6.0,,,,,,1.0,,5.5,Genoa,29,2014-15
10,9,Borriello M.,Att,A,6.0,,,,,,,,6.0,Genoa,29,2014-15
11,33,Kucka J.,Cen,C,6.0,,,,,,,,6.0,Genoa,29,2014-15
12,16,Lestienne M.,Cen,C,,,,,,,,,,Genoa,29,2014-15
13,11,Niang,Att,A,6.0,,,,,,,,6.0,Genoa,29,2014-15
0,1,Handanovic S.,Por,P,6.0,-1.0,,,,,,,5.0,Inter,29,2014-15
1,23,Ranocchia A.,Dif,D,5.5,,,,,,1.0,,5.0,Inter,29,2014-15
2,19,Felipe D.,Dif,D,6.5,,,,,,1.0,,6.0,Inter,29,2014-15
3,5,Juan Jesus G.,Dif,D,5.0,,,,,,,,5.0,Inter,29,2014-15
4,0,Santon D.,Dif,D,5.5,,,,,,,,5.5,Inter,29,2014-15
5,13,Guarin F.,Cen,C,5.5,1.0,,,,,,,8.5,Inter,29,2014-15
6,18,Medel G.,Cen,C,6.0,,,,,,,,6.0,Inter,29,2014-15
7,77,Brozovic M.,Cen,C,5.0,,,,,,,,5.0,Inter,29,2014-15
8,91,Shaqiri X.,Cen,C,4.5,,,,,,,,4.5,Inter,29,2014-15
9,8,Palacio R.,Att,A,5.0,,,,,,,,5.0,Inter,29,2014-15
10,28,Puscas G.,Att,A,5.0,,,,,,,,5.0,Inter,29,2014-15
11,88,Hernanes A.,Cen,C,,,,,,,,,,Inter,29,2014-15
12,10,Kovacic M.,Cen,C,5.0,,,,,,,,5.0,Inter,29,2014-15
13,11,Podolski L.,Att,A,5.5,,,,,,,,5.5,Inter,29,2014-15
0,1,Buffon G.,Por,P,7.0,,,,,,,,7.0,Juventus,29,2014-15
1,15,Barzagli A.,Dif,D,6.0,,,,,,1.0,,5.5,Juventus,29,2014-15
2,19,Bonucci L.,Dif,D,6.0,,,,,,,,6.0,Juventus,29,2014-15
3,33,Evra P.,Dif,D,6.5,,,,,,,,6.5,Juventus,29,2014-15
4,26,Lichtsteiner S.,Dif,D,6.0,,,,,,,,6.0,Juventus,29,2014-15
5,5,Ogbonna A.,Dif,D,6.5,,,,,,,,6.5,Juventus,29,2014-15
6,20,Padoin S.,Cen,C,6.0,,,,,,,,6.0,Juventus,29,2014-15
7,23,Vidal A.,Cen,C,6.0,,,,,,,,6.0,Juventus,29,2014-15
8,69,Sturaro S.,Cen,C,6.0,,,,,,,,6.0,Juventus,29,2014-15
9,10,Tevez C.,Att,A,7.5,1.0,,,,,1.0,,10.0,Juventus,29,2014-15
10,14,Llorente F.,Att,A,5.5,,,,,,,,5.5,Juventus,29,2014-15
11,37,Pereyra R.,Cen,C,6.5,1.0,,,,,,,9.5,Juventus,29,2014-15
12,7,Pepe S.,Cen,C,,,,,,,,,,Juventus,29,2014-15
13,9,Morata A.,Att,A,6.0,,,,,,,,6.0,Juventus,29,2014-15
0,22,Marchetti F.,Por,P,6.5,-1.0,,,,,,,5.5,Lazio,29,2014-15
1,33,Mauricio,Dif,D,5.5,,,,,,1.0,,5.0,Lazio,29,2014-15
2,8,Basta D.,Dif,D,6.5,,,,,,1.0,,6.0,Lazio,29,2014-15
3,3,De Vrij S.,Dif,D,6.5,,,,,,,,6.5,Lazio,29,2014-15
4,5,Braafheid E.,Dif,D,6.0,,,,,,,,6.0,Lazio,29,2014-15
5,6,Mauri S.,Cen,C,6.0,,1.0,,,,,,7.0,Lazio,29,2014-15
6,7,F. Anderson,Cen,C,6.5,,,,,,,,6.5,Lazio,29,2014-15
7,16,Parolo M.,Cen,C,7.0,1.0,,,,,1.0,,9.5,Lazio,29,2014-15
8,87,Candreva A.,Cen,C,6.0,,,,,,,,6.0,Lazio,29,2014-15
9,20,Biglia L.,Cen,C,6.5,1.0,,1.0,1.0,,,,6.5,Lazio,29,2014-15
10,11,Klose M.,Att,A,6.5,1.0,,,,,,,9.5,Lazio,29,2014-15
11,32,Cataldi D.,Cen,C,6.5,,,,,,,,6.5,Lazio,29,2014-15
12,19,Lulic S.,Cen,C,,,,,,,,,,Lazio,29,2014-15
13,14,Keita B.,Att,A,7.0,,,,,,1.0,,6.5,Lazio,29,2014-15
0,23,Diego Lopez R.,Por,P,6.0,-1.0,,,,,,,5.0,Milan,29,2014-15
1,20,Abate I.,Dif,D,5.0,,,,,,1.0,,4.5,Milan,29,2014-15
2,29,Paletta G.,Dif,D,5.5,,,,,,1.0,,5.0,Milan,29,2014-15
3,5,Mexes P.,Dif,D,6.0,,,,,,1.0,,5.5,Milan,29,2014-15
4,31,Antonelli L.,Cen,C,6.0,,,,,,,,6.0,Milan,29,2014-15
5,28,Bonaventura G.,Cen,C,5.5,,,,,,,,5.5,Milan,29,2014-15
6,7,Menez J.,Cen,C,7.0,1.0,,,,,,,10.0,Milan,29,2014-15
7,34,De Jong N.,Cen,C,6.5,,,,,,,,6.5,Milan,29,2014-15
8,21,Van Ginkel M.,Cen,C,6.0,,,,,,,,6.0,Milan,29,2014-15
9,22,Cerci A.,Att,A,6.5,1.0,,,,,,,9.5,Milan,29,2014-15
10,22,Destro M.,Att,A,5.0,,,,,,,,5.0,Milan,29,2014-15
11,0,Suso,Cen,C,6.0,,,,,,,,6.0,Milan,29,2014-15
12,16,Poli A.,Cen,C,,,,,,,,,,Milan,29,2014-15
13,11,Pazzini G.,Att,A,5.5,,,,,,,,5.5,Milan,29,2014-15
0,45,Andujar M.,Por,P,6.0,-1.0,,,,,,,5.0,Napoli,29,2014-15
1,33,Albiol R.,Dif,D,6.0,,,,,,1.0,,5.5,Napoli,29,2014-15
2,5,Britos M.,Dif,D,6.0,,,,,,,,6.0,Napoli,29,2014-15
3,31,Ghoulam F.,Dif,D,5.5,,,,,,,,5.5,Napoli,29,2014-15
4,11,Maggio C.,Dif,D,5.5,,,,,,,,5.5,Napoli,29,2014-15
5,8,Jorginho F.,Cen,C,6.0,,,,,,,,6.0,Napoli,29,2014-15
6,14,Mertens D.,Cen,C,7.0,,,,,,,,7.0,Napoli,29,2014-15
7,19,David Lopez S.,Cen,C,5.5,,,,,,,,5.5,Napoli,29,2014-15
8,6,De Guzman J.,Cen,C,6.0,,,,,,,,6.0,Napoli,29,2014-15
9,7,Callejon J.,Att,A,5.0,,,,,,,,5.0,Napoli,29,2014-15
10,9,Higuain G.,Att,A,5.5,,,,,,,,5.5,Napoli,29,2014-15
11,23,Gabbiadini M.,Att,A,5.5,,,,,,,,5.5,Napoli,29,2014-15
12,24,Insigne L.,Att,A,,,,,,,,,,Napoli,29,2014-15
13,91,Zapata D.,Att,A,,,,,,,,,,Napoli,29,2014-15
0,70,Sorrentino S.,Por,P,4.5,-2.0,,,,,,,2.5,Palermo,29,2014-15
1,2,Vitiello R.,Dif,D,6.0,,,,,,1.0,,5.5,Palermo,29,2014-15
2,33,Rispoli A.,Dif,D,5.0,,,,,,,,5.0,Palermo,29,2014-15
3,7,Lazaar A.,Dif,D,5.5,,,,,,,,5.5,Palermo,29,2014-15
4,12,Gonzalez G.,Dif,D,6.0,,,,,,,,6.0,Palermo,29,2014-15
5,28,Jajalo M.,Cen,C,5.5,,,,,,1.0,,5.0,Palermo,29,2014-15
6,8,Barreto E.,Cen,C,6.0,,,,,,,,6.0,Palermo,29,2014-15
7,27,Rigoni L.,Cen,C,5.5,,,,,,,,5.5,Palermo,29,2014-15
8,21,Quaison R.,Cen,C,6.0,,,,,,,,6.0,Palermo,29,2014-15
9,20,Vazquez F.,Cen,C,4.5,,,,,,,,4.5,Palermo,29,2014-15
10,9,Dybala P.,Att,A,7.5,1.0,,1.0,,,,,10.5,Palermo,29,2014-15
11,18,Chochev I.,Cen,C,5.5,,,,,,,,5.5,Palermo,29,2014-15
12,99,Belotti A.,Att,A,6.5,,,,,,,,6.5,Palermo,29,2014-15
0,83,Mirante A.,Por,P,6.5,-1.0,,,,,,,5.5,Parma,29,2014-15
1,15,Costa A.,Dif,D,7.0,,,,,,,,7.0,Parma,29,2014-15
2,4,Pedro Mendes T.,Dif,D,6.5,,,,,,,,6.5,Parma,29,2014-15
3,23,Feddal Z.,Dif,D,7.0,,,,,,,,7.0,Parma,29,2014-15
4,18,Gobbi M.,Dif,D,6.0,,,,,,,,6.0,Parma,29,2014-15
5,23,Nocerino A.,Cen,C,6.0,,,,,,,,6.0,Parma,29,2014-15
6,26,Varela S.,Cen,C,6.5,,1.0,,,,,,7.5,Parma,29,2014-15
7,80,Jorquera C.,Cen,C,6.5,,,,,,,,6.5,Parma,29,2014-15
8,8,Mauri J.,Cen,C,6.5,,,,,,,,6.5,Parma,29,2014-15
9,3,Lila A.,Cen,C,6.5,1.0,,,,,,,9.5,Parma,29,2014-15
10,10,Belfodil I.,Att,A,6.0,,,,,,,,6.0,Parma,29,2014-15
11,2,Cassani M.,Dif,D,,,,,,,,,,Parma,29,2014-15
12,88,Coda M.,Att,A,6.0,,,,,,,,6.0,Parma,29,2014-15
13,5,Ghezzal A.,Att,A,6.0,,,,,,,,6.0,Parma,29,2014-15
0,26,De Sanctis M.,Por,P,7.5,,,,,,,,7.5,Roma,29,2014-15
1,35,Torosidis V.,Dif,D,5.0,,,,,,1.0,,4.5,Roma,29,2014-15
