,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
1035,36,balzaretti,palermo,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2009-10
10344,36,sanchez,udinese,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2009-10
1062,36,bellini,atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
9257,36,gimenez,bologna,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
7987,36,thiago motta,inter,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2009-10
8878,36,crespo,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
6391,36,mancini,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
4709,36,brocchi,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
4504,36,bertolo,palermo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
6425,36,mannini,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
2377,36,kjaer,palermo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
2246,36,grava,napoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
7427,36,poulsen,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
7036,36,nocerino,palermo,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2009-10
410,36,handanovic,udinese,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2009-10
4035,36,zebina,juventus,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
6481,36,marchisio,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2009-10
9313,36,hernandez,palermo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
5803,36,hamsik,napoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
3184,36,parisi,bari,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
8361,36,adailton,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
1143,36,biava,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
6461,36,marchionni,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
4753,36,cambiasso,inter,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
4127,36,zuniga,napoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
2325,36,jokic,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
7056,36,padalino,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
8836,36,chevanton,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
8347,36,acquafresca,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
5835,36,hitzlsperger,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
9287,36,granoche,chievo,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2009-10
2336,36,juan,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
1100,36,bernardini,livorno,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2009-10
3144,36,papastathopoulos,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
4086,36,ziegler,sampdoria,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2009-10
5858,36,inler,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
1096,36,belmonte,bari,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
