,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
5246,35,donati massimo,messina,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5768,35,gobbi massimo,cagliari,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
1764,35,d'anna lorenzo,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4157,35,almiron sergio,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6800,35,pieri mirko,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4178,35,alvarez edgar anthony rey,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2823,35,molinaro cristian,siena,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2264,35,giosa antonio,reggina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6817,35,pinardi alex,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1268,35,cannavaro paolo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3692,35,tudor igor,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6023,35,ledesma cristian,lecce,C,3.0,4.0,0.0,-1.0,0.0,0.0,0.0,2005-06
4802,35,conti daniele,cagliari,C,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
8881,35,martins obafemi akinwunmi,inter,A,8.5,5.5,3.0,0.0,0.0,0.0,0.0,2005-06
4193,35,antonelli filippo,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5127,35,delvecchio gennaro,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6767,35,perrotta simone,roma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
3449,35,samuel walter,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8805,35,lucarelli cristiano,livorno,A,17.0,8.0,9.0,0.0,0.0,0.0,0.0,2005-06
3801,35,viali william,treviso,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5262,35,emerson ferreira,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
250,35,chimenti antonio,cagliari,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,2005-06
8922,35,muslimovic zlatan,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7120,35,serginho dos santos,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1586,35,cordoba ivan ramiro,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7296,35,tissone fernando,udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1498,35,comotto gianluca,ascoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2970,35,paci massimo,ascoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7302,35,tommasi damiano,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9107,35,pozzi nicola,empoli,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3909,35,zanchi marco,messina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5030,35,dalla bona samuele,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5667,35,giacomazzi guillermo gonz,lecce,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
3632,35,thuram lilian ulien,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5938,35,jorgensen martin,fiorentina,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
9308,35,sculli giuseppe,messina,A,8.0,6.0,3.0,-1.0,0.0,0.0,0.0,2005-06
1488,35,colonnese francesco,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
341,35,de sanctis morgan,udinese,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
9083,35,pellissier sergio,chievo,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
2710,35,mantovani andrea,chievo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
7339,35,tonetto max,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4019,35,zebina jonathan,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6627,35,paro matteo,siena,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2368,35,gustavo lazzaretti de ara,treviso,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6551,35,palombo angelo,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7278,35,tedesco giovanni,palermo,C,8.0,5.0,3.0,0.0,0.0,0.0,0.0,2005-06
5305,35,ficini fabrizio,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1938,35,diamoutene souleymane,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3957,35,zapata cristian eduardo,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7192,35,stankovic dejan,inter,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2005-06
7194,35,sullo salvatore,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3953,35,zanetti javier aldemar,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
5892,35,jimenez luis,fiorentina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
9219,35,rigano' christian,empoli,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
7219,35,taddei rodrigo,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6589,35,pandev goran,lazio,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
5890,35,jankulovski marek,milan,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
275,35,coppola ferdinando,ascoli,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
4033,35,zenoni cristian,sampdoria,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4973,35,dabo ousmane,lazio,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
7169,35,solari santiago hernan,inter,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
1558,35,contini matteo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5005,35,dacourt olivier,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3988,35,zauri luciano,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2958,35,oddo massimo,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7149,35,simplicio fabio,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3587,35,stovini lorenzo,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1969,35,domizzi maurizio,ascoli,D,8.5,5.5,3.0,0.0,0.0,0.0,0.0,2005-06
9252,35,rocchi tommaso,lazio,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
2742,35,mexes philippe,roma,D,3.0,4.0,0.0,-1.0,0.0,0.0,0.0,2005-06
9161,35,reginaldo ferreira,treviso,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
1475,35,coda andrea,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
360,35,dida nelson,milan,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,2005-06
7060,35,semioli franco,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9390,35,tare igli,lazio,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2863,35,natali cesare,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2504,35,lanzaro maurizio,reggina,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
1687,35,cribari sanchez emilson,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7444,35,vergassola simone,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6495,35,nocerino antonio,messina,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
2000,35,falcone giulio,sampdoria,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
438,35,fontana alberto,chievo,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
1409,35,chivu cristian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6490,35,nedved pavel,juventus,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
410,35,doni alexander marangao,roma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5809,35,grella vincenzo,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6973,35,russotto andrea,treviso,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
6662,35,parola andrea,ascoli,C,6.0,5.0,0.0,0.0,0.0,0.0,1.0,2005-06
5110,35,de rossi daniele,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7486,35,vidigal jose',udinese,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8936,35,mutu adrian,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9426,35,tavano francesco,empoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3059,35,parisi alessandro,messina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6949,35,rui costa manuel,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2773,35,modesto francesco,reggina,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
9445,35,tiribocchi simone,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6975,35,sammarco paolo,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4823,35,conticchio alessandro,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7011,35,santana mario alberto,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3023,35,panucci christian,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3877,35,zambrotta gianluca,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5623,35,gattuso gennaro ivan,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
2320,35,grosso fabio,palermo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9337,35,shevchenko andriy,milan,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4910,35,cristiano domenico,ascoli,C,3.5,4.5,0.0,-1.0,0.0,0.0,0.0,2005-06
7367,35,valdes jaime,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5066,35,de ascentis diego,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6528,35,obodo chris,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
177,35,bucci luca,parma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
3538,35,stam jaap,milan,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7419,35,vaskak blazey,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9017,35,palladino raffaele,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1987,35,dossena andrea,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2312,35,grandoni alessandro,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3530,35,siviglia sebastiano,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4065,35,zoro kpolo,messina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7035,35,seedorf clarence,milan,C,6.0,6.0,0.0,-1.0,0.0,0.0,1.0,2005-06
9000,35,okaka chuka stefano,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5073,35,de martino raffaele,treviso,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7397,35,vannucchi ighli,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3862,35,zaccardo cristian,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5834,35,guana roberto,ascoli,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9353,35,suazo david,cagliari,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,2005-06
5616,35,gasbarroni andrea,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4482,35,brocchi cristian,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8069,35,caracciolo andrea,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7894,35,bogdani erjon,siena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8500,35,ferrante marco,ascoli,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
8124,35,chiesa enrico,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8235,35,cruz julio ricardo,inter,A,14.0,7.0,6.0,0.0,0.0,0.0,1.0,2005-06
653,35,peruzzi angelo,lazio,P,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,2005-06
4274,35,baronio roberto,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
888,35,ascoli nicola,empoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
758,35,zancope' adriano,treviso,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,2005-06
923,35,balzaretti federico,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5420,35,filippini emanuele,treviso,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1108,35,bovo cesare,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7835,35,barreto paulo,udinese,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
6094,35,lodi francesco,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7938,35,bojinov valeri,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4347,35,blasi manuele,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3380,35,rullo erminio,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5487,35,fiore stefano,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1231,35,cannavaro fabio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
809,35,agostini alessandro,cagliari,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4712,35,cesar rodriguez,inter,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
7971,35,borriello marco,treviso,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3312,35,raggi andrea,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4370,35,bonanni massimo,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4649,35,camorani alfonso,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
995,35,belleri manuel,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3258,35,portanova daniele,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7744,35,amauri carvalho,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1089,35,bonera daniele,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2104,35,ferri michele,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8454,35,esposito mauro,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2199,35,galante fabio,livorno,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6328,35,morfeo domenico,parma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6135,35,mancini amantino,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8516,35,flachi francesco,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2240,35,gamberini alessandro,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4306,35,behrami valon,lazio,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4449,35,brighi matteo,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1175,35,canini michele,cagliari,D,3.0,4.0,0.0,-1.0,0.0,0.0,0.0,2005-06
964,35,bega francesco,cagliari,D,2.5,3.5,0.0,-1.0,0.0,0.0,0.0,2005-06
6364,35,morosini piermario,udinese,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
8269,35,del piero alessandro,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7852,35,bianchi rolando,reggina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
909,35,balleri david,livorno,D,8.5,7.5,0.0,0.0,0.0,0.0,1.0,2005-06
713,35,storari marco,messina,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,2005-06
3284,35,pratali francesco,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4665,35,carobbio filippo,reggina,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
8584,35,gilardino alberto,milan,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
2136,35,foglio paolo,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3412,35,sala luigi,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8603,35,guzman tomas,siena,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
3220,35,pisano marco,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3178,35,pisano francesco,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8545,35,floccari sergio,messina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8186,35,corradi bernardo,parma,A,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
1134,35,cafu marcos,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3166,35,pfertzel marc,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8643,35,ibrahimovic zlatan,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7880,35,bjelanovic sasa,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4280,35,baseggio walter,treviso,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8138,35,choutos lampros,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4678,35,castiglia ivan,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4314,35,biondini davide,reggina,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
5530,35,foggia pasquale,ascoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
694,35,sicignano vincenzo,lecce,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
1142,35,camisa alessandro,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2573,35,lopez diego luis,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6377,35,morrone stefano,livorno,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6105,35,luciano siqueira,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8419,35,di natale antonio,udinese,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
6256,35,mesto giandomenico,reggina,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
4730,35,cigarini luca,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
930,35,barzagli andrea,palermo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2114,35,ferronetti damiano,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1034,35,biava giuseppe,palermo,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
4246,35,barone simone,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6190,35,marchionni marco,parma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8013,35,budan igor,ascoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3129,35,pavan simone,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7685,35,acquafresca robert,treviso,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
852,35,aronica salvatore,messina,D,4.5,5.5,0.0,-1.0,0.0,0.0,0.0,2005-06
8327,35,di michele david,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6239,35,mauri stefano,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2144,35,franceschini ivan,reggina,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
1017,35,bertotto valerio,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4554,35,busce' antonio,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8364,35,di napoli arturo,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4434,35,bresciano mark,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8037,35,capone andrea,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7684,35,zenoni damiano,udinese,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
8009,35,brienza franco,palermo,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
2554,35,legrottaglie nicola,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
610,35,pelizzoli ivan,reggina,P,2.5,6.5,-4.0,0.0,0.0,0.0,0.0,2005-06
6298,35,montolivo riccardo,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5437,35,fini michele,ascoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8741,35,kutuzov vitalii,sampdoria,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
