,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
2405,8,lanzaro,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6579,8,mannini,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6179,8,juric,genoa,C,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2008-09
3224,8,portanova,siena,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2242,8,jankulovski,milan,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6262,8,kharja,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2613,8,mandelli,chievo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7037,8,muntari,inter,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6622,8,marchionni,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6564,8,manfredini c,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5795,8,gargano,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7299,8,parola,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6066,8,italiano,chievo,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6030,8,inler,udinese,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2975,8,panucci,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2371,8,lanna,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2544,8,maicon,inter,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6131,8,jarolim,siena,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2817,8,molinaro,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2531,8,lukovic,udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
7533,8,rosina,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7082,8,nedved,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6464,8,llama,catania,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2057,8,frey,chievo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
5825,8,gattuso,milan,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
2028,8,ferronetti,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2226,8,grygera,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6061,8,isla,udinese,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6110,8,jankovic,genoa,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2893,8,moti,siena,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2915,8,motta,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2167,8,gastaldello,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2359,8,kroldrup,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2458,8,lopez,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6328,8,kuzmanovic,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2760,8,mellberg,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7189,8,padalino,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2474,8,loria,roma,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6238,8,kaka',milan,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2008-09
2313,8,kjaer,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5922,8,guarente,atalanta,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6878,8,mingazzini,bologna,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
2440,8,legrottaglie,juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6526,8,maggio,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3179,8,polenghi,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6596,8,marchini,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3268,8,radu,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6811,8,mesto,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6352,8,ledesma c,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6721,8,mauri,lazio,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
7105,8,nocerino,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3278,8,raggi,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3122,8,pisano f,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7213,8,padoin,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2640,8,manfredini t,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5976,8,hamsik,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7374,8,perrotta,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6492,8,luciano,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6773,8,menez,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3109,8,pieri,sampdoria,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5855,8,giacomazzi,lecce,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2187,8,giuliatto,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6406,8,lichtsteiner,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
2931,8,natali,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6669,8,marcolini,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6945,8,montolivo,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
10394,8,tiribocchi,lecce,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
2603,8,maldini,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7499,8,quaresma,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3149,8,pisano m,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
