,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
8141,17,cocco andrea,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7308,17,tommasi damiano,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4521,17,budel alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4448,17,brighi matteo,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7242,17,tedesco giacomo,reggina,C,3.5,4.5,0.0,-1.0,0.0,0.0,0.0,2005-06
7333,17,tonetto max,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3307,17,raggi andrea,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8271,17,del piero alessandro,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4979,17,dabo ousmane,lazio,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1513,17,comotto gianluca,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4430,17,bresciano mark,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8811,17,lucarelli cristiano,livorno,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4542,17,busce' antonio,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8192,17,corradi bernardo,parma,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
4209,17,aquilani alberto,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8254,17,cruz julio ricardo,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8774,17,locatelli tomas,siena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7365,17,valdes jaime,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2992,17,paci massimo,ascoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
998,17,belleri manuel,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7297,17,tissone fernando,udinese,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
976,17,bega francesco,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8125,17,chiesa enrico,siena,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
942,17,barzagli andrea,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1025,17,bertotto valerio,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4939,17,d'agostino gaetano,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1458,17,coda andrea,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
562,17,mirante antonio,siena,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
4492,17,brocchi cristian,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1259,17,cannavaro paolo,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8051,17,caracciolo andrea,palermo,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
800,17,agostini alessandro,cagliari,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
796,17,adani daniele,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7837,17,bazzani fabio,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8634,17,ibrahimovic zlatan,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8447,17,esposito mauro,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4806,17,conticchio alessandro,cagliari,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
4364,17,bolano jorge eladio,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9610,17,zampagna riccardo,messina,A,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
699,17,squizzi lorenzo,chievo,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,2005-06
1341,17,castellini marcello,sampdoria,D,4.0,6.0,0.0,0.0,0.0,-2.0,0.0,2005-06
7565,17,vigiani luca,reggina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7817,17,barreto paulo,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1192,17,canini michele,cagliari,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3081,17,pasqual manuel,fiorentina,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7525,17,vieira patrick,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7778,17,amoruso nicola,reggina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4775,17,coly ferdinand,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3381,17,rullo erminio,lecce,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
718,17,storari marco,messina,P,4.0,5.5,-1.0,-0.5,0.0,0.0,0.0,2005-06
8471,17,fava dino,treviso,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8560,17,gilardino alberto,milan,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,2005-06
1310,17,cardone giuseppe,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1214,17,cannavaro fabio,juventus,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
4338,17,biso mattia,ascoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7732,17,amauri carvalho,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4315,17,biondini davide,reggina,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4749,17,colucci giuseppe,livorno,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
766,17,zancope' adriano,treviso,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
7690,17,adriano leite ribeiro,inter,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
4740,17,codrea paul costantin,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4691,17,cesar prates,livorno,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4374,17,bonanni massimo,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7886,17,bjelanovic sasa,ascoli,A,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
644,17,peruzzi angelo,lazio,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
866,17,aronica salvatore,messina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3238,17,portanova daniele,siena,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
596,17,pavarini nicola,reggina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
8753,17,langella antonio,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4879,17,cozza francesco,reggina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
8024,17,capone andrea,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4596,17,cambiasso esteban,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
840,17,angelo mariano,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7410,17,vannucchi ighli,empoli,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8383,17,di napoli arturo,messina,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
1429,17,coco francesco,livorno,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4864,17,corini eugenio,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3215,17,pisano marco,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3031,17,panucci christian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4401,17,bonetto riccardo,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8734,17,kutuzov vitalii,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7966,17,borriello marco,sampdoria,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1121,17,burdisso nicolas andres,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7896,17,bogdani erjon,siena,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1388,17,chiellini giorgio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4833,17,coppola carmine,messina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4631,17,camoranesi mauro,juventus,C,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
7477,17,veron juan sebastian,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
3444,17,samuel walter,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3421,17,sala luigi,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8702,17,konan haouliais axel cedr,lecce,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1405,17,chivu cristian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8409,17,di natale antonio,udinese,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1102,17,bovo cesare,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4255,17,barone simone,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7951,17,bonazzoli emiliano,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3357,17,rezaei rahman,messina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4726,17,chiappara roberto,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1701,17,cristante filippo,messina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2045,17,favalli giuseppe,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3934,17,zanetti javier aldemar,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3610,17,terlizzi christian,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3928,17,zanchi marco,messina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2656,17,malago' marco,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5400,17,filippini emanuele,treviso,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6380,17,morrone stefano,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
223,17,campagnolo andrea,cagliari,P,8.5,6.5,-1.0,0.0,3.0,0.0,0.0,2005-06
6338,17,moro davide,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6303,17,montolivo riccardo,fiorentina,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5443,17,fini michele,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6264,17,mesto giandomenico,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2134,17,foglio paolo,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3631,17,thuram lilian ulien,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9306,17,sculli giuseppe,messina,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
2613,17,lucchini stefano,empoli,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6223,17,masiello salvatore,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2164,17,franceschini ivan,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6211,17,marianini francesco,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6204,17,marchionni marco,parma,C,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
9326,17,shevchenko andriy,milan,A,11.5,7.5,3.0,0.0,0.0,0.0,1.0,2005-06
3878,17,zambrotta gianluca,juventus,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2681,17,mandelli davide,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5494,17,fiore stefano,fiorentina,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
6429,17,muntari sulley ali,udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5371,17,filippini antonio,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1874,17,dellafiore hernan paolo,treviso,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6668,17,parola andrea,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1917,17,diamoutene souleymane,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2757,17,mexes philippe,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5284,17,emerson ferreira,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
6625,17,paro matteo,siena,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
299,17,coppola ferdinando,ascoli,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9146,17,quagliarella fabio,ascoli,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
5303,17,ficini fabrizio,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6612,17,paredes carlos,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3984,17,zauri luciano,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3594,17,stovini lorenzo,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6584,17,pandev goran,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9180,17,reginaldo ferreira,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1958,17,domizzi maurizio,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
