,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,,,,,,,,6.0,Atalanta,18,2017-18
1,3,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,18,2017-18
2,33,Hateboer H.,Dif,D,7.0,,,,,,,,7.0,Atalanta,18,2017-18
3,13,Caldara M.,Dif,D,6.0,,,,,,,,6.0,Atalanta,18,2017-18
4,5,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,18,2017-18
5,37,Spinazzola L.,Cen,C,7.0,,1.0,,,,,,8.0,Atalanta,18,2017-18
6,11,Freuler R.,Cen,C,7.0,,,,,,,,7.0,Atalanta,18,2017-18
7,15,De Roon M.,Cen,C,7.0,,,,,,,,7.0,Atalanta,18,2017-18
8,4,Cristante B.,Cen,C,7.0,1.0,,,,,,,11.0,Atalanta,18,2017-18
9,10,Gomez A.,Tre,T,7.0,,,,,,,,7.0,Atalanta,18,2017-18
10,29,Petagna A.,Att,A,6.5,,,,,,,,6.5,Atalanta,18,2017-18
11,72,Ilicic J.,Tre,T,7.0,1.0,,,,,,,10.5,Atalanta,18,2017-18
12,27,Kurtic J.,Tre,T,,,,,,,,,,Atalanta,18,2017-18
0,1,Belec V.,Por,P,5.0,-1.0,,,,,1.0,,3.5,Benevento,18,2017-18
1,3,Letizia G.,Dif,D,6.0,,,,,,,,6.0,Benevento,18,2017-18
2,21,Costa A.,Dif,D,5.5,,,,,,,,5.5,Benevento,18,2017-18
3,6,Djimsiti B.,Dif,D,6.0,,,,,,,,6.0,Benevento,18,2017-18
4,5,Lucioni F.,Dif,D,7.0,,,,,,1.0,,6.5,Benevento,18,2017-18
5,8,Cataldi D.,Cen,C,6.0,,,,,,1.0,,5.5,Benevento,18,2017-18
6,4,Del Pinto L.,Cen,C,5.5,,,,,,1.0,,5.0,Benevento,18,2017-18
7,10,Ciciretti A.,Tre,T,5.5,,,,,,,,5.5,Benevento,18,2017-18
8,25,Lombardi C.,Tre,T,7.0,,,,,,1.0,,6.5,Benevento,18,2017-18
9,27,Parigini V.,Tre,T,5.0,,,,,,,,5.0,Benevento,18,2017-18
10,32,Puscas G.,Att,A,5.0,,,,,,,,5.0,Benevento,18,2017-18
11,23,Venuti L.,Dif,D,6.0,,,,,,,,6.0,Benevento,18,2017-18
12,18,Gyamfi B.,Dif,D,5.5,,,,,,,,5.5,Benevento,18,2017-18
13,13,Chibsah R.,Cen,C,5.0,,,,,,,,5.0,Benevento,18,2017-18
0,83,Mirante A.,Por,P,7.0,-2.0,,,,,,,5.0,Bologna,18,2017-18
1,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,18,2017-18
2,3,Gonzalez G.,Dif,D,5.0,,,,,,,,5.0,Bologna,18,2017-18
3,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,18,2017-18
4,25,Masina A.,Dif,D,5.5,,,,,,,,5.5,Bologna,18,2017-18
5,2,Nagy A.,Cen,C,6.5,,,,,,,,6.5,Bologna,18,2017-18
6,5,Pulgar E.,Cen,C,6.5,,,,,,,,6.5,Bologna,18,2017-18
7,16,Poli A.,Cen,C,5.0,,,,,,,1.0,4.0,Bologna,18,2017-18
8,9,Verdi S.,Tre,T,7.0,1.0,1.0,,,,,,11.5,Bologna,18,2017-18
9,11,Krejci L.,Tre,T,5.0,,,,,,,,5.0,Bologna,18,2017-18
10,10,Destro M.,Att,A,7.5,2.0,,,,,,,13.5,Bologna,18,2017-18
11,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,18,2017-18
12,35,Torosidis V.,Dif,D,6.0,,,,,,,,6.0,Bologna,18,2017-18
13,77,Donsah G.,Cen,C,,,,,,,,,,Bologna,18,2017-18
0,28,Cragno A.,Por,P,7.0,-1.0,,,,,,,6.0,Cagliari,18,2017-18
1,13,Romagna F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,18,2017-18
2,19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,18,2017-18
3,0,Van Der Wiel G.,Dif,D,5.5,,,,,,,,5.5,Cagliari,18,2017-18
4,3,Andreolli M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,18,2017-18
5,18,Barella N.,Cen,C,6.0,,,,,,1.0,,5.5,Cagliari,18,2017-18
6,20,Padoin S.,Cen,C,5.0,,,,,,,,5.0,Cagliari,18,2017-18
7,21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,18,2017-18
8,10,Joao Pedro,Tre,T,5.0,,,,,,,1.0,4.0,Cagliari,18,2017-18
9,7,Cossu A.,Tre,T,5.0,,,,,,,,5.0,Cagliari,18,2017-18
10,29,Pavoletti L.,Att,A,5.0,,,,,,,,5.0,Cagliari,18,2017-18
11,16,Farago P.,Cen,C,5.5,,,,,,,,5.5,Cagliari,18,2017-18
12,17,Farias D.,Tre,T,5.0,,,,,,,,5.0,Cagliari,18,2017-18
13,25,Sau M.,Att,A,,,,,,,,,,Cagliari,18,2017-18
0,70,Sorrentino S.,Por,P,5.5,-3.0,,,,,,,2.5,Chievo,18,2017-18
1,40,Tomovic N.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,18,2017-18
2,2,Jaroszynski P.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,18,2017-18
3,29,Cacciatore F.,Dif,D,6.0,1.0,,,,,,,10.5,Chievo,18,2017-18
4,5,Gamberini A.,Dif,D,5.5,,,,,,,,5.5,Chievo,18,2017-18
5,28,Bastien S.,Cen,C,5.5,,,,,,,,5.5,Chievo,18,2017-18
6,56,Hetemaj P.,Cen,C,5.0,,,,,,,,5.0,Chievo,18,2017-18
7,8,Radovanovic I.,Cen,C,5.5,,,,,,,,5.5,Chievo,18,2017-18
8,23,Birsa V.,Tre,T,6.0,,1.0,,,,,,7.0,Chievo,18,2017-18
9,20,Pucciarelli M.,Att,A,5.0,,,,,,,,5.0,Chievo,18,2017-18
10,45,Inglese R.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,18,2017-18
11,7,Garritano L.,Tre,T,6.0,,,,,,,,6.0,Chievo,18,2017-18
12,9,Stepinski M.,Att,A,,,,,,,,,,Chievo,18,2017-18
13,31,Pellissier S.,Att,A,6.0,,,,,,,,6.0,Chievo,18,2017-18
0,1,Cordaz A.,Por,P,5.0,-4.0,,,,,,,1.0,Crotone,18,2017-18
1,87,Martella B.,Dif,D,5.0,,,,,,,,5.0,Crotone,18,2017-18
2,7,Ceccherini F.,Dif,D,5.5,,,,,,,,5.5,Crotone,18,2017-18
3,93,Ajeti A.,Dif,D,5.0,,,,,,1.0,,4.5,Crotone,18,2017-18
4,31,Sampirisi M.,Dif,D,5.5,,,,,,,,5.5,Crotone,18,2017-18
5,10,Barberis A.,Cen,C,6.0,,,,,,,,6.0,Crotone,18,2017-18
6,6,Rohden M.,Cen,C,6.0,,,,,,,,6.0,Crotone,18,2017-18
7,38,Mandragora R.,Cen,C,5.5,,,,,,,,5.5,Crotone,18,2017-18
8,5,Stoian A.,Tre,T,6.0,,,,,,,,6.0,Crotone,18,2017-18
9,17,Budimir A.,Att,A,5.5,,,,,,1.0,,5.0,Crotone,18,2017-18
10,29,Trotta M.,Att,A,6.5,,,,,,,,6.5,Crotone,18,2017-18
11,37,Faraoni D.,Dif,D,,,,,,,,,,Crotone,18,2017-18
12,24,Tonev A.,Tre,T,5.5,,,,,,,,5.5,Crotone,18,2017-18
13,99,Simy,Att,A,,,,,,,,,,Crotone,18,2017-18
0,57,Sportiello M.,Por,P,6.0,,,,,,,,6.0,Fiorentina,18,2017-18
1,13,Astori D.,Dif,D,7.0,,,,,,,,7.0,Fiorentina,18,2017-18
2,31,Vitor Hugo F.,Dif,D,6.5,,,,,,1.0,,6.0,Fiorentina,18,2017-18
3,3,Biraghi C.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,18,2017-18
4,4,Milenkovic N.,Dif,D,7.0,,,,,,,,7.0,Fiorentina,18,2017-18
5,24,Benassi M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,18,2017-18
6,17,Veretout J.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,18,2017-18
7,5,Badelj M.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,18,2017-18
8,25,Chiesa F.,Tre,T,7.0,,1.0,,,,1.0,,7.5,Fiorentina,18,2017-18
9,77,Thereau C.,Att,A,6.0,,,,,,,,6.0,Fiorentina,18,2017-18
10,9,Simeone G.,Att,A,6.5,,,,,,,,6.5,Fiorentina,18,2017-18
11,2,Laurini V.,Dif,D,,,,,,,,,,Fiorentina,18,2017-18
12,6,Sanchez C.,Cen,C,,,,,,,,,,Fiorentina,18,2017-18
13,30,Babacar K.,Att,A,7.0,1.0,,,,,,,10.0,Fiorentina,18,2017-18
0,1,Perin M.,Por,P,7.0,,,,,,,,7.0,Genoa,18,2017-18
1,5,Izzo A.,Dif,D,5.0,,,,,,,,5.0,Genoa,18,2017-18
2,2,Spolli N.,Dif,D,7.0,,,,,,,,7.0,Genoa,18,2017-18
3,20,Rosi A.,Dif,D,5.5,,,,,,,,5.5,Genoa,18,2017-18
4,87,Zukanovic E.,Dif,D,6.5,,,,,,1.0,,6.0,Genoa,18,2017-18
5,93,Laxalt D.,Cen,C,6.0,,,,,,,,6.0,Genoa,18,2017-18
6,44,Veloso M.,Cen,C,6.0,,,,,,,,6.0,Genoa,18,2017-18
7,8,Bertolacci A.,Cen,C,6.5,,,,,,,,6.5,Genoa,18,2017-18
8,30,Rigoni L.,Tre,T,6.0,,,,,,,,6.0,Genoa,18,2017-18
9,11,Taarabt A.,Tre,T,6.0,,,,,,,,6.0,Genoa,18,2017-18
10,19,Pandev G.,Tre,T,5.0,,,,,,,,5.0,Genoa,18,2017-18
11,14,Biraschi D.,Dif,D,6.0,,,,,,,,6.0,Genoa,18,2017-18
12,4,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Genoa,18,2017-18
13,10,Lapadula G.,Att,A,7.0,1.0,,1.0,,,1.0,,9.5,Genoa,18,2017-18
0,1,Nicolas A.,Por,P,5.5,-4.0,,,,,,,1.5,Hellas Verona,18,2017-18
1,28,Ferrari A.,Dif,D,5.0,,,,,,1.0,,4.5,Hellas Verona,18,2017-18
2,75,Heurtaux T.,Dif,D,4.5,,,,,,,,4.5,Hellas Verona,18,2017-18
3,2,Romulo,Dif,D,4.5,,,,,,,,4.5,Hellas Verona,18,2017-18
4,18,Souprayen S.,Dif,D,5.0,,,,,,,,5.0,Hellas Verona,18,2017-18
5,30,Caracciolo A.,Dif,D,5.0,,,,,,1.0,,4.5,Hellas Verona,18,2017-18
6,8,Fossati M.,Cen,C,4.5,,,,,,,,4.5,Hellas Verona,18,2017-18
7,5,Zuculini B.,Cen,C,5.0,,,,,,,,5.0,Hellas Verona,18,2017-18
8,24,Bessa D.,Tre,T,5.0,,,,,,1.0,,4.5,Hellas Verona,18,2017-18
9,9,Verde D.,Tre,T,5.0,,,,,,,,5.0,Hellas Verona,18,2017-18
10,34,Kean M.,Att,A,5.0,,,,,,,,5.0,Hellas Verona,18,2017-18
11,21,Lee S.,Tre,T,5.0,,,,,,,,5.0,Hellas Verona,18,2017-18
12,29,Tupta L.,Att,A,,,,,,,,,5.5,Hellas Verona,18,2017-18
13,11,Pazzini G.,Att,A,5.0,,,,,,,,5.0,Hellas Verona,18,2017-18
0,1,Handanovic S.,Por,P,5.5,-1.0,,,,,,,4.5,Inter,18,2017-18
1,37,Skriniar M.,Dif,D,5.0,,,,,,,,5.0,Inter,18,2017-18
2,7,Cancelo J.,Dif,D,6.0,,,,,,1.0,,5.5,Inter,18,2017-18
3,25,Miranda J.,Dif,D,5.5,,,,,,,,5.5,Inter,18,2017-18
4,33,Dambrosio D.,Dif,D,5.0,,,,,,,,5.0,Inter,18,2017-18
5,77,Brozovic M.,Cen,C,5.5,,,,,,1.0,,5.0,Inter,18,2017-18
6,20,Valero B.,Cen,C,4.5,,,,,,,,4.5,Inter,18,2017-18
7,5,Gagliardini R.,Cen,C,5.0,,,,,,,,5.0,Inter,18,2017-18
8,87,Candreva A.,Tre,T,5.5,,,,,,,,5.5,Inter,18,2017-18
9,44,Perisic I.,Tre,T,4.5,,,,,,,,4.5,Inter,18,2017-18
10,9,Icardi M.,Att,A,4.5,,,,1.0,,,,1.5,Inter,18,2017-18
11,29,Dalbert H.,Dif,D,5.0,,,,,,,,5.0,Inter,18,2017-18
12,23,Eder C.,Tre,T,4.5,,,,,,,,4.5,Inter,18,2017-18
13,10,Joao Mario,Tre,T,,,,,,,,,,Inter,18,2017-18
0,23,Szczesny W.,Por,P,7.5,,,,,,,,7.5,Juventus,18,2017-18
1,15,Barzagli A.,Dif,D,6.0,,,,,,,,6.0,Juventus,18,2017-18
2,3,Chiellini G.,Dif,D,6.0,,,,,,,,6.0,Juventus,18,2017-18
3,12,Alex Sandro,Dif,D,5.5,,,,,,1.0,,5.0,Juventus,18,2017-18
4,4,Benatia M.,Dif,D,7.0,1.0,,,,,,,11.5,Juventus,18,2017-18
5,5,Pjanic M.,Cen,C,7.5,,,,,,,,7.5,Juventus,18,2017-18
6,14,Matuidi B.,Cen,C,7.0,,,,,,,,7.0,Juventus,18,2017-18
7,6,Khedira S.,Cen,C,6.5,,,,,,,,6.5,Juventus,18,2017-18
8,7,Cuadrado J.,Tre,T,6.5,,,,,,1.0,,6.0,Juventus,18,2017-18
9,17,Mandzukic M.,Att,A,7.0,,,,,,,,7.0,Juventus,18,2017-18
10,9,Higuain G.,Att,A,5.0,,,,,,,,5.0,Juventus,18,2017-18
11,8,Marchisio C.,Cen,C,5.5,,,,,,,,5.5,Juventus,18,2017-18
12,33,Bernardeschi F.,Tre,T,,,,,,,,,,Juventus,18,2017-18
0,1,Strakosha T.,Por,P,6.5,,,,,,,,6.5,Lazio,18,2017-18
