,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
6931,21,lofquist,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8719,21,vazquez,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7363,21,moralez,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6753,21,lamela,roma,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
5874,21,fabbrini m,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2419,21,gobbi,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6598,21,jensen,novara,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9366,21,corvia,lecce,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2174,21,felipe,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7664,21,palombo,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1199,21,basta,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8339,21,schelotto,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1890,21,danilo,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
9395,21,del piero,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6583,21,jankovic,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
899,21,agostini,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2210,21,ferrario,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8706,21,vargas jm,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9192,21,budan,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9382,21,crespo h,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5906,21,ferreira pinto,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6220,21,grossmuller,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2649,21,kjaer,roma,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
5895,21,fernandes,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1764,21,chiellini,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7141,21,martinho,cesena,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
7172,21,matuzalem,lazio,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
7017,21,mannini,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6131,21,gomez,catania,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6785,21,lanzafame,catania,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1058,21,ariaudo,cagliari,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8695,21,vargas j,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6206,21,grossi,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8260,21,salifu,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2554,21,jonathan j,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2181,21,feltscher,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
