,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
6101,36,hetemaj p,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4229,36,vicari f,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4038,36,silvestre m,empoli,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11311,36,tudor,udinese,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9353,36,lapadula g,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9261,36,kluivert j,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3925,36,sala j,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5865,36,fares m,spal,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1379,36,caceres m,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3834,36,romero c,genoa,D,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2018-19
10627,36,ancelotti,napoli,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4067,36,skriniar m,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8827,36,dionisi f,frosinone,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4083,36,soares c,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5992,36,gerson,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8881,36,dzeko e,roma,A,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2018-19
36,36,bardi f,frosinone,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8816,36,destro m,bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4327,36,zukanovic e,genoa,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10664,36,andreazzoli,empoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2911,36,luperto s,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2847,36,lirola p,sassuolo,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
5935,36,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3900,36,rui m,napoli,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4170,36,tonelli l,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2830,36,laurini v,fiorentina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
8857,36,dybala p,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2918,36,lyanco,bologna,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4210,36,veseli f,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9522,36,meggiorini r,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11299,36,spalletti,inter,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4381,36,alberto l,lazio,C,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2018-19
4165,36,tomovic n,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4294,36,zampano f,frosinone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5953,36,gagliardini r,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1108,36,bani m,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11225,36,ranieri,roma,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9293,36,kouame c,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6080,36,hallfredsson e,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3978,36,samir,udinese,D,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2891,36,luiz felipe,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2823,36,larsen s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1151,36,bastoni a,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
35,36,audero e,sampdoria,P,8.0,7.0,-2.0,0.0,0.0,3.0,0.0,0.0,2018-19
4406,36,allan m,napoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
3999,36,sierralta f,parma,D,2.5,4.5,0.0,0.0,0.0,0.0,-2.0,0.0,2018-19
1006,36,ansaldi c,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11254,36,semplici,spal,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
361,36,musso j,udinese,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
4379,36,acquah a,empoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10890,36,gattuso,milan,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10684,36,baroni,frosinone,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5065,36,brighi m,empoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5425,36,dabo b,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5048,36,bradaric f,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3233,36,milenkovic n,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
