,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
2917,5,villar g,roma,C,,,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
3081,5,lobotka s,napoli,C,,,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
2184,5,koulibaly k,napoli,D,6.0,6.0,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
6003,5,cutrone p,fiorentina,A,5.5,5.5,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
5610,5,leao r,milan,A,8.5,7.0,,-0.5,0.0,0.0,0.0,,2020-21,0.0,0.0,2.0,0.0
5493,5,mertens d,napoli,A,5.0,5.0,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
2032,5,spinazzola l,roma,D,6.0,6.0,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
2051,5,rodriguez r,torino,D,6.0,6.0,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
4683,5,ounas a,cagliari,C,6.0,6.0,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
2878,5,bakayoko t,napoli,C,6.5,6.5,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
6652,5,de zerbi,sassuolo,0,6.5,6.5,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
1469,5,patric,lazio,D,5.5,5.5,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
1344,5,bani m,genoa,D,6.0,6.5,,-0.5,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
4702,5,djuricic f,sassuolo,C,11.5,7.5,,0.0,0.0,0.0,0.0,,2020-21,3.0,0.0,1.0,0.0
4847,5,veretout j,roma,C,9.5,6.5,,0.0,0.0,0.0,0.0,,2020-21,0.0,3.0,0.0,0.0
2886,5,kulusevski d,juventus,C,9.5,7.0,,-0.5,0.0,0.0,0.0,,2020-21,3.0,0.0,0.0,0.0
3843,5,castrovilli g,fiorentina,C,14.5,8.0,,-0.5,0.0,0.0,0.0,,2020-21,6.0,0.0,1.0,0.0
1338,5,toloi r,atalanta,D,6.0,6.0,,0.0,0.0,0.0,0.0,,2020-21,0.0,0.0,0.0,0.0
