,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,0,Sportiello M.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,3,2014-15
1,0,Zappacosta D.,Dif,D,5.5,,,,,,,,5.5,Atalanta,3,2014-15
2,0,Biava G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,3,2014-15
3,0,Drame' B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,3,2014-15
4,0,Benalouane Y.,Dif,D,6.5,,,,,,,,6.5,Atalanta,3,2014-15
5,0,D'alessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,3,2014-15
6,0,Carmona C.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,3,2014-15
7,0,Estigarribia M.,Cen,C,5.5,,,,,,,,5.5,Atalanta,3,2014-15
8,0,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,3,2014-15
9,0,Denis G.,Att,A,6.0,,,,,,,,6.0,Atalanta,3,2014-15
10,0,Boakye R.,Att,A,6.5,,,,,,,,6.5,Atalanta,3,2014-15
11,0,Gomez A.,Cen,C,5.5,,,,,,,,5.5,Atalanta,3,2014-15
12,0,Molina S.,Cen,C,,,,,,,,,,Atalanta,3,2014-15
13,0,Bianchi R.,Att,A,5.5,,,,,,,,5.5,Atalanta,3,2014-15
0,0,Cragno A.,Por,P,6.0,-2.0,,,,,,,4.0,Cagliari,3,2014-15
1,0,Ceppitelli L.,Dif,D,5.5,,,,,,,,5.5,Cagliari,3,2014-15
2,0,Avelar D.,Dif,D,5.0,,,,,,,,5.0,Cagliari,3,2014-15
3,0,Rossettini L.,Dif,D,5.5,,,,,,1.0,,5.0,Cagliari,3,2014-15
4,0,Pisano F.,Dif,D,5.0,,,,,,,,5.0,Cagliari,3,2014-15
5,0,Conti D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,3,2014-15
6,0,Joao Pedro G.,Cen,C,5.5,,,,,,,,5.5,Cagliari,3,2014-15
7,0,Ekdal A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,3,2014-15
8,0,Ibarbo V.,Att,A,6.0,,,,,,,,6.0,Cagliari,3,2014-15
9,0,Sau M.,Att,A,5.0,,,,,,,,5.0,Cagliari,3,2014-15
10,0,Farias D.,Att,A,5.0,,,,,,,,5.0,Cagliari,3,2014-15
11,0,Balzano A.,Dif,D,6.0,,,,,,,,6.0,Cagliari,3,2014-15
12,0,Dessena D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,3,2014-15
13,0,Longo S.,Att,A,6.0,,,,,,,,6.0,Cagliari,3,2014-15
0,0,Leali N.,Por,P,7.0,-2.0,,,,,,,5.0,Cesena,3,2014-15
1,0,Capelli D.,Dif,D,6.0,,,,,,,,6.0,Cesena,3,2014-15
2,0,Renzetti F.,Dif,D,6.5,,,,,,,,6.5,Cesena,3,2014-15
3,0,Lucchini S.,Dif,D,6.0,,,,,,1.0,,5.5,Cesena,3,2014-15
4,0,Volta M.,Dif,D,6.0,,,,,,,,6.0,Cesena,3,2014-15
5,0,Cascione E.,Cen,C,6.5,,,,,,1.0,,6.0,Cesena,3,2014-15
6,0,Giorgi L.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,3,2014-15
7,0,Coppola M.,Cen,C,6.0,,,,,,,,6.0,Cesena,3,2014-15
8,0,Brienza F.,Cen,C,7.0,,,,,,,,7.0,Cesena,3,2014-15
9,0,Defrel G.,Att,A,6.5,1.0,,,,,1.0,,9.0,Cesena,3,2014-15
10,0,Marilungo G.,Att,A,6.5,1.0,,,,,,,9.5,Cesena,3,2014-15
11,0,Perico G.,Dif,D,,,,,,,,,,Cesena,3,2014-15
12,0,Ze' Eduardo,Cen,C,5.5,,,,,,,,5.5,Cesena,3,2014-15
13,0,Djuric M.,Att,A,6.0,,,,,,,,6.0,Cesena,3,2014-15
