,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.0,,,,,,,,7.0,Atalanta,26,2014-15
1,29,Benalouane Y.,Dif,D,6.0,,,,,,,,6.0,Atalanta,26,2014-15
2,6,Bellini G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,26,2014-15
3,82,Emanuelson U.,Dif,D,5.5,,,,,,,,5.5,Atalanta,26,2014-15
4,13,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,26,2014-15
5,93,Drame B.,Dif,D,5.0,,,,,,,,5.0,Atalanta,26,2014-15
6,8,Migliaccio G.,Cen,C,5.5,,,,,,,,5.5,Atalanta,26,2014-15
7,17,Carmona C.,Cen,C,6.0,,,,,,,,6.0,Atalanta,26,2014-15
8,21,Cigarini L.,Cen,C,5.0,,,,,,,,5.0,Atalanta,26,2014-15
9,51,Pinilla M.,Att,A,5.0,,,,,,1.0,,4.5,Atalanta,26,2014-15
10,99,Boakye R.,Att,A,5.0,,,,,,,,5.0,Atalanta,26,2014-15
11,33,Cherubin N.,Dif,D,6.0,,,,,,,,6.0,Atalanta,26,2014-15
12,7,Dalessandro M.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,26,2014-15
13,19,Denis G.,Att,A,,,,,,,,,,Atalanta,26,2014-15
0,1,Brkic Z.,Por,P,6.5,-2.0,,,,,,,4.5,Cagliari,26,2014-15
1,15,Rossettini L.,Dif,D,6.5,,,,,,,,6.5,Cagliari,26,2014-15
2,8,Avelar D.,Dif,D,6.5,,,,,,,1.0,5.5,Cagliari,26,2014-15
3,33,Capuano M.,Dif,D,6.0,,,,,,,,6.0,Cagliari,26,2014-15
4,2,Gonzalez A.,Dif,D,6.0,,,,,,,,6.0,Cagliari,26,2014-15
5,16,Dessena D.,Cen,C,5.5,,,,,,,,5.5,Cagliari,26,2014-15
6,0,Mpoku P.,Cen,C,5.5,,,,,,,,5.5,Cagliari,26,2014-15
7,4,Crisetig L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,26,2014-15
8,7,Cossu A.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,26,2014-15
9,9,Longo S.,Att,A,6.0,,,,,,,,6.0,Cagliari,26,2014-15
10,17,Farias D.,Att,A,5.5,,,,,,,,5.5,Cagliari,26,2014-15
11,32,Ceppitelli L.,Dif,D,,,,,,,,,,Cagliari,26,2014-15
12,22,Husbauer J.,Cen,C,,,,,,,,,,Cagliari,26,2014-15
13,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,26,2014-15
0,1,Leali N.,Por,P,6.0,,,,,,,,6.0,Cesena,26,2014-15
1,6,Lucchini S.,Dif,D,6.0,,,,,,,,6.0,Cesena,26,2014-15
2,15,Krajnc L.,Dif,D,6.5,,,,,,,,6.5,Cesena,26,2014-15
3,17,Magnusson H.,Dif,D,6.0,,,,,,,,6.0,Cesena,26,2014-15
4,24,Perico G.,Dif,D,6.0,,,,,,,,6.0,Cesena,26,2014-15
5,0,Mudingayi G.,Cen,C,6.0,,,,,,,,6.0,Cesena,26,2014-15
6,11,Brienza F.,Cen,C,6.5,,,,,,,,6.5,Cesena,26,2014-15
7,8,De Feudis G.,Cen,C,5.5,,,,,,,,5.5,Cesena,26,2014-15
8,5,Giorgi L.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,26,2014-15
9,18,Djuric M.,Att,A,5.5,,,,,,,,5.5,Cesena,26,2014-15
10,92,Defrel G.,Att,A,5.5,,,,,,,,5.5,Cesena,26,2014-15
11,14,Volta M.,Dif,D,6.0,,,,,,,,6.0,Cesena,26,2014-15
12,56,Pulzetti N.,Cen,C,6.0,,,,,,,,6.0,Cesena,26,2014-15
13,9,Rodriguez A.,Att,A,5.0,,,,,,,,5.0,Cesena,26,2014-15
0,1,Bizzarri A.,Por,P,6.0,,,,,,,,6.0,Chievo,26,2014-15
1,87,Zukanovic E.,Dif,D,6.5,,,,,,,,6.5,Chievo,26,2014-15
2,3,Dainelli D.,Dif,D,6.5,,,,,,1.0,,6.0,Chievo,26,2014-15
3,12,Cesar B.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,26,2014-15
4,38,Mattiello F.,Cen,C,,,,,,,,,,Chievo,26,2014-15
5,24,Schelotto E.,Cen,C,6.5,,,,,,,,6.5,Chievo,26,2014-15
6,8,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Chievo,26,2014-15
7,56,Hetemaj P.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,26,2014-15
8,13,Izco M.,Cen,C,6.0,,,,,,,,6.0,Chievo,26,2014-15
9,43,Paloschi A.,Att,A,5.5,,,,,,,,5.5,Chievo,26,2014-15
10,31,Pellissier S.,Att,A,6.0,,,,,,,,6.0,Chievo,26,2014-15
11,23,Birsa V.,Cen,C,4.5,,,,,,1.0,,4.0,Chievo,26,2014-15
12,19,Botta R.,Att,A,,,,,,,,,,Chievo,26,2014-15
13,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,26,2014-15
0,33,Sepe L.,Por,P,6.0,-1.0,,,,,,,5.0,Empoli,26,2014-15
1,21,Mario Rui,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,26,2014-15
2,24,Rugani D.,Dif,D,6.0,,,,,,,,6.0,Empoli,26,2014-15
3,2,Laurini V.,Dif,D,5.0,,,,,,,,5.0,Empoli,26,2014-15
4,26,Tonelli L.,Dif,D,,,,,,,,,,Empoli,26,2014-15
5,6,Valdifiori M.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,26,2014-15
6,5,Saponara R.,Cen,C,5.0,,,,,,,,5.0,Empoli,26,2014-15
7,11,Croce D.,Cen,C,6.0,,,,,,,,6.0,Empoli,26,2014-15
8,88,Vecino M.,Cen,C,6.5,,,,,,,,6.5,Empoli,26,2014-15
9,10,Tavano F.,Att,A,5.0,,,,,,,,5.0,Empoli,26,2014-15
10,7,Maccarone M.,Att,A,5.5,,,,,,,,5.5,Empoli,26,2014-15
11,50,Somma M.,Dif,D,5.5,,,,,,,,5.5,Empoli,26,2014-15
12,19,Barba F.,Dif,D,7.0,1.0,,,,,,,10.0,Empoli,26,2014-15
13,18,Verdi S.,Cen,C,6.5,,,,,,,,6.5,Empoli,26,2014-15
0,1,Neto N.,Por,P,7.0,-4.0,,,,,,,3.0,Fiorentina,26,2014-15
