,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
10121,33,quagliarella f,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
726,33,szczesny w,juventus,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
501,33,semper a,chievo,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
3029,33,mancini g,atalanta,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2983,33,maietta d,empoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6255,33,j mario,inter,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4479,33,bakayoko t,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1797,33,de maio s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7131,33,paganini l,frosinone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7946,33,under c,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4561,33,barilla a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4847,33,bessa d,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10212,33,sansone n,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10052,33,politano m,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9906,33,petagna a,spal,A,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4907,33,birsa v,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4421,33,allan m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4694,33,benassi m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7916,33,traore h,empoli,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
2925,33,lyanco,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1481,33,capuano m,frosinone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6384,33,kiyine,chievo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8038,33,valzania l,frosinone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4440,33,badelj m,lazio,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9629,33,mirallas k,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9991,33,pinamonti a,frosinone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4609,33,baselli d,torino,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4757,33,bentancur r,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1447,33,cancelo j,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
685,33,strakosha t,lazio,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
2849,33,lirola p,sassuolo,D,3.5,5.5,0.0,0.0,0.0,0.0,-2.0,0.0,2018-19
9843,33,parigini v,torino,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2941,33,lykogiannis c,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3010,33,malcuit k,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
460,33,radu i,genoa,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
4828,33,bernardeschi f,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6905,33,meite s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9656,33,muriel l,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4382,33,alberto l,lazio,C,2.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
524,33,sepe l,parma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
10179,33,ronaldo c,juventus,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1942,33,depaoli f,chievo,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10093,33,pussetto i,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7159,33,parolo m,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10193,33,sanabria a,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2089,33,ekong t,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8060,33,vecino m,inter,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1493,33,castagne t,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2123,33,farago p,cagliari,D,5.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
7866,33,sturaro s,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6195,33,ilicic j,atalanta,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9888,33,pellissier s,chievo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4715,33,bennacer i,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6285,33,jankto j,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9966,33,piatek k,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
