,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,37,2017-18
1,8,Gosens R.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,37,2017-18
2,3,Toloi R.,Dif,D,4.0,,,,,,,1.0,3.0,Atalanta,37,2017-18
3,21,Castagne T.,Dif,D,5.5,,,,,,,,5.5,Atalanta,37,2017-18
4,5,Masiello A.,Dif,D,7.0,1.0,,,,,1.0,,11.0,Atalanta,37,2017-18
5,13,Caldara M.,Dif,D,5.0,,,,,,,,5.0,Atalanta,37,2017-18
6,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,37,2017-18
7,4,Cristante B.,Cen,C,5.0,,,,,,,,5.0,Atalanta,37,2017-18
8,15,De Roon M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,37,2017-18
9,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,37,2017-18
10,0,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,37,2017-18
11,33,Hateboer H.,Dif,D,,,,,,,,,,Atalanta,37,2017-18
12,32,Haas N.,Cen,C,6.0,,,,,,,,6.0,Atalanta,37,2017-18
13,72,Ilicic J.,Tre,T,7.0,,1.0,,,,1.0,,7.5,Atalanta,37,2017-18
0,1,Puggioni C.,Por,P,7.5,,,,,,,,7.5,Benevento,37,2017-18
1,3,Letizia G.,Dif,D,6.0,,,,,,,,6.0,Benevento,37,2017-18
2,0,Sagna B.,Dif,D,6.5,,,,,,,,6.5,Benevento,37,2017-18
3,0,Tosca A.,Dif,D,6.0,,,,,,,,6.0,Benevento,37,2017-18
4,6,Djimsiti B.,Dif,D,7.0,,,,,,,,7.0,Benevento,37,2017-18
5,8,Cataldi D.,Cen,C,5.5,,,,,,1.0,,5.0,Benevento,37,2017-18
6,14,Viola N.,Cen,C,6.0,,,,,,,,6.0,Benevento,37,2017-18
7,0,Sandro R.,Cen,C,6.0,,,,,,,,6.0,Benevento,37,2017-18
8,27,Parigini V.,Tre,T,5.0,,,,,,,,5.0,Benevento,37,2017-18
9,99,Brignola E.,Tre,T,7.5,,1.0,,,,,,8.5,Benevento,37,2017-18
10,0,Diabate C.,Att,A,6.5,1.0,,,,,,,9.5,Benevento,37,2017-18
11,18,Gyamfi B.,Dif,D,6.0,,,,,,,,6.0,Benevento,37,2017-18
12,11,Coda M.,Att,A,5.5,,,,,,,,5.5,Benevento,37,2017-18
0,83,Mirante A.,Por,P,6.0,-2.0,,,,,,,4.0,Bologna,37,2017-18
