,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,5,2016-17
1,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,5,2016-17
2,5,Masiello A.,Dif,D,4.5,,,,,,1.0,,4.0,Atalanta,5,2016-17
3,3,Toloi R.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,5,2016-17
4,25,Konko A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,5,2016-17
5,19,Kessie F.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,5,2016-17
6,11,Freuler R.,Cen,C,5.0,,,,,,,,5.0,Atalanta,5,2016-17
7,37,Spinazzola L.,Tre,T,6.5,,,,,,,,6.5,Atalanta,5,2016-17
8,7,Dalessandro M.,Tre,T,5.0,,,,,,,,5.0,Atalanta,5,2016-17
9,10,Gomez A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,5,2016-17
10,51,Pinilla M.,Att,A,6.5,,,,,,,,6.5,Atalanta,5,2016-17
11,88,Grassi A.,Cen,C,6.0,,,,,,,,6.0,Atalanta,5,2016-17
12,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,5,2016-17
13,43,Paloschi A.,Att,A,,,,,,,,,,Atalanta,5,2016-17
0,1,Da Costa A.,Por,P,6.0,,,,,,,,6.0,Bologna,5,2016-17
1,20,Maietta D.,Dif,D,7.0,,,,,,,,7.0,Bologna,5,2016-17
2,35,Torosidis V.,Dif,D,6.0,,,,,,,,6.0,Bologna,5,2016-17
3,25,Masina A.,Dif,D,5.5,,,,,,,,5.5,Bologna,5,2016-17
4,28,Gastaldello D.,Dif,D,6.5,,,,,,,,6.5,Bologna,5,2016-17
5,31,Dzemaili B.,Cen,C,7.0,,,,,,,,7.0,Bologna,5,2016-17
6,16,Nagy A.,Cen,C,6.5,,,,,,,,6.5,Bologna,5,2016-17
7,8,Taider S.,Cen,C,6.0,,,,,,,,6.0,Bologna,5,2016-17
8,9,Verdi S.,Tre,T,7.0,1.0,,,,,1.0,,9.5,Bologna,5,2016-17
9,11,Krejci L.,Tre,T,7.0,,2.0,,,,,,9.0,Bologna,5,2016-17
10,10,Destro M.,Att,A,6.5,1.0,,,,,,,9.5,Bologna,5,2016-17
11,3,Morleo A.,Dif,D,6.0,,,,,,,,6.0,Bologna,5,2016-17
12,5,Pulgar E.,Cen,C,,,,,,,,,,Bologna,5,2016-17
13,14,Di Francesco F.,Tre,T,5.0,,,,,,,1.0,4.0,Bologna,5,2016-17
0,30,Storari M.,Por,P,6.0,-4.0,,,,,,,2.0,Cagliari,5,2016-17
1,29,Murru N.,Dif,D,5.0,,,,,,,,5.0,Cagliari,5,2016-17
2,2,Alves B.,Dif,D,4.5,,,,,,,,4.5,Cagliari,5,2016-17
3,23,Ceppitelli L.,Dif,D,4.5,,,,,1.0,,,2.5,Cagliari,5,2016-17
4,26,Bittante L.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,5,2016-17
5,8,Di Gennaro D.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,5,2016-17
6,20,Padoin S.,Cen,C,5.0,,,,,,,,5.0,Cagliari,5,2016-17
7,18,Barella N.,Cen,C,5.5,,,,,,,,5.5,Cagliari,5,2016-17
8,10,Joao Pedro,Tre,T,5.0,,,,,,,,5.0,Cagliari,5,2016-17
9,22,Borriello M.,Att,A,5.0,,,,,,,,5.0,Cagliari,5,2016-17
10,25,Sau M.,Att,A,5.0,,,,,,,,5.0,Cagliari,5,2016-17
11,77,Tachtsidis P.,Cen,C,5.0,,,,,,,,5.0,Cagliari,5,2016-17
12,16,Munari G.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,5,2016-17
13,32,Giannetti N.,Tre,T,5.5,,,,,,,,5.5,Cagliari,5,2016-17
0,70,Sorrentino S.,Por,P,6.0,-1.0,,,,,1.0,,4.5,Chievo,5,2016-17
1,18,Gobbi M.,Dif,D,6.5,,,,,,,,6.5,Chievo,5,2016-17
2,5,Gamberini A.,Dif,D,6.5,,,,,,,,6.5,Chievo,5,2016-17
3,2,Spolli N.,Dif,D,6.5,,,,,,,,6.5,Chievo,5,2016-17
4,29,Cacciatore F.,Dif,D,6.5,,,,,,,,6.5,Chievo,5,2016-17
5,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,5,2016-17
6,4,Rigoni N.,Cen,C,6.0,1.0,,,,,,,9.0,Chievo,5,2016-17
7,19,Castro L.,Cen,C,6.5,1.0,,,,,,,9.5,Chievo,5,2016-17
8,23,Birsa V.,Tre,T,6.5,,1.0,,,,,,7.5,Chievo,5,2016-17
9,31,Pellissier S.,Att,A,5.5,,,,,,,,5.5,Chievo,5,2016-17
10,69,Meggiorini R.,Att,A,5.5,,,,,,1.0,,5.0,Chievo,5,2016-17
11,8,Radovanovic I.,Cen,C,,,,,,,,,,Chievo,5,2016-17
12,83,Floro Flores A.,Att,A,6.0,,,,,,,,6.0,Chievo,5,2016-17
13,45,Inglese R.,Att,A,5.5,,,,,,,,5.5,Chievo,5,2016-17
0,1,Cordaz A.,Por,P,5.5,-4.0,,,,,,,1.5,Crotone,5,2016-17
1,3,Dos Santos C.,Dif,D,4.5,,,,,,,,4.5,Crotone,5,2016-17
2,17,Ceccherini F.,Dif,D,5.0,,,,,,,,5.0,Crotone,5,2016-17
3,13,Ferrari G.,Dif,D,5.0,,,,,,,,5.0,Crotone,5,2016-17
4,31,Sampirisi M.,Dif,D,4.5,,,,,,,,4.5,Crotone,5,2016-17
5,6,Rohden M.,Cen,C,5.0,,,,,,,,5.0,Crotone,5,2016-17
6,20,Salzano A.,Cen,C,6.0,,,,,,,,6.0,Crotone,5,2016-17
7,28,Capezzi L.,Cen,C,6.0,,,,,,,,6.0,Crotone,5,2016-17
8,8,Crisetig L.,Cen,C,5.5,,,,,,,,5.5,Crotone,5,2016-17
9,7,Palladino R.,Tre,T,5.5,,,,1.0,,,,2.5,Crotone,5,2016-17
10,11,Falcinelli D.,Att,A,5.5,,,,,,,,5.5,Crotone,5,2016-17
11,87,Martella B.,Dif,D,5.0,,,,,,,,5.0,Crotone,5,2016-17
12,9,Nalini A.,Tre,T,5.0,,,,,,1.0,,4.5,Crotone,5,2016-17
13,12,Stoian A.,Tre,T,5.0,,,,,,,,5.0,Crotone,5,2016-17
0,28,Skorupski L.,Por,P,6.0,-2.0,,,,,,,4.0,Empoli,5,2016-17
1,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Empoli,5,2016-17
2,6,Bellusci G.,Dif,D,5.5,,,,,,,,5.5,Empoli,5,2016-17
3,19,Barba F.,Dif,D,5.0,,,,,,,,5.0,Empoli,5,2016-17
4,4,Dimarco F.,Dif,D,5.5,,,,,,,,5.5,Empoli,5,2016-17
5,88,Tello A.,Cen,C,5.0,,,,,,,,5.0,Empoli,5,2016-17
6,77,Buchel M.,Cen,C,5.0,,,,,,,,5.0,Empoli,5,2016-17
7,8,Diousse A.,Cen,C,5.0,,,,,,,,5.0,Empoli,5,2016-17
8,10,Saponara R.,Tre,T,6.0,,,,,,,,6.0,Empoli,5,2016-17
9,20,Pucciarelli M.,Att,A,5.5,,,,,,,,5.5,Empoli,5,2016-17
10,7,Maccarone M.,Att,A,5.5,,,,,,1.0,,5.0,Empoli,5,2016-17
11,3,Zambelli M.,Dif,D,5.5,,,,,,,,5.5,Empoli,5,2016-17
12,11,Croce D.,Cen,C,5.5,,,,,,,,5.5,Empoli,5,2016-17
13,89,Marilungo G.,Att,A,5.5,,,,,,,,5.5,Empoli,5,2016-17
0,12,Tatarusanu C.,Por,P,7.0,-2.0,,,,,,,5.0,Fiorentina,5,2016-17
1,4,De Maio S.,Dif,D,5.5,,,,,,1.0,,5.0,Fiorentina,5,2016-17
2,40,Tomovic N.,Dif,D,5.0,,,,,,1.0,,4.5,Fiorentina,5,2016-17
3,2,Rodriguez G.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,5,2016-17
4,31,Milic H.,Dif,D,5.0,,,,,,1.0,,4.5,Fiorentina,5,2016-17
5,20,Valero B.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,5,2016-17
6,6,Sanchez C.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,5,2016-17
7,5,Badelj M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,5,2016-17
