,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
1130,17,barba f,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
392,17,olsen r,roma,P,6.5,7.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
999,17,ansaldi c,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2561,17,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1757,17,danilo l,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
4052,17,skriniar m,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7563,17,rincon t,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
5021,17,bourabia m,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7528,17,rigoni l,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7511,17,ramirez g,sampdoria,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6172,17,ilicic j,atalanta,C,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2018-19,,,,
6164,17,iago falque,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8973,17,farias d,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
5338,17,correa j,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2348,17,ghoulam f,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3431,17,pajac m,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
5032,17,bradaric f,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3850,17,romulo,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
10879,17,gattuso,milan,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1862,17,de vrij s,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4931,17,birsa v,chievo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1156,17,bastoni a,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9304,17,kouame c,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
328,17,meret a,napoli,P,8.5,7.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19,,,,
10421,17,suso j,milan,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
6371,17,kiyine,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1100,17,bani m,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
10833,17,gasperini,atalanta,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6281,17,jankto j,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4401,17,alberto l,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4255,17,vrsaljko s,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7665,17,sandro,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
10976,17,inzaghi f,bologna,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2878,17,lirola p,sassuolo,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3812,17,romero c,genoa,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
9943,17,piatek k,genoa,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
10226,17,santander f,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9346,17,la gumina a,empoli,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
1044,17,ariaudo l,frosinone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6244,17,j mario,inter,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
1818,17,de sciglio m,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2811,17,larsen s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7698,17,saponara r,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
5368,17,crisetig l,frosinone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
351,17,musso j,udinese,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7730,17,schiattarella p,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7640,17,ruiz f,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
11145,17,nicola,udinese,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9366,17,lasagna k,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2587,17,iacoponi s,parma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7601,17,rog m,napoli,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
4551,17,barilla a,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
5351,17,costa do,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7772,17,sensi s,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
10558,17,zaza s,torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3309,17,murru n,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7617,17,rolon e,genoa,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
6203,17,ionita a,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1831,17,de silvestri l,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7743,17,scozzarella m,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
6314,17,joao pedro,cagliari,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
143,17,donnarumma g,milan,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8911,17,dzeko e,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7542,17,rigoni n,chievo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
11097,17,mazzarri,torino,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1173,17,bastos,lazio,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
6769,17,magnanelli f,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1404,17,calabresi a,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3445,17,palomino j,atalanta,D,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19,,,,
3982,17,santon d,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6743,17,lulic s,lazio,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4701,17,bennacer i,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
