,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
6060,13,gori m,frosinone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5905,13,freuler r,atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
1868,13,de vrij s,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2900,13,lukaku j,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7950,13,under c,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2966,13,maietta d,empoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6069,13,grassi a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3844,13,romulo,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7857,13,stulac l,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
366,13,musso j,udinese,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
441,13,provedel i,empoli,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
524,13,sepe l,parma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
7873,13,svanberg m,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2013,13,dijks m,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1817,13,de sciglio m,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5952,13,gagliardini r,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10529,13,zapata d,atalanta,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
7670,13,sandro,genoa,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6031,13,gomez a,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7691,13,saponara r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10441,13,suso j,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7772,13,sensi s,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5985,13,gerson,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10470,13,thereau c,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2944,13,magnani g,sassuolo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3774,13,romagna f,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10559,13,zaza s,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
