,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,,,,,,,,6.0,Atalanta,20,2018-19
1,21,Castagne T.,Dif,D,6.5,,,,,,,,6.5,Atalanta,20,2018-19
2,33,Hateboer H.,Dif,D,6.0,,1.0,,,,,,7.0,Atalanta,20,2018-19
3,2,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,20,2018-19
4,19,Djimsiti B.,Dif,D,6.5,,,,,,,,6.5,Atalanta,20,2018-19
5,23,Mancini G.,Dif,D,7.0,1.0,,,,,,,11.5,Atalanta,20,2018-19
6,88,Pasalic M.,Cen,C,7.5,,2.0,,,,,,9.5,Atalanta,20,2018-19
7,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,20,2018-19
8,10,Gomez A.,Tre,T,7.0,,,,,,,,7.0,Atalanta,20,2018-19
9,72,Ilicic J.,Tre,T,5.5,,,,,,,,5.5,Atalanta,20,2018-19
10,91,Zapata D.,Att,A,9.0,4.0,,,,,,,21.0,Atalanta,20,2018-19
11,7,Reca A.,Dif,D,,,,,,,,,,Atalanta,20,2018-19
12,22,Pessina M.,Cen,C,6.0,,1.0,,,,,,7.0,Atalanta,20,2018-19
13,44,Kulusevski D.,Cen,C,6.0,,,,,,,,6.0,Atalanta,20,2018-19
0,28,Skorupski L.,Por,P,6.5,-1.0,,,,,,,5.5,Bologna,20,2018-19
1,33,Calabresi A.,Dif,D,5.5,,,,,,,,5.5,Bologna,20,2018-19
2,23,Danilo L.,Dif,D,7.0,,,,,,,,7.0,Bologna,20,2018-19
3,35,Dijks M.,Dif,D,7.0,,,,,,,,7.0,Bologna,20,2018-19
4,18,Helander F.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,20,2018-19
5,16,Poli A.,Cen,C,6.0,,,,,,,,6.0,Bologna,20,2018-19
6,21,Soriano R.,Cen,C,6.5,,,,,,1.0,,6.0,Bologna,20,2018-19
7,5,Pulgar E.,Cen,C,6.5,,,,,,1.0,,6.0,Bologna,20,2018-19
8,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Bologna,20,2018-19
9,10,Sansone N.,Tre,T,6.5,,,,,,,,6.5,Bologna,20,2018-19
10,24,Palacio R.,Tre,T,7.0,1.0,,,,,,,10.5,Bologna,20,2018-19
11,32,Svanberg M.,Cen,C,6.0,,,,,,,,6.0,Bologna,20,2018-19
12,9,Santander F.,Att,A,,,,,,,,,,Bologna,20,2018-19
0,28,Cragno A.,Por,P,5.5,-2.0,,,,,,,3.5,Cagliari,20,2018-19
1,33,Srna D.,Dif,D,6.0,,,,,,,,6.0,Cagliari,20,2018-19
2,19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,20,2018-19
3,56,Romagna F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,20,2018-19
4,18,Barella N.,Cen,C,4.0,,1.0,,,,,,5.0,Cagliari,20,2018-19
5,8,Cigarini L.,Cen,C,5.0,,,,,,,,5.0,Cagliari,20,2018-19
6,20,Padoin S.,Cen,C,5.5,,,,,,,,5.5,Cagliari,20,2018-19
