,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,ass,yyss
1502,28,chiriches v,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9325,28,dybala p,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9580,28,ghezzal r,fiorentina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5622,28,dabo b,spal,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
609,28,sirigu s,torino,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
9420,28,falco f,lecce,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5590,28,cuadrado j,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5503,28,correa j,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5689,28,de roon m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5472,28,cigarini l,cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5778,28,diawara a,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
583,28,silvestri m,verona,P,4.5,7.5,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9601,28,higuain g,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5735,28,dessena d,brescia,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9523,28,gabbiadini m,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9565,28,gervinho,parma,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9501,28,floccari s,spal,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9366,28,dzeko e,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9587,28,haraslin l,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1513,28,cionek t,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5637,28,dalessandro m,spal,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5539,28,costa do,juventus,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
5551,28,cristante b,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9391,28,edera s,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1576,28,colley o,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5123,28,bonaventura g,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5841,28,dominguez n,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8666,28,vieira r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6738,28,lerager l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8701,28,walace s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6692,28,lazzari m,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8715,28,younes a,napoli,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1277,28,bremer g,torino,D,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
774,28,acerbi f,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8740,28,zaccagni m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6641,28,lazovic d,verona,C,11.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
1293,28,cacciatore f,cagliari,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6576,28,kurtic j,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6567,28,kulusevski d,parma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8823,28,zmrhal j,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6517,28,kucka j,parma,C,5.0,5.0,0.0,0.0,-1.0,0.0,0.0,1.0,2019-20
746,28,szczesny w,juventus,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8646,28,verre v,verona,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6767,28,leris m,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6780,28,linetty k,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6809,28,lobotka s,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7129,28,meite s,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7113,28,medel g,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1172,28,biraschi d,genoa,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7084,28,matuidi b,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8464,28,valero b,inter,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8481,28,valoti m,spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6996,28,mancosu m,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8858,28,aye f,brescia,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
