,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,95,Gollini P.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,37,2018-19
1,21,Castagne T.,Dif,D,6.0,,,,,,,,6.0,Atalanta,37,2018-19
2,8,Gosens R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,37,2018-19
3,5,Masiello A.,Dif,D,6.5,,1.0,,,,,,7.5,Atalanta,37,2018-19
4,33,Hateboer H.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,37,2018-19
5,19,Djimsiti B.,Dif,D,6.5,,,,,,,,6.5,Atalanta,37,2018-19
6,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,37,2018-19
7,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,37,2018-19
8,72,Ilicic J.,Tre,T,7.0,1.0,,,,,,,10.5,Atalanta,37,2018-19
9,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,37,2018-19
10,91,Zapata D.,Att,A,6.5,,,,,,,,6.5,Atalanta,37,2018-19
11,23,Mancini G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,37,2018-19
12,88,Pasalic M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,37,2018-19
13,99,Barrow M.,Att,A,,,,,,,,,,Atalanta,37,2018-19
0,28,Skorupski L.,Por,P,5.5,-3.0,,,,,,,2.5,Bologna,37,2018-19
1,35,Dijks M.,Dif,D,6.5,,,,,,,,6.5,Bologna,37,2018-19
2,23,Danilo L.,Dif,D,5.5,,,,,,,,5.5,Bologna,37,2018-19
3,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,37,2018-19
4,4,Lyanco S.,Dif,D,6.0,,,,,,,,6.0,Bologna,37,2018-19
5,16,Poli A.,Cen,C,7.0,1.0,,,,,,,11.0,Bologna,37,2018-19
6,5,Pulgar E.,Cen,C,6.5,,,,,,,,6.5,Bologna,37,2018-19
7,21,Soriano R.,Cen,C,6.5,,,,,,,,6.5,Bologna,37,2018-19
8,24,Palacio R.,Tre,T,7.0,,2.0,,,,,,9.0,Bologna,37,2018-19
9,7,Orsolini R.,Tre,T,7.0,1.0,,,,,,,10.5,Bologna,37,2018-19
10,22,Destro M.,Att,A,6.5,1.0,1.0,,,,1.0,,10.0,Bologna,37,2018-19
11,31,Dzemaili B.,Cen,C,,,,,,,,,,Bologna,37,2018-19
12,11,Krejci L.,Tre,T,,,,,,,,,,Bologna,37,2018-19
13,9,Santander F.,Att,A,6.0,,,,,,,,6.0,Bologna,37,2018-19
0,28,Cragno A.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,37,2018-19
1,3,Pellegrini L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,37,2018-19
2,15,Klavan R.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,37,2018-19
3,33,Srna D.,Dif,D,6.0,,,,,,,,6.0,Cagliari,37,2018-19
4,12,Cacciatore F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,37,2018-19
5,19,Pisacane F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,37,2018-19
6,6,Bradaric F.,Cen,C,6.0,,1.0,,,,,,7.0,Cagliari,37,2018-19
7,18,Barella N.,Cen,C,6.5,,,,,,,,6.5,Cagliari,37,2018-19
8,21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,37,2018-19
9,9,Cerri A.,Att,A,5.0,,,,,,,,5.0,Cagliari,37,2018-19
10,30,Pavoletti L.,Att,A,7.0,1.0,,,,,,,10.0,Cagliari,37,2018-19
11,56,Romagna F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,37,2018-19
12,10,Joao Pedro G.,Tre,T,5.5,,,,,,,,5.5,Cagliari,37,2018-19
13,14,Birsa V.,Tre,T,,,,,,,,,,Cagliari,37,2018-19
0,1,Semper A.,Por,P,7.0,,,,,,,,7.0,Chievo,37,2018-19
1,14,Bani M.,Dif,D,6.5,,,,,,,,6.5,Chievo,37,2018-19
2,12,Cesar B.,Dif,D,6.5,,,,,,,,6.5,Chievo,37,2018-19
3,5,Barba F.,Dif,D,4.0,,,,,,,1.0,3.0,Chievo,37,2018-19
4,44,Jaroszynski P.,Dif,D,6.0,,,,,,,,6.0,Chievo,37,2018-19
5,27,Depaoli F.,Cen,C,5.5,,,,,,,,5.5,Chievo,37,2018-19
6,8,Diousse A.,Cen,C,5.5,,,,,,,,5.5,Chievo,37,2018-19
7,11,Leris M.,Tre,T,6.0,,,,,,,,6.0,Chievo,37,2018-19
8,55,Vignato E.,Tre,T,5.5,,,,,,,,5.5,Chievo,37,2018-19
9,9,Stepinski M.,Att,A,5.0,,,,,,1.0,,4.5,Chievo,37,2018-19
10,31,Pellissier S.,Att,A,7.0,,,,,,,,7.0,Chievo,37,2018-19
11,56,Hetemaj P.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,37,2018-19
12,13,Kiyine S.,Tre,T,,,,,,,,,,Chievo,37,2018-19
13,10,Pucciarelli M.,Att,A,,,,,,,1.0,,5.0,Chievo,37,2018-19
0,69,Dragowski B.,Por,P,7.0,-1.0,,,,,,,6.0,Empoli,37,2018-19
1,2,Di Lorenzo G.,Dif,D,7.0,1.0,,,,,,,11.5,Empoli,37,2018-19
2,26,Silvestre M.,Dif,D,7.0,,,,,,,,7.0,Empoli,37,2018-19
3,6,Pajac M.,Dif,D,7.0,,1.0,,,,,,8.0,Empoli,37,2018-19
4,22,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Empoli,37,2018-19
5,39,Dellorco C.,Dif,D,6.0,,,,,,,,6.0,Empoli,37,2018-19
6,18,Acquah A.,Cen,C,7.0,1.0,,,,,,,11.0,Empoli,37,2018-19
7,10,Bennacer I.,Cen,C,6.0,,,,,,,,6.0,Empoli,37,2018-19
8,8,Traore H.,Tre,T,7.0,,,,,,,,7.0,Empoli,37,2018-19
9,17,Farias D.,Att,A,7.0,,1.0,,,,1.0,,7.5,Empoli,37,2018-19
10,11,Caputo F.,Att,A,6.5,1.0,,,,,,,9.5,Empoli,37,2018-19
11,5,Veseli F.,Dif,D,,,,,,,,,,Empoli,37,2018-19
