,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,15,2018-19
1,8,Gosens R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,15,2018-19
2,3,Toloi R.,Dif,D,7.0,,1.0,,,,,,8.0,Atalanta,15,2018-19
3,6,Palomino J.,Dif,D,6.5,,,,,,,,6.5,Atalanta,15,2018-19
4,5,Masiello A.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,15,2018-19
5,33,Hateboer H.,Dif,D,7.0,,1.0,,,,,,8.0,Atalanta,15,2018-19
6,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,15,2018-19
7,15,De Roon M.,Cen,C,7.0,,,,,,,,7.0,Atalanta,15,2018-19
8,24,Rigoni E.,Tre,T,5.5,,,,,,,,5.5,Atalanta,15,2018-19
9,10,Gomez A.,Tre,T,5.5,,,,,,,,5.5,Atalanta,15,2018-19
10,91,Zapata D.,Att,A,8.0,3.0,,,,,,,17.0,Atalanta,15,2018-19
11,21,Castagne T.,Dif,D,,,,,,,,,,Atalanta,15,2018-19
12,99,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,15,2018-19
0,28,Skorupski L.,Por,P,5.5,-2.0,,,,,,,3.5,Bologna,15,2018-19
1,23,Danilo L.,Dif,D,4.5,,,,,,,,4.5,Bologna,15,2018-19
2,14,Mattiello F.,Dif,D,6.0,,,,,,,,6.0,Bologna,15,2018-19
3,18,Helander F.,Dif,D,5.5,,,,,,,,5.5,Bologna,15,2018-19
4,3,Gonzalez G.,Dif,D,4.5,,,,,,,,4.5,Bologna,15,2018-19
5,16,Poli A.,Cen,C,7.0,1.0,,,,,1.0,,10.5,Bologna,15,2018-19
6,8,Nagy A.,Cen,C,6.0,,,,,,,,6.0,Bologna,15,2018-19
7,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Bologna,15,2018-19
8,11,Krejci L.,Tre,T,5.0,,,,,,,,5.0,Bologna,15,2018-19
9,24,Palacio R.,Tre,T,7.0,,1.0,,,,,,8.0,Bologna,15,2018-19
10,9,Santander F.,Att,A,5.5,,,,,,,,5.5,Bologna,15,2018-19
11,32,Svanberg M.,Cen,C,5.5,,,,,,,,5.5,Bologna,15,2018-19
12,31,Dzemaili B.,Cen,C,5.0,,,,,,1.0,,4.5,Bologna,15,2018-19
13,91,Falcinelli D.,Att,A,,,,,,,,,,Bologna,15,2018-19
0,28,Cragno A.,Por,P,6.5,-2.0,,,,,,,4.5,Cagliari,15,2018-19
1,23,Ceppitelli L.,Dif,D,6.0,,,,,,,1.0,5.0,Cagliari,15,2018-19
2,33,Srna D.,Dif,D,6.5,,,,,,,1.0,5.5,Cagliari,15,2018-19
3,24,Farago P.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,15,2018-19
4,15,Klavan R.,Dif,D,6.0,,,,,,,,6.0,Cagliari,15,2018-19
5,6,Bradaric F.,Cen,C,5.5,,,,,,,,5.5,Cagliari,15,2018-19
6,21,Ionita A.,Cen,C,6.5,1.0,1.0,,,,,,11.5,Cagliari,15,2018-19
7,20,Padoin S.,Cen,C,5.5,,,,,,,,5.5,Cagliari,15,2018-19
8,10,Joao Pedro G.,Tre,T,7.0,,1.0,,,,,,8.0,Cagliari,15,2018-19
9,9,Cerri A.,Att,A,6.0,,,,,,,,6.0,Cagliari,15,2018-19
10,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Cagliari,15,2018-19
11,2,Pajac M.,Dif,D,6.5,,,,,,,,6.5,Cagliari,15,2018-19
12,8,Cigarini L.,Cen,C,,,,,,,,,,Cagliari,15,2018-19
13,25,Sau M.,Att,A,6.5,1.0,,,,,1.0,,9.0,Cagliari,15,2018-19
0,70,Sorrentino S.,Por,P,6.5,-1.0,,,,,,,5.5,Chievo,15,2018-19
1,14,Bani M.,Dif,D,6.5,,,,,,,,6.5,Chievo,15,2018-19
2,29,Cacciatore F.,Dif,D,6.0,,,,,,,,6.0,Chievo,15,2018-19
3,5,Barba F.,Dif,D,6.0,,,,,,,,6.0,Chievo,15,2018-19
4,27,Depaoli F.,Cen,C,5.0,,,,,,,1.0,4.0,Chievo,15,2018-19
5,56,Hetemaj P.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,15,2018-19
6,8,Radovanovic I.,Cen,C,6.5,,,,,,,,6.5,Chievo,15,2018-19
7,22,Obi J.,Cen,C,6.5,,,,,,,,6.5,Chievo,15,2018-19
8,23,Birsa V.,Tre,T,5.0,,,,,,,,5.0,Chievo,15,2018-19
9,31,Pellissier S.,Att,A,5.5,,1.0,,,,,,6.5,Chievo,15,2018-19
10,9,Stepinski M.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,15,2018-19
11,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,15,2018-19
12,17,Giaccherini E.,Tre,T,6.0,,,,,,,,6.0,Chievo,15,2018-19
13,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,15,2018-19
0,1,Provedel I.,Por,P,6.0,-1.0,,,,,,,5.0,Empoli,15,2018-19
1,22,Maietta D.,Dif,D,6.0,,,,,,,,6.0,Empoli,15,2018-19
2,5,Veseli F.,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,15,2018-19
3,26,Silvestre M.,Dif,D,6.0,,,,,,,,6.0,Empoli,15,2018-19
4,23,Pasqual M.,Dif,D,6.0,,,,,,,,6.0,Empoli,15,2018-19
5,2,Di Lorenzo G.,Dif,D,6.0,,,,,,,,6.0,Empoli,15,2018-19
6,33,Krunic R.,Cen,C,6.0,,,,,,,,6.0,Empoli,15,2018-19
7,10,Bennacer I.,Cen,C,6.5,,,,,,,,6.5,Empoli,15,2018-19
8,8,Traore H.,Tre,T,5.5,,,,,,,,5.5,Empoli,15,2018-19
9,20,La Gumina A.,Att,A,6.5,1.0,1.0,,,,,,10.5,Empoli,15,2018-19
10,11,Caputo F.,Att,A,7.0,1.0,,,,,,,10.0,Empoli,15,2018-19
11,27,Untersee J.,Dif,D,6.0,,,,,,,,6.0,Empoli,15,2018-19
12,18,Acquah A.,Cen,C,,,,,,,,,,Empoli,15,2018-19
13,6,Zajc M.,Tre,T,6.0,,1.0,,,,,,7.0,Empoli,15,2018-19
0,1,Lafont A.,Por,P,5.0,-3.0,,,,,,,2.0,Fiorentina,15,2018-19
1,3,Biraghi C.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,15,2018-19
2,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,15,2018-19
3,20,Pezzella G.,Dif,D,6.5,,1.0,,,,,,7.5,Fiorentina,15,2018-19
4,4,Milenkovic N.,Dif,D,5.5,,,,,,,1.0,4.5,Fiorentina,15,2018-19
5,24,Benassi M.,Cen,C,6.0,1.0,,,,,1.0,,9.5,Fiorentina,15,2018-19
6,17,Veretout J.,Cen,C,5.0,,,,,,1.0,,4.5,Fiorentina,15,2018-19
7,26,Fernandes E.,Cen,C,6.5,,,,,,1.0,,6.0,Fiorentina,15,2018-19
8,10,Pjaca M.,Tre,T,4.0,,,,,,,,4.0,Fiorentina,15,2018-19
9,8,Gerson S.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,15,2018-19
10,28,Vlahovic D.,Att,A,5.0,,,,,,,,5.0,Fiorentina,15,2018-19
11,11,Mirallas K.,Tre,T,6.5,1.0,,,,,,,10.0,Fiorentina,15,2018-19
12,25,Chiesa F.,Tre,T,6.0,,,,,,,,6.0,Fiorentina,15,2018-19
13,9,Simeone G.,Att,A,6.0,1.0,,,,,,,9.0,Fiorentina,15,2018-19
0,57,Sportiello M.,Por,P,6.0,-4.0,,,,,,,2.0,Frosinone,15,2018-19
1,6,Goldaniga E.,Dif,D,5.5,,,,,,,,5.5,Frosinone,15,2018-19
2,17,Zampano F.,Dif,D,5.5,,,,,,,,5.5,Frosinone,15,2018-19
3,15,Ariaudo L.,Dif,D,5.0,,,,,,,,5.0,Frosinone,15,2018-19
4,25,Capuano M.,Dif,D,5.0,,,,,,,,5.0,Frosinone,15,2018-19
