,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.5,,,,,,1.0,,6.0,Atalanta,22,2018-19
1,21,Castagne T.,Dif,D,7.0,,,,,,,,7.0,Atalanta,22,2018-19
2,33,Hateboer H.,Dif,D,7.0,1.0,,,,,,,11.5,Atalanta,22,2018-19
3,2,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,22,2018-19
4,6,Palomino J.,Dif,D,6.5,,,,,,,,6.5,Atalanta,22,2018-19
5,19,Djimsiti B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,22,2018-19
6,88,Pasalic M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,22,2018-19
7,11,Freuler R.,Cen,C,7.0,,,,,,,,7.0,Atalanta,22,2018-19
8,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,22,2018-19
9,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,22,2018-19
10,91,Zapata D.,Att,A,6.0,,,,,,,,6.0,Atalanta,22,2018-19
11,72,Ilicic J.,Tre,T,6.0,,,,,,,,6.0,Atalanta,22,2018-19
0,28,Skorupski L.,Por,P,7.0,,,,,,,,7.0,Bologna,22,2018-19
1,35,Dijks M.,Dif,D,7.0,,,,,,,,7.0,Bologna,22,2018-19
2,23,Danilo L.,Dif,D,7.5,,,,,,1.0,,7.0,Bologna,22,2018-19
3,15,Mbaye I.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,22,2018-19
4,0,Lyanco S.,Dif,D,6.5,,,,,,,,6.5,Bologna,22,2018-19
5,16,Poli A.,Cen,C,6.5,,,,,,,,6.5,Bologna,22,2018-19
6,5,Pulgar E.,Cen,C,6.5,,1.0,,,,,,7.5,Bologna,22,2018-19
7,21,Soriano R.,Cen,C,7.0,,,,,,,,7.0,Bologna,22,2018-19
8,24,Palacio R.,Tre,T,7.5,,,,,,,,7.5,Bologna,22,2018-19
9,7,Orsolini R.,Tre,T,6.5,,,,,,,,6.5,Bologna,22,2018-19
10,9,Santander F.,Att,A,7.0,1.0,,,,,,,10.0,Bologna,22,2018-19
11,3,Gonzalez G.,Dif,D,6.0,,,,,,,,6.0,Bologna,22,2018-19
12,11,Krejci L.,Tre,T,5.5,,,,,,,,5.5,Bologna,22,2018-19
13,22,Destro M.,Att,A,,,,,,,,,,Bologna,22,2018-19
0,28,Cragno A.,Por,P,6.5,-1.0,,,,,,,5.5,Cagliari,22,2018-19
1,19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,22,2018-19
2,24,Farago P.,Dif,D,5.5,,,,,,,,5.5,Cagliari,22,2018-19
3,56,Romagna F.,Dif,D,5.5,,,,,,,,5.5,Cagliari,22,2018-19
4,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,22,2018-19
5,27,Deiola A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,22,2018-19
6,8,Cigarini L.,Cen,C,5.0,,,,,,,,5.0,Cagliari,22,2018-19
7,21,Ionita A.,Cen,C,6.0,,,,,,,,6.0,Cagliari,22,2018-19
8,20,Padoin S.,Cen,C,6.0,,,,,,,,6.0,Cagliari,22,2018-19
9,14,Birsa V.,Tre,T,,,,,,,,,,Cagliari,22,2018-19
10,30,Pavoletti L.,Att,A,6.0,,,,,,,,6.0,Cagliari,22,2018-19
11,0,Pellegrini L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,22,2018-19
12,0,Thereau C.,Tre,T,6.0,,,,,,,,6.0,Cagliari,22,2018-19
13,10,Joao Pedro G.,Tre,T,7.0,,,,,,,,7.0,Cagliari,22,2018-19
0,70,Sorrentino S.,Por,P,5.5,-2.0,,,,,,,3.5,Chievo,22,2018-19
1,5,Barba F.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,22,2018-19
2,14,Bani M.,Dif,D,6.0,,,,,,,,6.0,Chievo,22,2018-19
3,44,Jaroszynski P.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,22,2018-19
4,15,Rossettini L.,Dif,D,5.5,,,,,,,,5.5,Chievo,22,2018-19
5,4,Rigoni N.,Cen,C,6.0,,,,,,,,6.0,Chievo,22,2018-19
6,56,Hetemaj P.,Cen,C,4.5,,,,,,,,4.5,Chievo,22,2018-19
7,13,Kiyine S.,Tre,T,5.5,,,,,,,,5.5,Chievo,22,2018-19
8,17,Giaccherini E.,Tre,T,7.0,1.0,,,,,,,10.5,Chievo,22,2018-19
9,31,Pellissier S.,Att,A,5.5,,,,,,,,5.5,Chievo,22,2018-19
10,9,Stepinski M.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,22,2018-19
11,6,Frey N.,Dif,D,,,,,,,,,,Chievo,22,2018-19
12,0,Diousse A.,Cen,C,6.0,,,,,,,,6.0,Chievo,22,2018-19
13,20,Djordjevic F.,Att,A,6.0,,,,,,,,6.0,Chievo,22,2018-19
0,1,Provedel I.,Por,P,6.0,-2.0,,,,,,,4.0,Empoli,22,2018-19
1,23,Pasqual M.,Dif,D,6.0,,,,,,,,6.0,Empoli,22,2018-19
2,5,Veseli F.,Dif,D,6.0,,,,,,,,6.0,Empoli,22,2018-19
3,26,Silvestre M.,Dif,D,5.0,,,,,,,,5.0,Empoli,22,2018-19
4,32,Rasmussen J.,Dif,D,4.5,,,,,,,,4.5,Empoli,22,2018-19
5,2,Di Lorenzo G.,Dif,D,6.5,,1.0,,,,,,7.5,Empoli,22,2018-19
6,10,Bennacer I.,Cen,C,6.0,,,,,,,,6.0,Empoli,22,2018-19
7,33,Krunic R.,Cen,C,6.5,,,,,,,,6.5,Empoli,22,2018-19
8,8,Traore H.,Tre,T,6.5,,,,,,,,6.5,Empoli,22,2018-19
9,0,Farias D.,Att,A,5.5,,,,,,,,5.5,Empoli,22,2018-19
10,11,Caputo F.,Att,A,7.5,2.0,,,,,,,13.5,Empoli,22,2018-19
11,0,Oberlin D.,Att,A,5.0,,,,,,,,5.0,Empoli,22,2018-19
12,7,Mchedlidze L.,Att,A,,,,,,,,,,Empoli,22,2018-19
0,1,Lafont A.,Por,P,6.0,-1.0,,,,,,,5.0,Fiorentina,22,2018-19
1,3,Biraghi C.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,22,2018-19
2,2,Laurini V.,Dif,D,6.0,,,,,,1.0,,5.5,Fiorentina,22,2018-19
3,20,Pezzella G.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,22,2018-19
4,4,Milenkovic N.,Dif,D,5.5,,,,,,1.0,,5.0,Fiorentina,22,2018-19
5,17,Veretout J.,Cen,C,4.5,,,,,,,,4.5,Fiorentina,22,2018-19
6,26,Fernandes E.,Cen,C,6.5,1.0,,,,,,,10.5,Fiorentina,22,2018-19
7,11,Mirallas K.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,22,2018-19
8,25,Chiesa F.,Tre,T,6.5,,,,,,,,6.5,Fiorentina,22,2018-19
9,8,Gerson S.,Tre,T,5.0,,,,,,1.0,,4.5,Fiorentina,22,2018-19
10,29,Muriel L.,Att,A,5.0,,,,,,,,5.0,Fiorentina,22,2018-19
11,5,Ceccherini F.,Dif,D,,,,,,,,,,Fiorentina,22,2018-19
