,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,-3.0,,,,,,,2.5,Atalanta,8,2017-18
1,33,Hateboer H.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,8,2017-18
2,13,Caldara M.,Dif,D,5.5,,,,,,,,5.5,Atalanta,8,2017-18
3,5,Masiello A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,8,2017-18
4,6,Palomino J.,Dif,D,6.5,,,,,,,,6.5,Atalanta,8,2017-18
5,15,De Roon M.,Cen,C,5.0,,,,,,,,5.0,Atalanta,8,2017-18
6,4,Cristante B.,Cen,C,7.0,1.0,,,,,1.0,,10.5,Atalanta,8,2017-18
7,37,Spinazzola L.,Cen,C,7.0,,1.0,,,,,,8.0,Atalanta,8,2017-18
8,11,Freuler R.,Cen,C,6.5,,,,,,1.0,,6.0,Atalanta,8,2017-18
9,72,Ilicic J.,Tre,T,6.0,,,,,,,,6.0,Atalanta,8,2017-18
10,29,Petagna A.,Att,A,6.0,,,,,,,,6.0,Atalanta,8,2017-18
11,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,8,2017-18
12,9,Cornelius A.,Att,A,6.0,,,,,,,,6.0,Atalanta,8,2017-18
13,20,Vido L.,Att,A,5.5,,,,,,,,5.5,Atalanta,8,2017-18
0,22,Brignoli A.,Por,P,6.5,-1.0,,,,,1.0,,5.0,Benevento,8,2017-18
1,6,Djimsiti B.,Dif,D,6.0,,,,,,,,6.0,Benevento,8,2017-18
2,23,Venuti L.,Dif,D,6.0,,,,,,1.0,,5.5,Benevento,8,2017-18
3,3,Letizia G.,Dif,D,6.0,,,,,,,,6.0,Benevento,8,2017-18
4,5,Antei L.,Dif,D,4.0,,,,,,,1.0,3.0,Benevento,8,2017-18
5,20,Memushaj L.,Cen,C,6.0,,,,,,,,6.0,Benevento,8,2017-18
6,13,Chibsah R.,Cen,C,6.0,,,,,,1.0,,5.5,Benevento,8,2017-18
7,8,Cataldi D.,Cen,C,6.0,,,,,,,,6.0,Benevento,8,2017-18
8,27,Parigini V.,Tre,T,5.5,,,,,,,,5.5,Benevento,8,2017-18
9,25,Lombardi C.,Tre,T,6.0,,,,,,,,6.0,Benevento,8,2017-18
10,9,Iemmello P.,Att,A,4.5,,,,,,,,4.5,Benevento,8,2017-18
11,18,Gyamfi B.,Dif,D,5.5,,,,,,,,5.5,Benevento,8,2017-18
12,10,Ciciretti A.,Tre,T,5.5,,,,,,,,5.5,Benevento,8,2017-18
13,90,Armenteros S.,Att,A,,,,,,,,,,Benevento,8,2017-18
0,83,Mirante A.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,8,2017-18
1,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,8,2017-18
2,3,Gonzalez G.,Dif,D,6.5,,,,,,,,6.5,Bologna,8,2017-18
3,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,8,2017-18
4,25,Masina A.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,8,2017-18
5,77,Donsah G.,Cen,C,6.5,,,,,,,,6.5,Bologna,8,2017-18
6,5,Pulgar E.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,8,2017-18
7,16,Poli A.,Cen,C,6.5,1.0,,,,,,,10.5,Bologna,8,2017-18
8,14,Di Francesco F.,Tre,T,6.0,,,,,,,,6.0,Bologna,8,2017-18
9,9,Verdi S.,Tre,T,6.0,,,,,,,,6.0,Bologna,8,2017-18
10,24,Palacio R.,Tre,T,7.5,,1.0,,,,,,8.5,Bologna,8,2017-18
