,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
5833,30,gazzi a,palermo,C,4.5,5.0,0.0,0.0,0.0,-0.5,0.0,0.0,2016-17
8566,30,bahebeck j,pescara,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9573,30,lapadula g,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7375,30,pasalic m,milan,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1987,30,de vrij s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7393,30,pellegrini l,sassuolo,C,5.5,6.0,0.0,0.0,0.0,-0.5,0.0,0.0,2016-17
5675,30,farag� p,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3054,30,miranda j,inter,D,5.0,5.5,0.0,0.0,0.0,-0.5,0.0,0.0,2016-17
189,30,donnarumma g,milan,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
1664,30,chiellini g,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6746,30,ljajic a,torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3580,30,rispoli a,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9598,30,lo faso s,palermo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3275,30,paletta g,milan,D,1.5,5.0,0.0,0.0,0.0,-0.5,1.0,0.0,2016-17
8600,30,belotti a,torino,A,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4968,30,candreva a,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8510,30,babacar k,fiorentina,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6930,30,memushaj l,pescara,C,4.5,5.0,0.0,0.0,0.0,-0.5,0.0,0.0,2016-17
229,30,fiorillo v,pescara,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
5624,30,dzemaili b,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9292,30,icardi m,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
566,30,rubinho,genoa,P,0.5,5.5,-5.0,0.0,0.0,0.0,0.0,0.0,2016-17
3552,30,regini v,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7504,30,pjanic m,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2001,30,dell'orco c,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9607,30,lombardi c,lazio,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5041,30,castro l,chievo,C,5.5,6.0,0.0,0.0,0.0,-0.5,0.0,0.0,2016-17
4955,30,buchel m,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9233,30,han kwang song,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5823,30,gakp� s,chievo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10654,30,trotta m,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5802,30,gagliardini r,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2215,30,ferrari g,crotone,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
8646,30,berardi d,sassuolo,A,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1887,30,danilo l,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7304,30,paredes l,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5592,30,duncan a,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8581,30,balogh n,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1877,30,dainelli d,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7465,30,perotti d,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3446,30,pezzella g,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
