,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,,,,,,,,6.0,Atalanta,14,2017-18
1,3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,14,2017-18
2,13,Caldara M.,Dif,D,6.5,,,,,,,,6.5,Atalanta,14,2017-18
3,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,14,2017-18
4,21,Castagne T.,Dif,D,5.5,,,,,,,,5.5,Atalanta,14,2017-18
5,33,Hateboer H.,Dif,D,5.0,,,,,,,,5.0,Atalanta,14,2017-18
6,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,14,2017-18
7,4,Cristante B.,Cen,C,7.0,1.0,,,,,,,11.0,Atalanta,14,2017-18
8,15,De Roon M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,14,2017-18
9,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,14,2017-18
10,9,Cornelius A.,Att,A,5.0,,,,,,,,5.0,Atalanta,14,2017-18
11,72,Ilicic J.,Tre,T,6.0,,,,,,,,6.0,Atalanta,14,2017-18
12,29,Petagna A.,Att,A,6.0,,,,,,,,6.0,Atalanta,14,2017-18
0,22,Brignoli A.,Por,P,6.0,-1.0,,,,,,,5.0,Benevento,14,2017-18
1,23,Venuti L.,Dif,D,5.5,,,,,,1.0,,5.0,Benevento,14,2017-18
2,17,Di Chiara G.,Dif,D,5.5,,,,,,,,5.5,Benevento,14,2017-18
3,21,Costa A.,Dif,D,6.0,,,,,,1.0,,5.5,Benevento,14,2017-18
4,6,Djimsiti B.,Dif,D,6.5,,,,,,,,6.5,Benevento,14,2017-18
5,13,Chibsah R.,Cen,C,5.5,,,,,,,,5.5,Benevento,14,2017-18
6,4,Del Pinto L.,Cen,C,6.5,,,,,,,,6.5,Benevento,14,2017-18
7,8,Cataldi D.,Cen,C,5.5,,,,,,,,5.5,Benevento,14,2017-18
8,7,Dalessandro M.,Tre,T,5.5,,,,,,,,5.5,Benevento,14,2017-18
9,25,Lombardi C.,Tre,T,5.5,,,,,,,,5.5,Benevento,14,2017-18
10,90,Armenteros S.,Att,A,6.5,,,,,,,,6.5,Benevento,14,2017-18
11,20,Memushaj L.,Cen,C,,,,,,,,,,Benevento,14,2017-18
12,32,Puscas G.,Att,A,5.0,,,,,,,,5.0,Benevento,14,2017-18
0,83,Mirante A.,Por,P,6.5,,,,,,,,6.5,Bologna,14,2017-18
1,35,Torosidis V.,Dif,D,5.0,,,,,,,1.0,4.0,Bologna,14,2017-18
2,6,De Maio S.,Dif,D,7.0,,,,,,,,7.0,Bologna,14,2017-18
3,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,14,2017-18
4,15,Mbaye I.,Dif,D,7.0,1.0,,,,,,,11.5,Bologna,14,2017-18
5,77,Donsah G.,Cen,C,7.5,,1.0,,,,,,8.5,Bologna,14,2017-18
6,16,Poli A.,Cen,C,6.0,,,,,,,,6.0,Bologna,14,2017-18
7,5,Pulgar E.,Cen,C,6.5,,,,,,,,6.5,Bologna,14,2017-18
8,24,Palacio R.,Tre,T,6.5,,,,,,,,6.5,Bologna,14,2017-18
9,9,Verdi S.,Tre,T,7.5,1.0,1.0,,,,,,12.0,Bologna,14,2017-18
10,10,Destro M.,Att,A,6.5,,,,,,,,6.5,Bologna,14,2017-18
11,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,14,2017-18
12,8,Taider S.,Cen,C,,,,,,,,,,Bologna,14,2017-18
13,30,Okwonkwo O.,Tre,T,7.0,1.0,,,,,,,10.5,Bologna,14,2017-18
0,1,Rafael A.,Por,P,5.0,-3.0,,,,,,,2.0,Cagliari,14,2017-18
