,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
8134,25,reginaldo,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10423,25,osvaldo,roma,A,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2011-12
4598,25,asamoah,udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
10450,25,palacio,genoa,A,10.0,7.0,6.0,0.0,0.0,-3.0,0.0,0.0,2011-12
7981,25,poli,inter,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
4373,25,zauri,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9670,25,floro flores,udinese,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
8989,25,belfodil,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
11019,25,ze eduardo da,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10783,25,rubino,novara,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
4650,25,barreto e,palermo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
2010,25,dellafiore,novara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10365,25,mutu,cesena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9244,25,caracciolo,novara,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1121,25,balzaretti,palermo,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2011-12
4343,25,zaccardo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5053,25,brighi,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
999,25,antonini,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6388,25,ibarbo,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
323,25,consigli,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2011-12
6617,25,jorquera,genoa,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
6086,25,giandonato,lecce,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8074,25,radovanovic,novara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5241,25,cerci,fiorentina,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
7764,25,pepe,juventus,C,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2011-12
9683,25,forlan,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1013,25,antonsson,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8267,25,salifu,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1853,25,cordoba,inter,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
3389,25,natali,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7371,25,moralez,atalanta,C,7.5,7.0,0.0,-0.5,0.0,0.0,0.0,1.0,2011-12
7093,25,mariga,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6077,25,giacomazzi,lecce,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
532,25,julio cesar,inter,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2011-12
5875,25,fabbrini m,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5228,25,ceppelini,cagliari,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
10047,25,lavezzi,napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
8485,25,stankovic,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7066,25,marchisio,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1917,25,danilo,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7106,25,marquinho,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1773,25,chiellini,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
3672,25,pisano f,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8464,25,sneijder,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
3939,25,rossi m,cesena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5746,25,dzemaili,napoli,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
119,25,antonioli,cesena,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2011-12
5989,25,gargano,napoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
9467,25,destro,siena,A,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
5149,25,candreva,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5190,25,carrozza,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1157,25,barzagli,juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
4501,25,ambrosini,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
