,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
8694,19,floccari sergio,messina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
2255,19,knezevic dario,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
564,19,manninger alexander,siena,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2006-07
6189,19,jorgensen martin,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4018,19,zanchi marco,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
5055,19,codrea paul costantin,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
3888,19,ujfalusi tomas,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
5095,19,colucci leonardo,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8272,19,bogdani erjon,chievo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
689,19,peruzzi angelo,lazio,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2006-07
8723,19,frick mario,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
2749,19,maxwell,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
792,19,accardi pietro,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
6152,19,italiano vincenzo,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8243,19,bjelanovic sasa,ascoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
2342,19,lanzaro maurizio,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
5026,19,cigarini luca,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
3763,19,sottil andrea,catania,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
6420,19,locatelli tomas,siena,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
3936,19,vargas juan,catania,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4958,19,caserta fabio,catania,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
8355,19,caracciolo andrea,palermo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2006-07
1717,19,d'anna lorenzo,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
3961,19,vastola gaetano,ascoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
601,19,pagliuca gianluca,ascoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2006-07
6350,19,ledesma cristian,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8334,19,budan igor,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
3827,19,stovini lorenzo,catania,D,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2006-07
8397,19,chiesa enrico,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
718,19,sicignano vincenzo,chievo,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2006-07
8575,19,di michele david,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
761,19,storari marco,messina,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2006-07
4003,19,zaccardo cristian,palermo,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2006-07
6315,19,lazetic nikola,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
663,19,pelizzoli ivan,reggina,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2006-07
1671,19,cribari emilson,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
6387,19,liverani fabio,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
1701,19,cudini mirko,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
769,19,taibi massimo,torino,P,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2006-07
5073,19,colucci giuseppe,catania,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
