,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
2670,27,jesus j,roma,D,3.5,5.5,0.0,0.0,0.0,0.0,-2.0,0.0,2018-19,,,,
4604,27,baselli d,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6945,27,milinkovic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4887,27,biglia l,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
416,27,pegolo g,sassuolo,P,4.5,6.0,-1.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
4027,27,silvestre m,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8804,27,despodov k,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2795,27,larsen s,udinese,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8191,27,younes a,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1516,27,ceccherini f,fiorentina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
2302,27,gagliolo r,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1593,27,chiriches v,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4884,27,biabiany j,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
985,27,andreolli m,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6724,27,lulic s,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2416,27,gosens r,atalanta,D,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8378,27,belotti a,torino,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
2778,27,koulibaly k,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8963,27,falcinelli d,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9062,27,gervinho,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6839,27,matuidi b,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8098,27,verdi s,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4355,27,acquah a,empoli,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
3216,27,milenkovic n,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8847,27,djordjevic f,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1968,27,di lorenzo g,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
7988,27,valero b,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8946,27,el shaarawy s,roma,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
6747,27,magnanelli f,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1909,27,demiral m,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
8410,27,berardi d,sassuolo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9855,27,pavoletti l,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9672,27,oberlin d,empoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6161,27,iago falque,torino,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1463,27,capuano m,frosinone,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
6055,27,gori m,frosinone,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3193,27,mbaye i,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
4342,27,zukanovic e,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
908,27,alex sandro,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
3337,27,musacchio m,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
6888,27,meite s,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
10471,27,trotta m,frosinone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
801,27,acerbi f,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
10536,27,zapata d,atalanta,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19,,,,
5230,27,chibsah r,frosinone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
1938,27,depaoli f,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9027,27,gabbiadini m,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
9774,27,palacio r,bologna,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,,,,
