,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
613,29,sorrentino s,chievo,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
3975,29,acquah a,torino,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
5707,29,krunic r,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5186,29,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5391,29,hetemaj p,chievo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
262,29,handanovic s,inter,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
8736,29,matri a,sassuolo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
365,29,lamanna e,genoa,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
5728,29,kucka j,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2849,29,molinaro c,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8825,29,mertens d,napoli,A,6.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4275,29,baselli d,torino,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4594,29,cataldi d,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7579,29,callejon j,napoli,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
977,29,alves b,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3187,29,pezzella g,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7980,29,falcinelli d,crotone,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4090,29,badelj m,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4612,29,chochev i,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2559,29,laurini v,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
598,29,skorupski l,empoli,P,6.5,6.5,-3.0,0.0,0.0,3.0,0.0,0.0,2016-17
7548,29,boye' l,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9114,29,perica s,udinese,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3162,29,peres b,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
568,29,scuffet s,udinese,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
203,29,donnarumma g,milan,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
9489,29,stoian a,crotone,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1398,29,cacciatore f,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7436,29,belotti a,torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9059,29,pellissier s,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5228,29,gazzi a,palermo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5807,29,laxalt d,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2840,29,miranda j,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4422,29,birsa v,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
461,29,posavec j,palermo,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
8109,29,gomez a,atalanta,A,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
5260,29,grassi a,atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2810,29,mesbah d,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2476,29,izzo a,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5285,29,hallfredsson e,udinese,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9020,29,paloschi a,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3499,29,sala j,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7404,29,balogh n,palermo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3614,29,silvestre m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1040,29,ansaldi c,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3347,29,rodriguez g,fiorentina,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9309,29,quagliarella f,sampdoria,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
499,29,puggioni c,sampdoria,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
1428,29,caldara m,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3265,29,regini v,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
141,29,cordaz a,crotone,P,5.0,6.5,-1.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4556,29,castro l,chievo,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2539,29,krafth e,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3213,29,pisacane f,cagliari,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8165,29,higuain g,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
537,29,reina p,napoli,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
1332,29,bovo c,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5214,29,gagliardini r,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8882,29,muriel l,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8035,29,farias d,cagliari,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8006,29,falque i,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
522,29,rafael,cagliari,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
9322,29,ricci f,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3387,29,rosi a,crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4318,29,benali a,pescara,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1014,29,angella g,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7456,29,berardi d,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3241,29,radu s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8932,29,nestorovski i,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1090,29,astori d,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5320,29,hamsik m,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8041,29,fernandez m,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
